cid,Probability of nongelator,Probability of gelator
3007847,0.4912739179046519,0.5087260820953481
10356196,0.49127673648427095,0.508723263515729
455839,0.49128730011881594,0.5087126998811841
121008400,0.4913015085473411,0.5086984914526589
131850900,0.49131183641381526,0.5086881635861847
3011534,0.49133333329315065,0.5086666667068493
121487447,0.4913758594604155,0.5086241405395845
129787857,0.49143722140465596,0.508562778595344
475501,0.4914422969498671,0.5085577030501329
125734,0.49144398955696655,0.5085560104430334
54297338,0.49144398955696655,0.5085560104430334
71394590,0.4914540040661626,0.5085459959338374
3000824,0.4915036646907628,0.5084963353092372
277822,0.4915036646907628,0.5084963353092372
40506074,0.4915036646907628,0.5084963353092372
12018568,0.4915307466518771,0.5084692533481229
90669224,0.4915968034772762,0.5084031965227238
3008584,0.4916185820745512,0.5083814179254488
3080604,0.49165133727831944,0.5083486627216806
23254967,0.49167411566336183,0.5083258843366382
152488,0.4916790189518556,0.5083209810481444
286012,0.4916846180616955,0.5083153819383045
161470,0.49169642067565167,0.5083035793243483
21828013,0.4917145057938558,0.5082854942061442
510971,0.49174708314173965,0.5082529168582604
122174083,0.491812868451892,0.508187131548108
11197465,0.4918844343966373,0.5081155656033627
10588735,0.49192736713971474,0.5080726328602853
11825687,0.4919357271600022,0.5080642728399978
5273016,0.4919693858657449,0.5080306141342551
15667028,0.49199388015034884,0.5080061198496512
467294,0.49200223566138845,0.5079977643386115
10062690,0.492010657741075,0.507989342258925
451861,0.49201611120432354,0.5079838887956765
5272660,0.4920838727928223,0.5079161272071777
135405252,0.4921166445130024,0.5078833554869976
92266371,0.4921247745126075,0.5078752254873925
92266369,0.4921247745126075,0.5078752254873925
131878800,0.4921247745126075,0.5078752254873925
129889465,0.4921630692063663,0.5078369307936337
92299334,0.49217123923173633,0.5078287607682637
54703164,0.49217123923173633,0.5078287607682637
54677885,0.49217123923173633,0.5078287607682637
135508096,0.49228981641156866,0.5077101835884313
490263,0.4923398301083687,0.5076601698916313
149099,0.4923926000388439,0.5076073999611561
3005953,0.4924469146079099,0.5075530853920901
22885207,0.49249434729836683,0.5075056527016332
15931300,0.49250080526418716,0.5074991947358128
15673509,0.4925430051659816,0.5074569948340184
121006713,0.4926123657698267,0.5073876342301733
182378,0.49262790688072844,0.5073720931192716
135627630,0.4926522739611543,0.5073477260388457
121217181,0.4926625792268772,0.5073374207731228
102339225,0.4926669104300232,0.5073330895699768
341889,0.4926681978903017,0.5073318021096983
131887395,0.4926681978903017,0.5073318021096983
10106291,0.492679805963821,0.507320194036179
10469019,0.4927265426569386,0.5072734573430614
5273014,0.4927569886838422,0.5072430113161578
131863288,0.4927607602815278,0.5072392397184722
22899182,0.4927699215148741,0.5072300784851259
135480588,0.49278810262349604,0.507211897376504
21797130,0.4927893668589719,0.5072106331410281
45358303,0.4927893668589719,0.5072106331410281
46874491,0.4927893668589719,0.5072106331410281
45357254,0.4927893668589719,0.5072106331410281
102197,0.4927893668589719,0.5072106331410281
7173845,0.4927893668589719,0.5072106331410281
44629881,0.4927893668589719,0.5072106331410281
288485,0.49280731097281605,0.507192689027184
451616,0.4928277252001799,0.5071722747998201
71340337,0.4928277252001799,0.5071722747998201
447199,0.4928818867508121,0.5071181132491879
134715452,0.4928830645562349,0.5071169354437651
21668209,0.4929387301565685,0.5070612698434315
3034423,0.49293888517802265,0.5070611148219774
676166,0.49293888517802265,0.5070611148219774
6595185,0.49293888517802265,0.5070611148219774
11507479,0.49293888517802265,0.5070611148219774
15124185,0.4929552713201395,0.5070447286798605
369492,0.4929643485950028,0.5070356514049972
511981,0.4929643485950028,0.5070356514049972
469699,0.4929643485950028,0.5070356514049972
365526,0.4929643485950028,0.5070356514049972
6915817,0.4929643485950028,0.5070356514049972
14991719,0.4929792734574562,0.5070207265425438
121487095,0.4929792734574562,0.5070207265425438
135412706,0.4930048939101983,0.5069951060898017
21140410,0.49300686407514904,0.506993135924851
452767,0.49304101730517114,0.5069589826948289
135704021,0.4930778037883812,0.5069221962116188
135519069,0.4930778037883812,0.5069221962116188
5273015,0.49312096365102054,0.5068790363489795
9570,0.49312226738917997,0.50687773261082
92223676,0.49312226738917997,0.50687773261082
162642336,0.49312226738917997,0.50687773261082
111261,0.49312226738917997,0.50687773261082
23616817,0.49312226738917997,0.50687773261082
7282386,0.493159408561185,0.506840591438815
11780619,0.493175292962058,0.506824707037942
71404160,0.49324318759207375,0.5067568124079262
102216,0.4932677149899565,0.5067322850100435
121007013,0.49332164252853106,0.5066783574714689
11043124,0.49333283146149165,0.5066671685385084
503009,0.4933684898434637,0.5066315101565363
503008,0.4933684898434637,0.5066315101565363
3011535,0.4933780809644035,0.5066219190355965
727959,0.4933910567926997,0.5066089432073003
155903787,0.4933914249663236,0.5066085750336764
168948,0.4933914249663236,0.5066085750336764
248869,0.4933914249663236,0.5066085750336764
92231374,0.4933914249663236,0.5066085750336764
69726377,0.4933914249663236,0.5066085750336764
71444982,0.49342820931517706,0.5065717906848229
161233,0.4934813413685115,0.5065186586314885
498376,0.4935282307068186,0.5064717692931814
478559,0.49363410808416086,0.5063658919158391
92236455,0.493662600846937,0.506337399153063
44416697,0.49366809114053034,0.5063319088594697
3037127,0.49379060353288495,0.506209396467115
58478862,0.49379181352628987,0.5062081864737101
18658702,0.4938035255033497,0.5061964744966503
448820,0.493822335967793,0.506177664032207
163199202,0.49384914667863533,0.5061508533213647
727961,0.4938771121114378,0.5061228878885622
18283,0.4938771121114378,0.5061228878885622
11042603,0.4938771121114378,0.5061228878885622
453465,0.4938771121114378,0.5061228878885622
10775595,0.4938771121114378,0.5061228878885622
5155,0.4938771121114378,0.5061228878885622
71539312,0.49389019452889105,0.506109805471109
146159993,0.49396294983912115,0.5060370501608789
156589119,0.49396294983912115,0.5060370501608789
131881813,0.4939656329370157,0.5060343670629843
451963,0.4939985296502536,0.5060014703497464
129360144,0.49403113527479425,0.5059688647252057
129360145,0.49403113527479425,0.5059688647252057
129437559,0.49404051297707596,0.505959487022924
10999973,0.4941012158323185,0.5058987841676815
286491,0.49412962848802333,0.5058703715119767
14427742,0.49412962848802333,0.5058703715119767
131883224,0.4941345121698931,0.5058654878301069
168120,0.49415481957771523,0.5058451804222848
131700647,0.4941557349078747,0.5058442650921253
639614,0.4941557349078747,0.5058442650921253
125508952,0.49422794031254247,0.5057720596874575
176869,0.49426235837160504,0.505737641628395
21786077,0.4942921980078524,0.5057078019921476
42607051,0.4943451028193854,0.5056548971806146
135777638,0.49434668341654564,0.5056533165834544
56983870,0.4943851461666847,0.5056148538333153
6481827,0.4943851461666847,0.5056148538333153
92131873,0.4943851461666847,0.5056148538333153
122360558,0.4943851461666853,0.5056148538333147
82530,0.4943851461666853,0.5056148538333147
71352378,0.494415769674478,0.505584230325522
21677555,0.4944342776210303,0.5055657223789697
3367,0.4944866645396231,0.5055133354603769
46705411,0.4944866645396231,0.5055133354603769
154716223,0.4944866645396231,0.5055133354603769
53869019,0.4944866645396231,0.5055133354603769
8975,0.4944866645396232,0.5055133354603768
44629914,0.4944866645396232,0.5055133354603768
40468020,0.4944866645396232,0.5055133354603768
13072931,0.4944866645396232,0.5055133354603768
657237,0.4944866645396232,0.5055133354603768
68197667,0.4944866645396232,0.5055133354603768
54669720,0.4944866645396232,0.5055133354603768
45039261,0.4944866645396232,0.5055133354603768
163285340,0.4944866645396232,0.5055133354603768
16129586,0.4944866645396232,0.5055133354603768
42553747,0.4944866645396232,0.5055133354603768
13072932,0.4944866645396232,0.5055133354603768
135459768,0.494496518124078,0.505503481875922
3039710,0.494508925838392,0.505491074161608
53983167,0.49451533273782866,0.5054846672621713
9816617,0.4945205518805722,0.5054794481194278
131858474,0.49462781746377615,0.5053721825362238
138375984,0.49463841977153755,0.5053615802284624
21139829,0.4946532376176249,0.5053467623823751
454983,0.49466116740520816,0.5053388325947918
6443940,0.49468197998383034,0.5053180200161697
266223,0.4946949230131261,0.5053050769868739
97184,0.4946949230131261,0.5053050769868739
54309519,0.4946949230131261,0.5053050769868739
10828395,0.49470067481031843,0.5052993251896816
92258444,0.49470067481031843,0.5052993251896816
6595184,0.4947182975240094,0.5052817024759906
7043952,0.4947182975240094,0.5052817024759906
156594028,0.4947249068720634,0.5052750931279366
3037667,0.49473378756809694,0.5052662124319031
123590929,0.49473378756809694,0.5052662124319031
89858725,0.494747759970369,0.505252240029631
504749,0.4948059723973304,0.5051940276026696
131881311,0.49484958362351106,0.5051504163764889
21677361,0.4948821008397182,0.5051178991602818
135742144,0.4949257652517486,0.5050742347482514
131856456,0.4949528166632403,0.5050471833367597
121486830,0.4949735392975645,0.5050264607024355
13188936,0.4950053403661292,0.5049946596338708
6481604,0.4950071378335741,0.5049928621664259
14826108,0.49501145640094113,0.5049885435990589
131858302,0.49502228027514883,0.5049777197248512
53782288,0.4950385391677823,0.5049614608322177
136218886,0.49507039312542367,0.5049296068745763
2729612,0.49511589911334,0.50488410088666
7156910,0.49511589911334,0.50488410088666
6541377,0.4951158991133404,0.5048841008866596
2723654,0.4951158991133404,0.5048841008866596
67762,0.4951158991133404,0.5048841008866596
2823635,0.4951158991133404,0.5048841008866596
15485096,0.49517323819433434,0.5048267618056657
3045029,0.4952139462023353,0.5047860537976647
455669,0.4952220551705624,0.5047779448294376
18650247,0.4952289088028513,0.5047710911971487
124561689,0.4952379954597397,0.5047620045402603
54531183,0.4952379954597397,0.5047620045402603
10125531,0.4952379954597397,0.5047620045402603
470801,0.4952488075539302,0.5047511924460698
126567501,0.4952884601404415,0.5047115398595585
503012,0.49532303174294035,0.5046769682570597
53795348,0.4953375825339147,0.5046624174660853
67771073,0.4953375825339147,0.5046624174660853
7349522,0.49534561704357494,0.5046543829564251
34365251,0.49534561704357494,0.5046543829564251
68368,0.49534561704357494,0.5046543829564251
3037046,0.4954237857518611,0.5045762142481389
512130,0.4954537857483444,0.5045462142516556
15217015,0.4954673025360088,0.5045326974639912
156594865,0.49549757357724744,0.5045024264227526
44372794,0.49550400886850743,0.5044959911314926
44629860,0.4955231568513233,0.5044768431486767
11098172,0.4955231568513233,0.5044768431486767
10517504,0.4955231568513233,0.5044768431486767
21116879,0.4955231568513233,0.5044768431486767
10565387,0.4955231568513233,0.5044768431486767
93003,0.4955231568513233,0.5044768431486767
10946143,0.4955231568513233,0.5044768431486767
7065210,0.4955231568513233,0.5044768431486767
13375943,0.49552356187108915,0.5044764381289109
12939904,0.4955479936765821,0.5044520063234179
10615718,0.4955479936765821,0.5044520063234179
22859454,0.49557665537296414,0.5044233446270359
56634843,0.49558588839387363,0.5044141116061264
137004572,0.4955956493001621,0.5044043506998379
131846216,0.4955994476426365,0.5044005523573635
492201,0.49560715397761457,0.5043928460223854
132274323,0.4956803251343104,0.5043196748656896
511451,0.49576673270925964,0.5042332672907404
135973951,0.49583616831989963,0.5041638316801004
10474045,0.49585240724690505,0.504147592753095
5273013,0.4959064050640949,0.5040935949359051
146158356,0.49594887302220325,0.5040511269777967
11173202,0.4959541440179249,0.5040458559820751
490310,0.4959974077974526,0.5040025922025474
67228673,0.4960181776141306,0.5039818223858694
22723869,0.4960181776141306,0.5039818223858694
10265594,0.4960583544944178,0.5039416455055822
133395,0.4960583544944178,0.5039416455055822
6439557,0.4960583544944178,0.5039416455055822
167321,0.49607814043369214,0.5039218595663079
356732,0.49607814043369214,0.5039218595663079
5272654,0.4961035236446395,0.5038964763553605
92243975,0.4961576058581215,0.5038423941418785
477413,0.4961632669486139,0.5038367330513861
56632024,0.4963090762809187,0.5036909237190813
136257878,0.49633703768992,0.50366296231008
453629,0.49634677776014813,0.5036532222398519
57116127,0.4963765613037817,0.5036234386962183
65114,0.4963765613037817,0.5036234386962183
6976932,0.4963765613037817,0.5036234386962183
15607330,0.4963765613037817,0.5036234386962183
27556867,0.4963765613037817,0.5036234386962183
10517080,0.49638086087840694,0.5036191391215931
21820756,0.4964216595848937,0.5035783404151063
92234054,0.4964216595848937,0.5035783404151063
3901376,0.49644558940692096,0.503554410593079
13009730,0.49644558940692096,0.503554410593079
11311566,0.4964459496582386,0.5035540503417614
92237642,0.49651366952966114,0.5034863304703389
121597152,0.49651366952966114,0.5034863304703389
53963604,0.4965332078762569,0.5034667921237431
121486825,0.49655908829311435,0.5034409117068857
15729466,0.49657539450274724,0.5034246054972528
13375939,0.4965937355894269,0.5034062644105731
71352385,0.49660443275719746,0.5033955672428025
71337875,0.49660443275719746,0.5033955672428025
14232184,0.4966140460320376,0.5033859539679624
12150481,0.49661704782758254,0.5033829521724175
121486745,0.4966538355583705,0.5033461644416295
5276735,0.49669136528117175,0.5033086347188283
21822369,0.4967396295530625,0.5032603704469375
254843,0.4967396295530625,0.5032603704469375
510574,0.49682117210551613,0.5031788278944839
53940462,0.4968286954980353,0.5031713045019647
11119839,0.49683009565231073,0.5031699043476893
126567807,0.49689104311573506,0.5031089568842649
88101259,0.4969799711712086,0.5030200288287914
92236135,0.49698377673656335,0.5030162232634366
265574,0.49698377673656335,0.5030162232634366
131846804,0.49698377673656335,0.5030162232634366
92236137,0.49698377673656335,0.5030162232634366
11186205,0.4970101943252142,0.5029898056747858
15485095,0.4970259028432602,0.5029740971567398
56613468,0.4970481387054778,0.5029518612945222
137699531,0.49706516341000306,0.5029348365899969
451360,0.49707129758894975,0.5029287024110503
72190,0.49707129758894975,0.5029287024110503
13121583,0.49707129758894975,0.5029287024110503
511765,0.49707129758894975,0.5029287024110503
14310518,0.49707502221874567,0.5029249777812543
5274169,0.49709163054388805,0.502908369456112
46242438,0.497142961970513,0.502857038029487
121487354,0.49716683270024886,0.5028331672997511
3006932,0.4972790509244197,0.5027209490755803
135743934,0.49737514009234973,0.5026248599076503
5274212,0.4973886913588623,0.5026113086411377
193188,0.49740620144510317,0.5025937985548968
42637090,0.49743284262613174,0.5025671573738683
126455407,0.49743284262613174,0.5025671573738683
127263478,0.49743284262613185,0.5025671573738681
44150017,0.4974346484678046,0.5025653515321954
92228352,0.49744912914392925,0.5025508708560708
129360616,0.49744912914392925,0.5025508708560708
15277004,0.49744912914392925,0.5025508708560708
92228353,0.49744912914392925,0.5025508708560708
5270803,0.49747474536900316,0.5025252546309968
100551,0.49748923758915486,0.5025107624108451
131876403,0.4976407370604681,0.5023592629395319
270261,0.4976407370604681,0.5023592629395319
54417000,0.4976543389624506,0.5023456610375494
584546,0.4976543389624507,0.5023456610375493
44396095,0.49768838530927606,0.5023116146907239
57227701,0.49773868152816536,0.5022613184718346
14351747,0.49774635202649176,0.5022536479735082
70874215,0.4977552543717575,0.5022447456282425
5270503,0.4977625257472036,0.5022374742527964
155906098,0.49778183647125007,0.5022181635287499
10063737,0.49784397636029243,0.5021560236397076
135962086,0.49785941451665283,0.5021405854833472
11208563,0.49787125106017105,0.502128748939829
22861866,0.4978731743940321,0.5021268256059679
77844502,0.4979009909030363,0.5020990090969637
14632485,0.49792147808286913,0.5020785219171309
451780,0.49792147808286924,0.5020785219171308
136199998,0.497963885223656,0.502036114776344
121487525,0.49797048993195536,0.5020295100680446
164891,0.4979716955421517,0.5020283044578483
22880803,0.4979945794031614,0.5020054205968386
512605,0.49801094668279766,0.5019890533172023
6479209,0.49801094668279766,0.5019890533172023
133941,0.49803263690571375,0.5019673630942862
105116,0.49807219796942814,0.5019278020305719
10945668,0.49807219796942814,0.5019278020305719
476457,0.49810402562737766,0.5018959743726223
267352,0.4981049151351806,0.5018950848648194
135578002,0.49810707779365915,0.5018929222063409
6426863,0.49811131768388106,0.5018886823161189
3035041,0.49811131768388106,0.5018886823161189
6451942,0.49811131768388106,0.5018886823161189
6426864,0.49811131768388106,0.5018886823161189
92241033,0.49813237672885535,0.5018676232711446
15118691,0.49813237672885535,0.5018676232711446
57246734,0.49814388130954546,0.5018561186904545
10849690,0.49814388130954557,0.5018561186904544
135456775,0.4981501433294855,0.5018498566705145
14582593,0.49819543041072656,0.5018045695892734
452172,0.49819543041072656,0.5018045695892734
23243190,0.49820252881333615,0.5017974711866638
5231199,0.49820252881333615,0.5017974711866638
131882875,0.4982050883314645,0.5017949116685355
316992,0.4982050883314645,0.5017949116685355
511856,0.49823994022379403,0.501760059776206
511854,0.49823994022379403,0.501760059776206
6475823,0.4982931203494515,0.5017068796505485
14498611,0.4983561984676579,0.5016438015323421
14842842,0.4983880504177177,0.5016119495822823
455763,0.49842560292959015,0.5015743970704098
22880808,0.4984906141287051,0.5015093858712949
11749237,0.49849977406409784,0.5015002259359022
92236430,0.49851071639274014,0.5014892836072599
54683693,0.4985311608633095,0.5014688391366905
195909,0.49859309377930416,0.5014069062206958
161806,0.49859476291505544,0.5014052370849446
149097,0.4986141742823019,0.5013858257176981
124577185,0.49862860301057554,0.5013713969894245
10999776,0.49862860301057554,0.5013713969894245
124577184,0.49862860301057554,0.5013713969894245
137218720,0.49863124060933106,0.5013687593906689
5272752,0.4986473958260126,0.5013526041739874
136803255,0.4986498374203947,0.5013501625796053
3080705,0.4986792283141125,0.5013207716858875
5274366,0.49872409007269647,0.5012759099273035
160598,0.49872540751286787,0.5012745924871321
494271,0.498738103363071,0.501261896636929
14102245,0.4987393929833406,0.5012606070166594
163320836,0.4987393929833406,0.5012606070166594
3007066,0.49877989899401776,0.5012201010059822
136734354,0.49879769313353617,0.5012023068664638
121221790,0.49882195543694174,0.5011780445630583
5271276,0.49882390038445334,0.5011760996155467
131849184,0.4988383451376389,0.5011616548623611
121486824,0.4988581111383251,0.5011418888616749
89915057,0.498901389043928,0.501098610956072
155899230,0.498901389043928,0.501098610956072
21854428,0.49892078799356754,0.5010792120064325
272931,0.49897585154199076,0.5010241484580092
131876802,0.49897585154199076,0.5010241484580092
512332,0.49902358848763717,0.5009764115123628
464388,0.49906819998582586,0.5009318000141741
44626655,0.49907661602300146,0.5009233839769985
16748011,0.49909545852879356,0.5009045414712064
122631,0.4991106974487126,0.5008893025512874
278931,0.49915717320983877,0.5008428267901612
452769,0.49915717320983877,0.5008428267901612
97515,0.49915717320983877,0.5008428267901612
503006,0.4992342620188964,0.5007657379811036
472825,0.4992342620188964,0.5007657379811036
13941596,0.4992855878259339,0.5007144121740661
464374,0.4993013296903004,0.5006986703096996
92202036,0.4993327795240916,0.5006672204759084
472824,0.4993327795240916,0.5006672204759084
92236322,0.4993327795240916,0.5006672204759084
503010,0.4993327795240916,0.5006672204759084
45105015,0.4993352463493884,0.5006647536506116
489478,0.49934911592063524,0.5006508840793648
510999,0.4993696650654138,0.5006303349345862
258592,0.49937223501867534,0.5006277649813247
5271377,0.4993765905642712,0.5006234094357288
5273749,0.4993765905642712,0.5006234094357288
136229440,0.49941864175407824,0.5005813582459218
13387406,0.4994579309048083,0.5005420690951917
512669,0.4994820432461311,0.5005179567538689
6450926,0.4994820432461311,0.5005179567538689
18660583,0.49948259390434413,0.5005174060956559
475546,0.49949166173957626,0.5005083382604237
155906560,0.499602599226875,0.500397400773125
453764,0.4996068702221751,0.5003931297778249
11393191,0.49962625972081587,0.5003737402791841
124795455,0.49962625972081587,0.5003737402791841
22880825,0.4996774300159834,0.5003225699840166
490621,0.49972108188054054,0.5002789181194595
490623,0.49972108188054054,0.5002789181194595
18608979,0.4997583153966527,0.5002416846033473
124442842,0.49976765335012663,0.5002323466498734
124442843,0.49976765335012663,0.5002323466498734
5274200,0.499778195114988,0.500221804885012
21151277,0.4997793945948682,0.5002206054051318
9834501,0.49984209587111195,0.500157904128888
265025,0.49984209587111206,0.5001579041288879
454528,0.49985425501060077,0.5001457449893992
455179,0.49985425501060077,0.5001457449893992
454530,0.49985425501060077,0.5001457449893992
93258,0.4998590584196746,0.5001409415803254
125654,0.4998590584196746,0.5001409415803254
449599,0.4998611880780637,0.5001388119219363
10198943,0.4998708987661453,0.5001291012338547
156594875,0.4999123192774082,0.5000876807225918
155905982,0.499929515776809,0.500070484223191
125496087,0.4999563740284003,0.5000436259715997
97298911,0.49997494649869323,0.5000250535013068
134150,0.4999767287643778,0.5000232712356222
9925859,0.4999800793267646,0.5000199206732354
189495,0.49998205457264755,0.5000179454273525
49784137,0.49999335629262986,0.5000066437073701
482589,0.5000315649142633,0.4999684350857367
452986,0.5000571420264166,0.49994285797358345
451862,0.500091562373128,0.499908437626872
137100252,0.5001582117232577,0.4998417882767423
97305099,0.5002459408871289,0.499754059112871
3008139,0.5003578766974608,0.49964212330253926
439924,0.5004098853641452,0.49959011463585473
135447001,0.5004294564126219,0.4995705435873781
135511168,0.500450497636608,0.499549502363392
72180,0.5004537372791522,0.49954626272084784
466409,0.5004537372791522,0.49954626272084784
53985452,0.5004537372791522,0.49954626272084784
13873706,0.5004537372791522,0.49954626272084784
356786,0.5004537372791522,0.49954626272084784
56328,0.5004537372791522,0.49954626272084784
6334920,0.5004537372791522,0.49954626272084784
72248,0.5004537372791522,0.49954626272084784
512676,0.5004613007636074,0.4995386992363926
21157388,0.5004617736950248,0.49953822630497524
18645122,0.5005543353463375,0.49944566465366247
92339825,0.5005640678361227,0.4994359321638772
3010378,0.5005640678361227,0.4994359321638772
167350,0.5005968678248585,0.4994031321751415
15693485,0.500630440466324,0.49936955953367596
6479899,0.5006644223739944,0.4993355776260056
77844687,0.5007294454058733,0.49927055459412667
3007127,0.5007835248117846,0.49921647518821544
18719641,0.5008365730001612,0.4991634269998388
86645125,0.5008521256581795,0.4991478743418205
356796,0.5008678114976863,0.49913218850231367
92245928,0.5008709058664931,0.49912909413350687
65148,0.5008709058664931,0.49912909413350687
24011706,0.5009197959892566,0.49908020401074343
10517505,0.5009369700315429,0.49906302996845714
197610,0.5009369700315429,0.49906302996845714
456258,0.5009998023231976,0.49900019767680237
135496375,0.5010227354828714,0.49897726451712865
21854299,0.5010358535097357,0.4989641464902644
126968624,0.5010358535097357,0.4989641464902644
515108,0.5010423922902187,0.49895760770978126
6852187,0.5010629852828421,0.49893701471715796
67965833,0.5010629852828421,0.49893701471715796
92262718,0.5010629852828421,0.49893701471715796
451579,0.5010907141906347,0.4989092858093654
13041867,0.5011075545657644,0.49889244543423555
155906292,0.5011184521092535,0.49888154789074646
14237003,0.5011376502239214,0.4988623497760786
135812388,0.5011477256230759,0.49885227437692414
135403914,0.5011477256230759,0.49885227437692414
136045770,0.5011477256230759,0.49885227437692414
135696522,0.5011477256230759,0.49885227437692414
131878957,0.501151861228346,0.498848138771654
282734,0.5012924986324249,0.49870750136757513
6478372,0.5013592524658337,0.49864074753416626
131885190,0.5013617301421323,0.49863826985786774
432973,0.5013617301421323,0.49863826985786774
5272655,0.5013813826242868,0.49861861737571317
86645138,0.5014148148094217,0.4985851851905783
447864,0.5014578231048672,0.49854217689513286
69626062,0.5014578231048672,0.49854217689513286
71374297,0.5015101109071282,0.49848988909287184
3032615,0.5015174007964118,0.49848259920358823
3034627,0.5015174007964118,0.49848259920358823
12517386,0.5015174007964118,0.49848259920358823
40628205,0.5015174007964118,0.49848259920358823
688101,0.5015174007964118,0.49848259920358823
5274081,0.5015545100479251,0.4984454899520749
131885200,0.5015709881695798,0.49842901183042027
469094,0.5015994999019433,0.49840050009805664
92887,0.5016552023926917,0.4983447976073083
550042,0.5017234035376765,0.4982765964623235
155905580,0.5017248672114027,0.49827513278859725
3971448,0.5017678777991899,0.49823212220081015
125503985,0.5018255957250795,0.4981744042749205
28032,0.5019306988941987,0.4980693011058013
92150211,0.5019306988941987,0.4980693011058013
476448,0.5019521584318704,0.49804784156812965
159285,0.5019953227632548,0.4980046772367452
45480523,0.5019961967059041,0.4980038032940959
511761,0.5020053399653348,0.49799466003466514
12115951,0.5020053399653348,0.49799466003466514
15742007,0.5020106285674234,0.4979893714325766
101114242,0.5020167333354427,0.4979832666645573
89998825,0.5020272320190546,0.4979727679809453
10778285,0.5020272320190546,0.4979727679809453
132073959,0.5020272320190546,0.4979727679809453
3010400,0.5020332071811101,0.4979667928188899
186930,0.5020671709489876,0.49793282905101244
476466,0.5020772058509907,0.4979227941490093
71420849,0.5020865580480094,0.49791344195199067
6334181,0.5020940787394953,0.4979059212605047
21140461,0.5020957683304204,0.4979042316695797
14999717,0.5021088597987465,0.49789114020125347
14284094,0.5021241651532986,0.49787583484670134
54215385,0.5021502740164696,0.4978497259835304
161234,0.5021780562632222,0.4978219437367778
6440103,0.5021877216062867,0.4978122783937133
93055319,0.5021974651054517,0.49780253489454823
23190,0.5021974651054517,0.49780253489454823
44386188,0.5021974651054517,0.49780253489454823
12769724,0.5021974651054517,0.49780253489454823
194101,0.5022457376656313,0.49775426233436876
131850520,0.5022529092081993,0.49774709079180074
23519677,0.5022564314166253,0.4977435685833746
131885345,0.5022567839640588,0.4977432160359411
9797705,0.5023072258803043,0.49769277411969576
171555,0.5023626320788765,0.4976373679211234
466022,0.5024059614293439,0.49759403857065615
57368268,0.5024069578737476,0.4975930421262525
10611197,0.5024391930563752,0.4975608069436248
77844500,0.5024428619212113,0.49755713807878865
16728337,0.5024448367650856,0.4975551632349145
10730382,0.5025204758476733,0.4974795241523267
45484443,0.5025308282054698,0.4974691717945302
469184,0.5025371169007735,0.4974628830992264
126704,0.5025371169007735,0.4974628830992264
53642991,0.5025940062874472,0.49740599371255273
13205977,0.5025940062874472,0.49740599371255273
92924,0.5026002663981373,0.49739973360186274
131865813,0.5026375140307782,0.4973624859692218
44355029,0.5026390468098914,0.49736095319010865
121010102,0.5026852473593941,0.4973147526406058
163203168,0.5029102151871723,0.49708978481282773
66649608,0.5029325563401053,0.4970674436598947
14842977,0.5030185930110029,0.4969814069889971
148033,0.5030931307076987,0.49690686929230127
15991535,0.5031058398094592,0.4968941601905407
135439388,0.5031185885516651,0.49688141144833486
101784714,0.5031699646701843,0.49683003532981573
453641,0.5032175898026655,0.4967824101973345
461537,0.5032185778432487,0.4967814221567513
53909434,0.5032194329064908,0.49678056709350915
3010606,0.503239078495314,0.49676092150468604
100802,0.5032617393341048,0.49673826066589527
92132144,0.5032617393341048,0.49673826066589527
92529429,0.5032617393341048,0.49673826066589527
493453,0.5033522790695836,0.4966477209304164
490433,0.5033735652539757,0.4966264347460243
71352264,0.5033921226563434,0.4966078773436566
71339247,0.5033921226563434,0.4966078773436566
10716626,0.5034199055900965,0.4965800944099035
3246447,0.5034493036089072,0.4965506963910929
10946114,0.5034608573884701,0.49653914261152987
268421,0.5035000889851108,0.4964999110148892
92245911,0.5035000889851108,0.4964999110148892
121010087,0.5035085621534275,0.49649143784657246
21721736,0.5035353188199045,0.49646468118009546
494651,0.5035925907998882,0.4964074092001118
363533,0.5035925907998882,0.4964074092001118
512675,0.5036107346176999,0.49638926538230005
101701806,0.5036341272523204,0.4963658727476796
14310478,0.5036591965439348,0.4963408034560653
21140332,0.503668765796565,0.496331234203435
3081042,0.5036724122476528,0.4963275877523472
71352407,0.5036724122476528,0.4963275877523472
39148,0.5036736458747866,0.4963263541252134
452774,0.5036736458747866,0.4963263541252134
21676022,0.5036736458747866,0.4963263541252134
3080608,0.5036828835786701,0.4963171164213299
92228448,0.5036828835786701,0.4963171164213299
14188467,0.5036828835786701,0.4963171164213299
90674669,0.5036841920119595,0.4963158079880406
154726303,0.5037168992063047,0.4962831007936953
3006946,0.5037303640730297,0.49626963592697027
453165,0.5037419810994965,0.4962580189005035
3006618,0.5037435797679903,0.4962564202320096
6451965,0.5037590002568665,0.4962409997431335
134693185,0.5037590002568665,0.4962409997431335
12873547,0.5037590002568665,0.4962409997431335
92132221,0.5037590002568665,0.4962409997431335
493323,0.5037676633782049,0.4962323366217951
125496047,0.5037680375645543,0.4962319624354457
173318,0.5037814390559907,0.4962185609440093
6441858,0.5037814390559907,0.4962185609440093
460321,0.5038470226295042,0.4961529773704958
3036587,0.5039653755578661,0.4960346244421339
129389389,0.5039862851721923,0.4960137148278077
131858771,0.504003671836041,0.49599632816395905
129533,0.5040227574556103,0.4959772425443897
282696,0.5040321726849943,0.4959678273150057
390215,0.5040364454146805,0.4959635545853195
