cid,Iso_smiles,Type,Canonical_smiles
126945,CC1=C(N=CN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)[C@@H](C)O,Adenosine,Cc1c([C@@H](C)O)ncn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
128771,C1=CN=C(C2=C1N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CCl)O)O)N,Adenosine,Nc1nccc2c1ncn2[C@@H]1O[C@H](CCl)[C@@H](O)[C@H]1O
150669,C1=NC(=C2C(=N1)N(C=N2)C3C(=C(C(O3)CO)O)O)N,Adenosine,Nc1ncnc2c1ncn2C1OC(CO)C(O)=C1O
152521,C1=NC2=C(N=C(N=C2N1[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)N)N,Adenosine,Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2n1
160283,COC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)NOC)OC)OC,Adenosine,COC[C@H]1O[C@@H](n2cnc3c(NOC)ncnc32)[C@H](OC)[C@@H]1OC
160739,C1=NC(=C2C(=N1)N(C=N2)C3[C@@H]([C@H]([C@H](O3)CO)O)O)N,Adenosine,Nc1ncnc2c1ncn2C1O[C@H](CO)[C@H](O)[C@H]1O
167821,C1=NC2=C(C(=N1)SC#N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,N#CSc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
171798,[3H]C1=NC(=C2C(=N1)N(C(=N2)[3H])[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,[3H]c1nc(N)c2nc([3H])n([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
174743,COC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)NO)OC)OC,Adenosine,COC[C@H]1O[C@@H](n2cnc3c(NO)ncnc32)[C@H](OC)[C@@H]1OC
177273,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)[18F])N,Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1[18F]
193188,C1=C2C(=NC(=N1)F)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,OC[C@H]1O[C@@H](n2cnc3cnc(F)nc32)[C@H](O)[C@@H]1O
227045,CC(C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)O,Adenosine,CC(O)C1OC(n2cnc3c(N)ncnc32)C(O)C1O
234506,CNC1=C2C(=NC=N1)N(C=N2)C3CCCCO3,Adenosine,CNc1ncnc2c1ncn2C1CCCCO1
236526,C1CN1C2=NC=NC3=C2N=CN3C4C(C(C(O4)CO)O)O,Adenosine,OCC1OC(n2cnc3c(N4CC4)ncnc32)C(O)C1O
240186,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(C(O3)CO)O)O)O)N,Adenosine,Nc1ncnc2c1ncn2C1OC(CO)C(O)C(O)C1O
248869,CNC1=C2C(=NC=N1)N(C=N2)C3CC(C(O3)CO)O,Adenosine,CNc1ncnc2c1ncn2C1CC(O)C(CO)O1
250667,CC1CCC(O1)N2C=NC3=C(N=CN=C32)N,Adenosine,CC1CCC(n2cnc3c(N)ncnc32)O1
253777,C1=NC(=C2C(=N1)N(C=N2)C3C4C(O4)C(O3)CO)N,Adenosine,Nc1ncnc2c1ncn2C1OC(CO)C2OC21
254695,CN1C=NC2=C(C1=O)N=CN2C3CC(C(O3)CO)O,Adenosine,Cn1cnc2c(ncn2C2CC(O)C(CO)O2)c1=O
256026,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CCO)O)O)N,Adenosine,Nc1ncnc2c1ncn2C1OC(CCO)C(O)C1O
256105,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)OP(=O)(O)O)O)N,Adenosine,Nc1ncnc2c1ncn2C1OC(CO)C(OP(=O)(O)O)C1O
258591,CC1C2C(O2)C(O1)N3C=NC4=C(N=CN=C43)N,Adenosine,CC1OC(n2cnc3c(N)ncnc32)C2OC12
258592,CC1(OC2C(SC(C2O1)N3C=NC4=C(N=CN=C43)N)CO)C,Adenosine,CC1(C)OC2C(CO)SC(n3cnc4c(N)ncnc43)C2O1
259345,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CCO)O)O)N)N,Adenosine,Nc1nc(N)c2ncn(C3OC(CCO)C(O)C3O)c2n1
259661,CCSC1CC(OC1N2C=NC3=C(N=CN=C32)N)CO,Adenosine,CCSC1CC(CO)OC1n1cnc2c(N)ncnc21
260138,C1=NC(=C2C(=N1)N(C=N2)C3C4C(C(O3)CO)OC(=S)O4)N,Adenosine,Nc1ncnc2c1ncn2C1OC(CO)C2OC(=S)OC21
260472,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)O)N)NCC(=O)O,Adenosine,Nc1nc(NCC(=O)O)c2ncn(C3OC(CO)C(O)C3O)c2n1
261450,CC1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N,Adenosine,Cc1nc(N)c2ncn(C3OC(CO)C(O)C3O)c2n1
261564,CC1CC(C(O1)N2C=NC3=C(N=CN=C32)N)O,Adenosine,CC1CC(O)C(n2cnc3c(N)ncnc32)O1
262974,CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)N,Adenosine,CC1OC(n2cnc3c(N)ncnc32)C(O)C1N
265287,CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)N)O,Adenosine,CC1OC(n2cnc3c(N)ncnc32)C(N)C1O
266223,CC1=C2C(=NC=N1)N(C=N2)C3CC(C(O3)CO)O,Adenosine,Cc1ncnc2c1ncn2C1CC(O)C(CO)O1
266234,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CN)O)O)N,Adenosine,NCC1OC(n2cnc3c(N)ncnc32)C(O)C1O
266348,COCN1C=NC2=C(C1=O)C=CN2C3C(C(C(O3)CO)O)O,Adenosine,COCn1cnc2c(ccn2C2OC(CO)C(O)C2O)c1=O
266482,CSC1=NC(=NC2=C1N=CN2C3C(CC(O3)CO)O)N,Adenosine,CSc1nc(N)nc2c1ncn2C1OC(CO)CC1O
267352,CN(C)C1=NC(=NC2=C1N=CN2C3C(CC(O3)CO)O)N,Adenosine,CN(C)c1nc(N)nc2c1ncn2C1OC(CO)CC1O
267645,C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)CO,Adenosine,Nc1ncnc2c1ncn2C1OCC(CO)C1O
268420,C1=CC(OC1CO)N2C=NC3=C(N=CN=C32)N,Adenosine,Nc1ncnc2c1ncn2C1C=CC(CO)O1
269843,C1C(C(COC1N2C=NC3=C(N=CN=C32)N)O)O,Adenosine,Nc1ncnc2c1ncn2C1CC(O)C(O)CO1
272931,CNC1=C2C(=NC(=N1)F)N(C=N2)C3C(C(C(O3)CO)O)O,Adenosine,CNc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O
273017,CNC1=C2C(=NC(=N1)N)N(C(=N2)Cl)C3C(C(C(O3)CO)O)O,Adenosine,CNc1nc(N)nc2c1nc(Cl)n2C1OC(CO)C(O)C1O
276156,CC1C(C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)O,Adenosine,CC1OC(n2cnc3c(N)ncnc32)C(O)C(O)C1O
276394,CC1=CC2=C(C=C1C)N(C(=N2)N)C3C(C(C(O3)CO)O)O,Adenosine,Cc1cc2nc(N)n(C3OC(CO)C(O)C3O)c2cc1C
276398,CC1=CC2=C(C=C1C)N(C(=N2)OC)C3C(C(C(O3)CO)O)O,Adenosine,COc1nc2cc(C)c(C)cc2n1C1OC(CO)C(O)C1O
277139,C1=NC2=C(N=NN=C2N1C3C(C(C(O3)CO)O)O)N,Adenosine,Nc1nnnc2c1ncn2C1OC(CO)C(O)C1O
278402,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)CO)O)N,Adenosine,Nc1ncnc2c1ncn2C1OC(CO)C(CO)C1O
278404,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)C(CO)O)CO)O)N,Adenosine,Nc1ncnc2c1ncn2C1OC(C(O)CO)C(CO)C1O
278758,C1=CC(OC(C1O)CO)N2C=NC3=C(N=CN=C32)N,Adenosine,Nc1ncnc2c1ncn2C1C=CC(O)C(CO)O1
278931,CNC1C(OC(C1O)N2C=NC3=C(N=CN=C32)N)CO,Adenosine,CNC1C(CO)OC(n2cnc3c(N)ncnc32)C1O
280444,CC1C(C(C(O1)N2C=NC3=C(N=C(N=C32)F)N)O)O,Adenosine,CC1OC(n2cnc3c(N)nc(F)nc32)C(O)C1O
282696,CC1=C(N=C2C(=N1)N=CN2C3C(C(C(O3)CO)O)O)C,Adenosine,Cc1nc2ncn(C3OC(CO)C(O)C3O)c2nc1C
282734,C1=C(C2=C(N=CN=C2N1C3C(C(C(O3)CO)O)O)NN)C#N,Adenosine,N#Cc1cn(C2OC(CO)C(O)C2O)c2ncnc(NN)c12
286481,COC(=O)C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine,COC(=O)C1OC(n2cnc3c(N)ncnc32)C(O)C1O
287101,CC1(OC2C(O1)C(OC2C(=O)NO)N3C=NC4=C(N=CN=C43)N)C,Adenosine,CC1(C)OC2C(C(=O)NO)OC(n3cnc4c(N)ncnc43)C2O1
287302,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)C(=O)NO)O)O)N,Adenosine,Nc1ncnc2c1ncn2C1OC(C(=O)NO)C(O)C1O
289971,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CF)O)O)N,Adenosine,Nc1ncnc2c1ncn2C1OC(CF)C(O)C1O
295521,CC(C(=O)O)N=C1N=C(C=CN1C2C(C(C(O2)CO)O)O)N,Adenosine,CC(N=c1nc(N)ccn1C1OC(CO)C(O)C1O)C(=O)O
296233,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CCl)O)O)Cl)N,Adenosine,Nc1nc(Cl)nc2c1ncn2C1OC(CCl)C(O)C1O
299952,CC(=O)NC1C(OC(C1O)N2C=NC3=C(N=C(N=C32)Cl)N)CO,Adenosine,CC(=O)NC1C(CO)OC(n2cnc3c(N)nc(Cl)nc32)C1O
301046,CC1C(C(C(O1)OC)N2C=NC3=C(N=CN=C32)N)O,Adenosine,COC1OC(C)C(O)C1n1cnc2c(N)ncnc21
324309,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)Cl)N,Adenosine,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1Cl
326808,CC1C(C(C(O1)N2C=C(C3=C(N=CN=C32)N)C(=O)N)O)O,Adenosine,CC1OC(n2cc(C(N)=O)c3c(N)ncnc32)C(O)C1O
330549,C1C(C(OC1N2C=NC3=C(NC(=O)N=C32)N)CO)O,Adenosine,Nc1[nH]c(=O)nc2c1ncn2C1CC(O)C(CO)O1
333596,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)C(=O)N,Adenosine,NC(=O)c1ncnc2c1ncn2C1OC(CO)C(O)C1O
333691,C(C1C(C(C(O1)N2C3=NC(=NC(=C3N=N2)N)F)O)O)O,Adenosine,Nc1nc(F)nc2c1nnn2C1OC(CO)C(O)C1O
334830,C1=NC(=C2C(=N1)N(C(=N2)F)C3C(C(C(O3)CO)O)O)N,Adenosine,Nc1ncnc2c1nc(F)n2C1OC(CO)C(O)C1O
335400,C1=C(N(C(=O)C2=C1N(C=N2)C3C(C(C(O3)CO)O)O)N)N,Adenosine,Nc1cc2c(ncn2C2OC(CO)C(O)C2O)c(=O)n1N
338571,CC1(OC2C(OC(C2O1)N3C=NC4=C(N=CN=C43)N)C=NO)C,Adenosine,CC1(C)OC2C(C=NO)OC(n3cnc4c(N)ncnc43)C2O1
345462,C1=CN=CC2=C1N=CN2C3C(C(C(O3)CO)O)O,Adenosine,OCC1OC(n2cnc3ccncc32)C(O)C1O
345785,CCSC1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)N,Adenosine,CCSC1C(N)C(CO)OC1n1cnc2c(N)ncnc21
350834,CC(C1C(C(C(O1)N2C=NC3=C2N=CN=C3Cl)O)O)O,Adenosine,CC(O)C1OC(n2cnc3c(Cl)ncnc32)C(O)C1O
354916,C1=C(OC(C1O)N2C=NC3=C(N=CN=C32)N)CO,Adenosine,Nc1ncnc2c1ncn2C1OC(CO)=CC1O
355280,C1=C(C(C(C1N2C3=NC=NC(=C3N=N2)N)O)O)CO,Adenosine,Nc1ncnc2c1nnn2C1C=C(CO)C(O)C1O
356732,C[S+](C)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine,C[S+](C)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O
356796,C1C(C(C(C1N2C3=NC=NC(=C3N=N2)N)N=[N+]=[N-])O)CO,Adenosine,[N-]=[N+]=NC1C(O)C(CO)CC1n1nnc2c(N)ncnc21
357072,C1CC(CC1CO)N2C=NC3=C(N=CN=C32)N,Adenosine,Nc1ncnc2c1ncn2C1CCC(CO)C1
358197,C1C(C(OC1CO)N2C=NC3=C(N=CN=C32)N)CO,Adenosine,Nc1ncnc2c1ncn2C1OC(CO)CC1CO
358367,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)CO)N,Adenosine,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1CO
359064,C1CC(OC1CO)N2C=NC3=C(N=C(N=C32)Cl)N,Adenosine,Nc1nc(Cl)nc2c1ncn2C1CCC(CO)O1
360644,C1=CC(C(C1N2C=NC3=C(N=CN=C32)N)O)(CO)O,Adenosine,Nc1ncnc2c1ncn2C1C=CC(O)(CO)C1O
360646,CC1(C(OC(C1O)N2C=NC3=C(N=CN=C32)N)CO)O,Adenosine,CC1(O)C(CO)OC(n2cnc3c(N)ncnc32)C1O
361921,CNC1=C2C(=NC=N1)N(C=N2)C3C(CC(O3)CO)F,Adenosine,CNc1ncnc2c1ncn2C1OC(CO)CC1F
365913,C1=C(C2=C(N1C3C(C(C(O3)CO)O)O)C(=O)NN=C2N)I,Adenosine,Nc1n[nH]c(=O)c2c1c(I)cn2C1OC(CO)C(O)C1O
365914,C1=C(C2=C(N1C3C(C(C(O3)CO)O)O)C(=O)NN=C2N)Br,Adenosine,Nc1n[nH]c(=O)c2c1c(Br)cn2C1OC(CO)C(O)C1O
366988,CC1(CC(C(O1)N2C=NC3=C(N=CN=C32)N)O)CO,Adenosine,CC1(CO)CC(O)C(n2cnc3c(N)ncnc32)O1
370629,C1CCC(C(C1)N2C=NC3=C(N=CN=C32)N)O,Adenosine,Nc1ncnc2c1ncn2C1CCCCC1O
371485,C1CCC(CC(C1)N2C=NC3=C(N=CN=C32)N)O,Adenosine,Nc1ncnc2c1ncn2C1CCCCC(O)C1
373953,C1C(CC(C1CO)CO)N2C=NC3=C(N=CN=C32)N,Adenosine,Nc1ncnc2c1ncn2C1CC(CO)C(CO)C1
374904,COC1CC(OC1CO)N2C=NC3=C(N=CN=C32)N,Adenosine,COC1CC(n2cnc3c(N)ncnc32)OC1CO
375477,CCNC1=C2C(=NC=N1)N(C=N2)C3C(CC(O3)CO)F,Adenosine,CCNc1ncnc2c1ncn2C1OC(CO)CC1F
387072,C1CC(C=CC1CO)N2C=NC3=C(N=CN=C32)N,Adenosine,Nc1ncnc2c1ncn2C1C=CC(CO)CC1
387981,CC1C(C(C(O1)N2C=NC3=C(N=C(N=C32)Cl)N)(C)O)O,Adenosine,CC1OC(n2cnc3c(N)nc(Cl)nc32)C(C)(O)C1O
391259,C1C(C(OC1N2C=NC3=C(N=CN=C32)N)(CO)C(F)(F)F)O,Adenosine,Nc1ncnc2c1ncn2C1CC(O)C(CO)(C(F)(F)F)O1
391266,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@H](C3(F)F)CO)CO)N,Adenosine,Nc1ncnc2c1ncn2[C@H]1[C@H](CO)[C@@H](CO)C1(F)F
391363,CC1(C(CC(O1)N2C=NC3=CN=CN=C32)O)CO,Adenosine,CC1(CO)OC(n2cnc3cncnc32)CC1O
393623,C1CC(OCC1N2C=NC3=C(N=CN=C32)N)CO,Adenosine,Nc1ncnc2c1ncn2C1CCC(CO)OC1
419564,C1=C(C2=C(N=CN=C2N1C3C(C(C(O3)CO)O)O)N)C(=O)NO,Adenosine,Nc1ncnc2c1c(C(=O)NO)cn2C1OC(CO)C(O)C1O
424081,CCOC(=O)C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine,CCOC(=O)C1OC(n2cnc3c(N)ncnc32)C(O)C1O
432973,C1=C(C2=C(N1C3C(C(C(O3)CO)O)O)N=CN(C2=N)N)C#N,Adenosine,N#Cc1cn(C2OC(CO)C(O)C2O)c2ncn(N)c(=N)c12
438430,C1=[N+](C2=C(N1CCO)C(=O)NC(N2)N)C3C(C(C(O3)CO)O)O,Adenosine,NC1NC(=O)c2c([n+](C3OC(CO)C(O)C3O)cn2CCO)N1
444146,C1N=C2[C@@H](N=CN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O,Adenosine,OC[C@H]1O[C@@H](N2CN=C3C2=NC=N[C@H]3O)[C@H](O)[C@@H]1O
446048,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H](C(O3)COP(=O)(O)O)O)O)N,Adenosine,Nc1ncnc2c1ncn2[C@@H]1OC(COP(=O)(O)O)[C@@H](O)[C@H]1O
446658,C[N+]1=C(C2=NNC(=C2N=C1)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,C[n+]1cnc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[nH]nc2c1N
446824,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H](C(=O)[C@H](O3)CO)O)N,Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C(=O)[C@H]1O
446941,C1NC2=C(N=CN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,Nc1ncnc2c1NCN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
447722,CC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)[C@H](C)O)O)O,Adenosine,Cc1ncnc2c1ncn2[C@@H]1O[C@H]([C@H](C)O)[C@@H](O)[C@H]1O
447724,CC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)[C@@H](C)O)O)O,Adenosine,Cc1ncnc2c1ncn2[C@@H]1O[C@H]([C@@H](C)O)[C@@H](O)[C@H]1O
449044,C[C@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine,C[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
449584,C1NC2=C(N=CN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)OP(=O)(O)O)N,Adenosine,Nc1ncnc2c1NCN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OP(=O)(O)O
449599,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)OP(=O)(O)O)O,Adenosine,C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OP(=O)(O)O)[C@@H]1O
451527,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@H](O3)CO)CN=[N+]=[N-])N,Adenosine,[N-]=[N+]=NC[C@@H]1[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21
451554,C1[C@@H]([C@H](O[C@H]1N2C=CC3=CN=CN=C32)CO)N,Adenosine,N[C@H]1C[C@H](n2ccc3cncnc32)O[C@@H]1CO
451873,C1[C@H](O[C@H]([C@H]1Cl)N2C=NC3=C(N=CN=C32)N)CO,Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@@H]1Cl
451908,C1[C@@H]([C@H]([C@@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O)O)CCl,Adenosine,Nc1ncnc2c1ncn2[C@@H]1C[C@H](CCl)[C@@H](O)[C@@H]1O
451911,C1[C@@H]([C@@H]([C@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O)O)CO,Adenosine,Nc1ncnc2c1ncn2[C@@H]1C[C@H](CO)[C@H](O)[C@H]1O
451914,C1[C@H](C[C@H]([C@@H]1N=[N+]=[N-])N2C=NC3=C(N=CN=C32)N)CO,Adenosine,[N-]=[N+]=N[C@@H]1C[C@@H](CO)C[C@H]1n1cnc2c(N)ncnc21
451960,C1=C[C@@H](O[C@@H]1CO)N2C=CC3=C(N=CN=C32)N,Adenosine,Nc1ncnc2c1ccn2[C@H]1C=C[C@@H](CO)O1
451961,C1CC(=C[C@H]1N2C=NC3=C(N=CN=C32)N)CO,Adenosine,Nc1ncnc2c1ncn2[C@@H]1C=C(CO)CC1
452081,C1[C@H](O[C@H]([C@H]1F)N2C=NC3=C(N=C(N=C32)N)N)CO,Adenosine,Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)C[C@@H]3F)c2n1
452498,C1=C(NC(=O)C2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,Nc1cc2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2c(=O)[nH]1
453081,C1[C@H](O[C@H]([C@H]1F)N2C=NC3=C2N=CN(C3=N)O)CO,Adenosine,N=c1c2ncn([C@@H]3O[C@H](CO)C[C@@H]3F)c2ncn1O
453193,CC1(O[C@@H]2[C@H](O1)[C@@](O[C@H]2N3C=NC4=C(N=CN=C43)N)(CI)F)C,Adenosine,CC1(C)O[C@H]2[C@@H](O1)[C@H](n1cnc3c(N)ncnc31)O[C@@]2(F)CI
453194,CC1(O[C@@H]2[C@H](O1)[C@](O[C@H]2N3C=NC4=C(N=CN=C43)N)(CI)F)C,Adenosine,CC1(C)O[C@H]2[C@@H](O1)[C@H](n1cnc3c(N)ncnc31)O[C@]2(F)CI
453548,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@H]([C@@H](O3)CO)O)O)N,Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O
453689,C1[C@H](O[C@H]([C@H]1F)N2C=NC3=C(N=C(N=C32)F)N)CO,Adenosine,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)C[C@@H]1F
453864,C1C2C1[C@@H](O[C@@H]2CO)N3C=NC4=C(N=CN=C43)N,Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C2CC21
454531,CNC1=C2C(=NC=N1)N(C=N2)[C@@H]3O[C@H](CS3)CO,Adenosine,CNc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)CS1
454870,CC1(O[C@@H]2[C@H](O[C@H]([C@@H]2O1)N3C=NC4=C(N=CN=C43)N)CI)C,Adenosine,CC1(C)O[C@@H]2[C@@H](CI)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O1
459942,C1[C@@H]([C@H]([C@H]([C@@H]1N2C3=NC(=NC(=C3N=N2)N)N)O)O)CO,Adenosine,Nc1nc(N)c2nnn([C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c2n1
461537,C1[C@@H]([C@H](O[C@H]1N2C=NC3=CN=CN=C32)CO)N=[N+]=[N-],Adenosine,[N-]=[N+]=N[C@H]1C[C@H](n2cnc3cncnc32)O[C@@H]1CO
461652,C[C@]1(C[C@@H](OC1)N2C=NC3=C(N=CN=C32)N)CO,Adenosine,C[C@]1(CO)CO[C@@H](n2cnc3c(N)ncnc32)C1
461854,C1=C(C(OC1CO)N2C=NC3=C(N=CN=C32)N)F,Adenosine,Nc1ncnc2c1ncn2C1OC(CO)C=C1F
464390,CNC1=C2C(=NC=C1)N(C=N2)[C@H]3C[C@@H]([C@H](O3)CO)O,Adenosine,CNc1ccnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
464392,C1CC1NC2=C3C(=NC=C2)N(C=N3)[C@H]4C[C@@H]([C@H](O4)CO)O,Adenosine,OC[C@H]1O[C@@H](n2cnc3c(NC4CC4)ccnc32)C[C@@H]1O
464404,C1C[C@@H](O[C@@H]1CO)N2C=NC3=C(C=CN=C32)N,Adenosine,Nc1ccnc2c1ncn2[C@H]1CC[C@@H](CO)O1
464406,CNC1=C2C(=NC=C1)N(C=N2)[C@H]3CC[C@H](O3)CO,Adenosine,CNc1ccnc2c1ncn2[C@H]1CC[C@@H](CO)O1
466385,C1[C@@H](O[C@H](C1(F)F)N2C=NC3=C(N=CN=C32)N)CO,Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)CC1(F)F
466409,C1[C@@H](O[C@H](C1F)N2C=NC3=C(N=CN=C32)N)CO,Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)CC1F
466426,CNC1=C2C(=NC=N1)N(C=N2)[C@@H]3[C@@H]([C@H]([C@@H](O3)CO)O)F,Adenosine,CNc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@H]1F
469792,C1[C@H](OC[C@]1(CO)N=[N+]=[N-])N2C=NC3=C(N=CN=C32)N,Adenosine,[N-]=[N+]=N[C@@]1(CO)CO[C@H](n2cnc3c(N)ncnc32)C1
469794,C1[C@@H](OC[C@]1(CO)N)N2C=NC3=C(N=CN=C32)N,Adenosine,Nc1ncnc2c1ncn2[C@H]1C[C@](N)(CO)CO1
470796,COC1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@](O3)(CO)C(F)(F)F)O)O,Adenosine,COc1ncnc2c1ncn2[C@@H]1O[C@@](CO)(C(F)(F)F)[C@@H](O)[C@H]1O
472634,CO[C@H]1C[C@H](C=C1)N2C=NC3=C(N=CN=C32)N,Adenosine,CO[C@@H]1C=C[C@H](n2cnc3c(N)ncnc32)C1
472814,C1=C(N(C2=NC=NC(=C21)N)C3[C@@H]([C@@H]([C@H](O3)CO)O)O)Br,Adenosine,Nc1ncnc2c1cc(Br)n2C1O[C@H](CO)[C@@H](O)[C@H]1O
477849,C[C@]1([C@H](C[C@@H](O1)N2C=NC3=CN=CN=C32)O)CO,Adenosine,C[C@]1(CO)O[C@@H](n2cnc3cncnc32)C[C@@H]1O
477853,C[C@]1(CC[C@@H](O1)N2C=NC3=C(N=CN=C32)N)CO,Adenosine,C[C@@]1(CO)CC[C@H](n2cnc3c(N)ncnc32)O1
481081,C1=C([C@H]([C@@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O)O)CF,Adenosine,Nc1ncnc2c1ncn2[C@@H]1C=C(CF)[C@@H](O)[C@@H]1O
481082,C1=C([C@H]([C@@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O)O)CN,Adenosine,NCC1=C[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1O
482505,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](S3)CO)O)O)N,Adenosine,Nc1ncnc2c1ncn2[C@@H]1S[C@H](CO)[C@@H](O)[C@@H]1O
482510,C=C1[C@H](C[C@@H]([C@H]1CO)O)N2C=NC3=C(N=CN=C32)N,Adenosine,C=C1[C@@H](n2cnc3c(N)ncnc32)C[C@H](O)[C@H]1CO
