,Statistics,Pvalues
SpMaxA_Dz(v),1.1007297297346554,0.2710143030723766
ATS8p,1.1007297297346554,0.2710143030723766
SpMAD_Dz(v),1.1007297297346554,0.2710143030723766
Se,1.1007297297346554,0.2710143030723766
Si,1.1007297297346554,0.2710143030723766
VE1sign_B(m),-1.1007297297346554,0.2710143030723766
SpMin3_Bh(i),1.1007297297346554,0.2710143030723766
MATS8p,1.1007297297346554,0.2710143030723766
ATS1i,1.1007297297346554,0.2710143030723766
J_B(e),1.1007297297346554,0.2710143030723766
J_B(s),1.1007297297346554,0.2710143030723766
ATSC6m,1.1007297297346554,0.2710143030723766
Eta_epsi_3,-1.1007297297346554,0.2710143030723766
SpMin3_Bh(m),1.1007297297346554,0.2710143030723766
VE1sign_B(e),-1.1007297297346554,0.2710143030723766
nAT,1.0925153287664864,0.27460665657919225
ISIZ,1.0925153287664864,0.27460665657919225
Eta_D_beta_A,-1.0925153287664864,0.27460665657919225
J_B(i),1.0843009277983173,0.27823139406924335
Ho_Dz(p),1.0843009277983173,0.27823139406924335
VR2_Dz(m),-1.0843009277983173,0.27823139406924335
AVS_B(p),-1.0843009277983173,0.27823139406924335
SpMin7_Bh(e),1.0843009277983173,0.27823139406924335
SpMax8_Bh(v),1.0843009277983173,0.27823139406924335
SpMin5_Bh(e),1.0843009277983173,0.27823139406924335
AVS_B(v),-1.0843009277983173,0.27823139406924335
SpMin8_Bh(s),1.0843009277983173,0.27823139406924335
SpMin7_Bh(v),1.0843009277983173,0.27823139406924335
VR2_Dz(Z),-1.0843009277983173,0.27823139406924335
B05[C-F],1.0843009277983173,0.27823139406924335
B05[N-F],1.0843009277983173,0.27823139406924335
IAC,1.0843009277983173,0.27823139406924335
B05[O-F],1.0843009277983173,0.27823139406924335
B06[C-F],1.0843009277983173,0.27823139406924335
B07[N-F],1.0843009277983173,0.27823139406924335
B03[N-F],1.0843009277983173,0.27823139406924335
F05[N-F],1.0843009277983173,0.27823139406924335
B03[O-F],1.0843009277983173,0.27823139406924335
F06[C-F],1.0843009277983173,0.27823139406924335
B02[C-F],1.0843009277983173,0.27823139406924335
B01[C-F],1.0843009277983173,0.27823139406924335
TIC0,1.0843009277983173,0.27823139406924335
HNar,-1.0843009277983173,0.27823139406924335
TIC4,1.0843009277983173,0.27823139406924335
s3_pathLength,-1.0843009277983173,0.27823139406924335
B03[C-F],1.0843009277983173,0.27823139406924335
B04[C-F],1.0843009277983173,0.27823139406924335
MaxdssC,-1.076086526830148,0.2818885606950545
C-006,1.076086526830148,0.2818885606950545
F08[C-C],1.076086526830148,0.2818885606950545
MaxTD,1.076086526830148,0.2818885606950545
MaxaaCH,-1.076086526830148,0.2818885606950545
SpMin8_Bh(p),1.067872125861979,0.28557819761730807
F07[N-N],1.067872125861979,0.28557819761730807
ChiA_B(p),1.067872125861979,0.28557819761730807
ATS5i,1.067872125861979,0.28557819761730807
GATS4v,-1.067872125861979,0.28557819761730807
TIC5,1.067872125861979,0.28557819761730807
ON0,1.067872125861979,0.28557819761730807
GATS2s,-1.067872125861979,0.28557819761730807
BIC4,-1.067872125861979,0.28557819761730807
SpMax8_Bh(p),1.05965772489381,0.2893003419608968
ON0V,1.05965772489381,0.2893003419608968
CATS2D_07_AL,1.05965772489381,0.2893003419608968
DLS_05,1.05965772489381,0.2893003419608968
Eig02_EA,-1.05965772489381,0.2893003419608968
SM10_AEA(bo),-1.05965772489381,0.2893003419608968
SpMin4_Bh(i),1.0514433239256409,0.2930550267716828
SpMax5_Bh(m),1.0514433239256409,0.2930550267716828
SpMax8_Bh(m),1.0514433239256409,0.2930550267716828
F07[N-F],1.0514433239256409,0.2930550267716828
nBT,1.0514433239256409,0.2930550267716828
Rperim,-1.0514433239256409,0.2930550267716828
Ho_D/Dt,1.0514433239256409,0.2930550267716828
B07[N-N],1.0514433239256409,0.2930550267716828
ATS6i,1.0514433239256409,0.2930550267716828
GATS5s,1.0514433239256409,0.2930550267716828
SpMax7_Bh(e),1.0514433239256409,0.2930550267716828
ATS2e,1.0514433239256409,0.2930550267716828
nCs,1.0514433239256409,0.2930550267716828
SpMax6_Bh(m),1.0514433239256409,0.2930550267716828
VE1sign_Dt,-1.0432289229574718,0.29684228097397936
s4_numRotBonds,1.0432289229574718,0.29684228097397936
SPI,1.0432289229574718,0.29684228097397936
SpMax7_Bh(m),1.0350145219893028,0.3006621293287811
X1Per,1.0350145219893028,0.3006621293287811
ATSC6v,1.0350145219893028,0.3006621293287811
ATS6e,1.0350145219893028,0.3006621293287811
X1MulPer,1.0350145219893028,0.3006621293287811
SpMin5_Bh(i),1.0350145219893028,0.3006621293287811
C-033,-1.0350145219893028,0.3006621293287811
VR2_D/Dt,-1.0268001210211337,0.3045145923927558
O%,-1.0268001210211337,0.3045145923927558
VR2_Dt,-1.0268001210211337,0.3045145923927558
nCIC,-1.0268001210211337,0.3045145923927558
ATS7i,1.0185857200529647,0.3083996864780285
P_VSA_MR_2,1.0185857200529647,0.3083996864780285
TI2_L,1.0185857200529647,0.3083996864780285
SpAbs_Dz(p),1.0185857200529647,0.3083996864780285
X1v,1.0185857200529647,0.3083996864780285
ATS1e,1.0185857200529647,0.3083996864780285
ATSC8i,1.0185857200529647,0.3083996864780285
SpMax5_Bh(s),1.0185857200529647,0.3083996864780285
F02[C-N],-1.0103713190847956,0.31231742361276726
GGI2,1.0103713190847956,0.31231742361276726
CATS2D_01_AA,-1.0103713190847956,0.31231742361276726
minaasC,-1.0103713190847956,0.31231742361276726
IDDE,1.0103713190847956,0.31231742361276726
SM4_Dz(p),1.0021569181166265,0.31626781150260064
TRS,-1.0021569181166265,0.31626781150260064
F04[O-O],-1.0021569181166265,0.31626781150260064
SM6_Dz(p),1.0021569181166265,0.31626781150260064
P_VSA_LogP_2,1.0021569181166265,0.31626781150260064
BIC5,-1.0021569181166265,0.31626781150260064
SM5_Dz(p),1.0021569181166265,0.31626781150260064
SpAD_Dz(p),1.0021569181166265,0.31626781150260064
CATS2D_07_DA,-1.0021569181166265,0.31626781150260064
SpMax6_Bh(v),1.0021569181166265,0.31626781150260064
ATS7p,1.0021569181166265,0.31626781150260064
SAtot,1.0021569181166265,0.31626781150260064
MDEC-33,-1.0021569181166265,0.31626781150260064
GATS4i,1.0021569181166265,0.31626781150260064
s4_pathLength,0.9939425171484575,0.3202508534928791
H_Dt,0.9939425171484575,0.3202508534928791
SM6_X,0.9939425171484575,0.3202508534928791
SaasC,-0.9939425171484575,0.3202508534928791
JGI6,-0.9939425171484575,0.3202508534928791
ATS8v,0.9857281161802884,0.3242665485318059
MaxsOH,-0.9857281161802884,0.3242665485318059
nPyrroles,0.9857281161802884,0.3242665485318059
ATSC2s,0.9857281161802884,0.3242665485318059
Vx,0.9857281161802884,0.3242665485318059
VvdwMG,0.9857281161802884,0.3242665485318059
GATS4s,0.9857281161802884,0.3242665485318059
VAR,0.9857281161802884,0.3242665485318059
B09[N-F],0.9857281161802884,0.3242665485318059
X4Av,0.9857281161802884,0.3242665485318059
EE_Dz(p),0.9857281161802884,0.3242665485318059
SpMax_Dz(p),0.9857281161802884,0.3242665485318059
SM2_Dz(p),0.9857281161802884,0.3242665485318059
SpPos_Dz(p),0.9857281161802884,0.3242665485318059
AVS_Dz(p),0.9857281161802884,0.3242665485318059
F09[N-F],0.9857281161802884,0.3242665485318059
P_VSA_p_2,-0.9775137152121193,0.32831489113445445
F09[C-C],0.9775137152121193,0.32831489113445445
IVDE,0.9775137152121193,0.32831489113445445
ON1V,0.9692993142439502,0.3323958713476892
BIC0,-0.9692993142439502,0.3323958713476892
ATS7e,0.9692993142439502,0.3323958713476892
nLevel7,-0.9692993142439502,0.3323958713476892
MRcons,0.9692993142439502,0.3323958713476892
MR99,0.9692993142439502,0.3323958713476892
SpAD_B(s),0.9692993142439502,0.3323958713476892
ATS5v,0.9692993142439502,0.3323958713476892
Psi_i_t,-0.9692993142439502,0.3323958713476892
X1Kup,0.9692993142439502,0.3323958713476892
nTA,0.9610849132757812,0.3365094747160182
H-046,0.9610849132757812,0.3365094747160182
SpMaxA_D/Dt,0.9610849132757812,0.3365094747160182
S2K,0.9610849132757812,0.3365094747160182
SM4_X,0.9610849132757812,0.3365094747160182
Eta_betaS_A,-0.9528705123076121,0.34065568224838394
SpMax7_Bh(v),0.9528705123076121,0.34065568224838394
F01[C-C],0.9528705123076121,0.34065568224838394
SM3_B(s),0.9528705123076121,0.34065568224838394
SM3_Dz(p),0.9528705123076121,0.34065568224838394
SpPosA_B(i),-0.9528705123076121,0.34065568224838394
X3Av,0.9528705123076121,0.34065568224838394
Sp,0.9528705123076121,0.34065568224838394
SpMax4_Bh(e),0.9528705123076121,0.34065568224838394
nR05,-0.9528705123076121,0.34065568224838394
ATSC5m,0.9528705123076121,0.34065568224838394
SRW05,-0.9528705123076121,0.34065568224838394
minssO,-0.9528705123076121,0.34065568224838394
SpMax6_Bh(p),0.9528705123076121,0.34065568224838394
HyWi_Dz(p),0.9528705123076121,0.34065568224838394
F06[C-O],-0.944656111339443,0.34483447038592174
nCp,0.944656111339443,0.34483447038592174
SM3_D/Dt,0.944656111339443,0.34483447038592174
SM6_D/Dt,0.944656111339443,0.34483447038592174
SpMax_D/Dt,0.944656111339443,0.34483447038592174
SM5_D/Dt,0.944656111339443,0.34483447038592174
SM4_D/Dt,0.944656111339443,0.34483447038592174
SM2_D/Dt,0.944656111339443,0.34483447038592174
EE_D/Dt,0.944656111339443,0.34483447038592174
Eta_C_A,0.936441710371274,0.3490458109706993
SpMax7_Bh(s),0.936441710371274,0.3490458109706993
Eta_C,0.936441710371274,0.3490458109706993
LDI,-0.936441710371274,0.3490458109706993
nOHs,-0.936441710371274,0.3490458109706993
nC(=N)N2,-0.936441710371274,0.3490458109706993
BAC,0.936441710371274,0.3490458109706993
ATSC3i,0.936441710371274,0.3490458109706993
SpMin6_Bh(s),0.936441710371274,0.3490458109706993
ATSC7v,0.936441710371274,0.3490458109706993
DLS_03,-0.936441710371274,0.3490458109706993
SaaCH,-0.9282273094031049,0.3532896712154552
SHED_AL,0.9282273094031049,0.3532896712154552
Wi_D/Dt,0.9282273094031049,0.3532896712154552
AVS_D/Dt,0.9282273094031049,0.3532896712154552
SpMax4_Bh(p),0.9200129084349359,0.35756601367435936
Chi_Dz(v),-0.9200129084349359,0.35756601367435936
ATS1p,0.9200129084349359,0.35756601367435936
CATS2D_01_LL,0.9200129084349359,0.35756601367435936
F04[C-N],-0.9200129084349359,0.35756601367435936
CATS2D_04_AL,0.9200129084349359,0.35756601367435936
B09[C-C],0.9200129084349359,0.35756601367435936
ATS3e,0.9200129084349359,0.35756601367435936
GATS1e,-0.9200129084349359,0.35756601367435936
B08[C-C],0.9200129084349359,0.35756601367435936
B10[C-O],0.9200129084349359,0.35756601367435936
X0v,0.9200129084349359,0.35756601367435936
B10[C-C],0.9200129084349359,0.35756601367435936
CATS2D_08_AA,-0.9200129084349359,0.35756601367435936
MDEN-33,-0.9117985074667667,0.3618747962148061
SpDiam_D/Dt,0.9117985074667667,0.3618747962148061
Chi1_EA(dm),-0.9117985074667667,0.3618747962148061
PJI2,0.9117985074667667,0.3618747962148061
CATS2D_00_AA,-0.9117985074667667,0.3618747962148061
F06[C-C],0.9117985074667667,0.3618747962148061
TIC2,0.9117985074667667,0.3618747962148061
ATSC3s,0.9035841064985977,0.36621597199026346
ATSC1i,0.9035841064985977,0.36621597199026346
Ho_B(s),0.9035841064985977,0.36621597199026346
ATS4v,0.9035841064985977,0.36621597199026346
SpMin4_Bh(m),0.9035841064985977,0.36621597199026346
MATS8v,0.9035841064985977,0.36621597199026346
WiA_B(p),-0.9035841064985977,0.36621597199026346
NsssCH,-0.9035841064985977,0.36621597199026346
ATS1s,0.9035841064985977,0.36621597199026346
T(N..O),-0.9035841064985977,0.36621597199026346
WiA_B(s),-0.9035841064985977,0.36621597199026346
P_VSA_ppp_A,-0.9035841064985977,0.36621597199026346
Eta_L,0.9035841064985977,0.36621597199026346
Eta_epsi_A,-0.9035841064985977,0.36621597199026346
Eta_B,0.9035841064985977,0.36621597199026346
ATSC8p,0.9035841064985977,0.36621597199026346
s4_phRelSize_2,-0.8953697055304286,0.37058948941419256
P_VSA_charge_5,-0.8953697055304286,0.37058948941419256
HyWi_D/Dt,0.8953697055304286,0.37058948941419256
SpDiam_Dz(p),0.8871553045622596,0.374995292135056
ATS7v,0.8871553045622596,0.374995292135056
N-074,0.8871553045622596,0.374995292135056
ATS4i,0.8871553045622596,0.374995292135056
VE2_B(v),-0.8871553045622596,0.374995292135056
ATSC6p,0.8871553045622596,0.374995292135056
ATS5p,0.8871553045622596,0.374995292135056
Eta_epsi,0.8871553045622596,0.374995292135056
AECC,0.8871553045622596,0.374995292135056
Psi_e_1,0.8871553045622596,0.374995292135056
ATSC4v,0.8871553045622596,0.374995292135056
ATSC4m,0.8871553045622596,0.374995292135056
SpMax4_Bh(v),0.8871553045622596,0.374995292135056
VE1_Dz(v),0.8871553045622596,0.374995292135056
X0,0.8789409035940905,0.3794333190124295
SpPos_D/Dt,0.8789409035940905,0.3794333190124295
MLOGP2,0.8789409035940905,0.3794333190124295
SpAD_D/Dt,0.8789409035940905,0.3794333190124295
SM04_AEA(ed),0.8789409035940905,0.3794333190124295
IDE,0.8789409035940905,0.3794333190124295
SM6_L,0.8789409035940905,0.3794333190124295
Ho_X,0.8789409035940905,0.3794333190124295
GD,-0.8707265026259214,0.38390350409423535
minssCH2,-0.8707265026259214,0.38390350409423535
B06[O-O],-0.8707265026259214,0.38390350409423535
SpMin2_Bh(e),0.8707265026259214,0.38390350409423535
P_VSA_charge_14,0.8707265026259214,0.38390350409423535
Sv,0.8707265026259214,0.38390350409423535
VE3sign_D,0.8707265026259214,0.38390350409423535
ATS4p,0.8707265026259214,0.38390350409423535
ATSC5v,0.8707265026259214,0.38390350409423535
SpMax5_Bh(v),0.8707265026259214,0.38390350409423535
H-054,-0.8707265026259214,0.38390350409423535
C-042,-0.8707265026259214,0.38390350409423535
nTriazoles,-0.8625121016577524,0.3884057765951129
ChiA_H2,0.8625121016577524,0.3884057765951129
Rbrid,0.8625121016577524,0.3884057765951129
nR09,0.8625121016577524,0.3884057765951129
minaasN,-0.8625121016577524,0.3884057765951129
Ho_Dz(i),0.8542977006895832,0.39294006087594047
ZM1Per,0.8542977006895832,0.39294006087594047
ATS6v,0.8542977006895832,0.39294006087594047
ATSC7i,0.8542977006895832,0.39294006087594047
nCar,-0.8542977006895832,0.39294006087594047
GATS2e,-0.8542977006895832,0.39294006087594047
AP,-0.8542977006895832,0.39294006087594047
ATSC3e,0.8542977006895832,0.39294006087594047
ATS6p,0.8542977006895832,0.39294006087594047
SpMin2_Bh(p),0.8542977006895832,0.39294006087594047
GATS4e,0.8542977006895832,0.39294006087594047
Eta_F,0.8542977006895832,0.39294006087594047
Ho_Dz(v),0.8542977006895832,0.39294006087594047
N%,-0.8542977006895832,0.39294006087594047
SpMAD_EA(bo),-0.8542977006895832,0.39294006087594047
SpPosA_D/Dt,0.8460832997214142,0.3975062764245264
s3_phRelSize_2,-0.8460832997214142,0.3975062764245264
MPC08,-0.8460832997214142,0.3975062764245264
Chi1_EA(ed),0.8460832997214142,0.3975062764245264
WiA_H2,-0.8460832997214142,0.3975062764245264
CATS2D_02_DL,0.8460832997214142,0.3975062764245264
SM2_X,0.8378688987532451,0.40210433783748134
Eig10_AEA(ri),0.8378688987532451,0.40210433783748134
F06[N-N],0.8378688987532451,0.40210433783748134
P_VSA_i_3,0.8378688987532451,0.40210433783748134
Eig11_EA(ed),0.8378688987532451,0.40210433783748134
GATS5m,0.8378688987532451,0.40210433783748134
ATSC4i,0.8378688987532451,0.40210433783748134
ATS1v,0.8378688987532451,0.40210433783748134
ATS2p,0.8378688987532451,0.40210433783748134
SM06_AEA(ri),0.8378688987532451,0.40210433783748134
nImidazoles,-0.8378688987532451,0.40210433783748134
X2v,0.8378688987532451,0.40210433783748134
GATS7m,-0.8378688987532451,0.40210433783748134
Eta_D_epsiA,-0.8378688987532451,0.40210433783748134
X1Mad,0.8378688987532451,0.40210433783748134
B06[N-N],0.8378688987532451,0.40210433783748134
Ho_Dz(Z),0.8378688987532451,0.40210433783748134
P_VSA_ppp_con,-0.829654497785076,0.4067341548032877
Eig03_AEA(dm),0.829654497785076,0.4067341548032877
SpMAD_D/Dt,0.829654497785076,0.4067341548032877
AVS_H2,-0.829654497785076,0.4067341548032877
SM2_D,0.829654497785076,0.4067341548032877
HVcpx,0.829654497785076,0.4067341548032877
MPC07,-0.821440096816907,0.41139563208658203
QED,-0.821440096816907,0.41139563208658203
MPC06,-0.821440096816907,0.41139563208658203
SpMaxA_B(s),-0.821440096816907,0.41139563208658203
TIE,0.821440096816907,0.41139563208658203
NRS,-0.821440096816907,0.41139563208658203
SpMin4_Bh(s),0.821440096816907,0.41139563208658203
Ho_Dz(m),0.821440096816907,0.41139563208658203
Ges,0.821440096816907,0.41139563208658203
CATS2D_07_LL,0.821440096816907,0.41139563208658203
CATS2D_02_DA,-0.821440096816907,0.41139563208658203
WiA_B(v),-0.821440096816907,0.41139563208658203
VE3_Dz(v),0.821440096816907,0.41139563208658203
WiA_B(m),-0.821440096816907,0.41139563208658203
SM1_B(p),0.821440096816907,0.41139563208658203
P_VSA_s_3,0.821440096816907,0.41139563208658203
Eta_alpha,0.8132256958487379,0.41608866951365997
CATS2D_09_LL,0.8132256958487379,0.41608866951365997
SpMAD_L,-0.8132256958487379,0.41608866951365997
ON1,0.8132256958487379,0.41608866951365997
SpMaxA_D,0.8132256958487379,0.41608866951365997
SpPosA_D,0.8132256958487379,0.41608866951365997
JGI10,0.8132256958487379,0.41608866951365997
CATS2D_02_AL,0.8050112948805689,0.42081316195922114
GATS1p,0.8050112948805689,0.42081316195922114
H-049,-0.8050112948805689,0.42081316195922114
SpMax1_Bh(p),-0.8050112948805689,0.42081316195922114
VE3_Dz(p),0.8050112948805689,0.42081316195922114
ATSC7p,0.8050112948805689,0.42081316195922114
ATS3m,0.8050112948805689,0.42081316195922114
VE3_Dz(i),0.8050112948805689,0.42081316195922114
GATS6s,-0.8050112948805689,0.42081316195922114
IC5,0.8050112948805689,0.42081316195922114
VE2_B(p),-0.8050112948805689,0.42081316195922114
gmin,-0.8050112948805689,0.42081316195922114
minsssCH,-0.8050112948805689,0.42081316195922114
AMR,0.8050112948805689,0.42081316195922114
Wi_B(s),0.8050112948805689,0.42081316195922114
ECC,0.7967968939123998,0.4255689993343641
meanDistFromCC,0.7967968939123998,0.4255689993343641
SpDiam_EA(dm),0.7967968939123998,0.4255689993343641
MDDD,0.7967968939123998,0.4255689993343641
LPRS,0.7967968939123998,0.4255689993343641
P_VSA_p_3,0.7885824929442307,0.4303560665758457
VE2_H2,-0.7885824929442307,0.4303560665758457
VE3_Dz(Z),0.7885824929442307,0.4303560665758457
P_VSA_i_2,0.7885824929442307,0.4303560665758457
VE3_Dz(m),0.7885824929442307,0.4303560665758457
VE3_Dz(e),0.7885824929442307,0.4303560665758457
ATSC2p,0.7885824929442307,0.4303560665758457
VvdwZAZ,0.7885824929442307,0.4303560665758457
Psi_i_0,0.7885824929442307,0.4303560665758457
Ho_Dz(e),0.7885824929442307,0.4303560665758457
ATS4e,0.7885824929442307,0.4303560665758457
X0sol,0.7885824929442307,0.4303560665758457
P_VSA_v_3,0.7885824929442307,0.4303560665758457
QW_L,0.7803680919760616,0.43517424363661605
ChiA_D/Dt,-0.7803680919760616,0.43517424363661605
s3_relPathLength,-0.7803680919760616,0.43517424363661605
STN_L,-0.7803680919760616,0.43517424363661605
CATS2D_09_DD,0.7803680919760616,0.43517424363661605
SM3_D,0.7803680919760616,0.43517424363661605
UNIP,0.7803680919760616,0.43517424363661605
SpDiam_D,0.7803680919760616,0.43517424363661605
P_VSA_ppp_L,0.7803680919760616,0.43517424363661605
SpPosLog_D/Dt,0.7803680919760616,0.43517424363661605
s3_relSize,-0.7721536910078926,0.4400234054776401
VE1_Dz(e),0.7721536910078926,0.4400234054776401
MAXDN,0.7721536910078926,0.4400234054776401
SM1_B(v),0.7721536910078926,0.4400234054776401
CATS2D_04_DP,0.7721536910078926,0.4400234054776401
VE1sign_B(i),-0.7721536910078926,0.4400234054776401
nCONN,-0.7721536910078926,0.4400234054776401
VE1_Dz(i),0.7721536910078926,0.4400234054776401
Eig11_AEA(ed),0.7721536910078926,0.4400234054776401
VE3sign_B(e),-0.7721536910078926,0.4400234054776401
MATS7s,0.7721536910078926,0.4400234054776401
F04[C-C],0.7721536910078926,0.4400234054776401
SpPosLog_B(p),0.7721536910078926,0.4400234054776401
S0K,0.7721536910078926,0.4400234054776401
ATSC5i,0.7721536910078926,0.4400234054776401
VE1_Dz(p),0.7721536910078926,0.4400234054776401
MATS1s,0.7721536910078926,0.4400234054776401
VE1_Dz(m),0.7721536910078926,0.4400234054776401
VE1_Dz(Z),0.7721536910078926,0.4400234054776401
EE_D,0.7639392900397235,0.44490342206101907
SM6_D,0.7639392900397235,0.44490342206101907
CSI,0.7639392900397235,0.44490342206101907
Eig07_EA(ri),0.7639392900397235,0.44490342206101907
SpMax_EA(dm),0.7639392900397235,0.44490342206101907
Eig01_EA(dm),0.7639392900397235,0.44490342206101907
SM5_D,0.7639392900397235,0.44490342206101907
VE3_D,0.7639392900397235,0.44490342206101907
SpPos_D,0.7639392900397235,0.44490342206101907
X3A,0.7639392900397235,0.44490342206101907
SpMAD_D,0.7639392900397235,0.44490342206101907
SpAD_D,0.7639392900397235,0.44490342206101907
Chi0_EA(ed),0.7639392900397235,0.44490342206101907
SpMax_D,0.7639392900397235,0.44490342206101907
HyWi_D,0.7639392900397235,0.44490342206101907
SM4_D,0.7639392900397235,0.44490342206101907
SpMaxA_Dz(Z),0.7557248890715544,0.44981415834441985
SpMAD_Dz(Z),0.7557248890715544,0.44981415834441985
GGI4,0.7557248890715544,0.44981415834441985
Wi_Dz(v),0.7557248890715544,0.44981415834441985
ATSC6i,0.7557248890715544,0.44981415834441985
ATSC4p,0.7557248890715544,0.44981415834441985
VE1_D,0.7557248890715544,0.44981415834441985
SpMaxA_Dz(m),0.7557248890715544,0.44981415834441985
ChiA_Dz(p),-0.7557248890715544,0.44981415834441985
VE3sign_B(i),-0.7557248890715544,0.44981415834441985
SsCH3,0.7557248890715544,0.44981415834441985
SM14_AEA(ri),-0.7557248890715544,0.44981415834441985
SpPosA_B(p),-0.7557248890715544,0.44981415834441985
Eig06_EA(bo),0.7557248890715544,0.44981415834441985
SM1_B(i),0.7557248890715544,0.44981415834441985
ATS3p,0.7557248890715544,0.44981415834441985
Wi_Dz(p),0.7557248890715544,0.44981415834441985
X1sol,0.7557248890715544,0.44981415834441985
Eig04_EA(bo),-0.7557248890715544,0.44981415834441985
VR3_B(v),0.7557248890715544,0.44981415834441985
SpMAD_Dz(m),0.7557248890715544,0.44981415834441985
F10[C-C],0.7557248890715544,0.44981415834441985
CATS2D_06_DA,0.7475104881033854,0.4547554742768244
T(N..N),-0.7475104881033854,0.4547554742768244
WiA_D,0.7475104881033854,0.4547554742768244
Eig06_AEA(bo),0.7475104881033854,0.4547554742768244
AVS_D,0.7475104881033854,0.4547554742768244
EE_X,0.7475104881033854,0.4547554742768244
MeanTD,0.7475104881033854,0.4547554742768244
X5Av,0.7392960871352163,0.459727224795609
SpPosA_Dz(Z),0.7392960871352163,0.459727224795609
Ho_B(i),0.7392960871352163,0.459727224795609
Eta_epsi_4,-0.7392960871352163,0.459727224795609
Dz,0.7392960871352163,0.459727224795609
SpMin2_Bh(i),0.7392960871352163,0.459727224795609
X3v,0.7392960871352163,0.459727224795609
WiA_B(i),-0.7392960871352163,0.459727224795609
B03[N-N],-0.7392960871352163,0.459727224795609
SpPosA_Dz(m),0.7392960871352163,0.459727224795609
SpPosLog_B(i),0.7392960871352163,0.459727224795609
ATSC7m,0.7392960871352163,0.459727224795609
ATSC8s,0.7392960871352163,0.459727224795609
SPP,0.7392960871352163,0.459727224795609
P_VSA_s_4,0.7392960871352163,0.459727224795609
C-034,0.7392960871352163,0.459727224795609
Psi_e_0,0.7392960871352163,0.459727224795609
WiA_B(e),-0.7392960871352163,0.459727224795609
CATS2D_08_AL,0.7392960871352163,0.459727224795609
SsssCH,-0.7392960871352163,0.459727224795609
SpPosLog_Dz(p),0.7392960871352163,0.459727224795609
nAB,-0.7392960871352163,0.459727224795609
SpMax7_Bh(p),0.7392960871352163,0.459727224795609
nAA,-0.7392960871352163,0.459727224795609
GGI10,0.7392960871352163,0.459727224795609
SM04_EA,0.7392960871352163,0.459727224795609
SpMax2_Bh(p),-0.7392960871352163,0.459727224795609
VE2sign_B(e),-0.7392960871352163,0.459727224795609
Wi_D,0.7310816861670473,0.4647292598249605
CENT,0.7310816861670473,0.4647292598249605
Chi_D,-0.7310816861670473,0.4647292598249605
Eig08_EA,0.7310816861670473,0.4647292598249605
Xu,0.7310816861670473,0.4647292598249605
SpPosLog_X,0.7310816861670473,0.4647292598249605
SM02_AEA(dm),0.7310816861670473,0.4647292598249605
IDMT,0.7310816861670473,0.4647292598249605
MATS7i,-0.7228672851988781,0.46976142427564227
Eig14_EA,0.7228672851988781,0.46976142427564227
VE1sign_L,0.7228672851988781,0.46976142427564227
VR3_Dz(m),0.7228672851988781,0.46976142427564227
SM08_AEA(dm),0.7228672851988781,0.46976142427564227
SpDiam_Dz(v),0.7228672851988781,0.46976142427564227
Chi_Dz(m),-0.7228672851988781,0.46976142427564227
SM3_Dz(v),0.7228672851988781,0.46976142427564227
VR3_Dz(Z),0.7228672851988781,0.46976142427564227
SpPosA_Dz(e),0.7228672851988781,0.46976142427564227
Chi_Dz(Z),-0.7228672851988781,0.46976142427564227
SpMaxA_Dz(e),0.7228672851988781,0.46976142427564227
SpMAD_Dz(e),0.7228672851988781,0.46976142427564227
MATS5m,-0.7228672851988781,0.46976142427564227
VE1_L,0.7228672851988781,0.46976142427564227
SpPosLog_B(v),0.7228672851988781,0.46976142427564227
SpMax_B(p),0.7228672851988781,0.46976142427564227
SpMax_B(i),0.7228672851988781,0.46976142427564227
ATSC1p,0.7228672851988781,0.46976142427564227
ATS3v,0.7228672851988781,0.46976142427564227
ATS2v,0.7228672851988781,0.46976142427564227
ATS5m,0.7228672851988781,0.46976142427564227
SpMin1_Bh(m),0.7228672851988781,0.46976142427564227
VR3_B(p),0.7228672851988781,0.46976142427564227
nSK,0.714652884230709,0.47482355804611354
Eig09_AEA(ri),0.714652884230709,0.47482355804611354
BID,0.714652884230709,0.47482355804611354
SpPosLog_D,0.714652884230709,0.47482355804611354
MSD,0.714652884230709,0.47482355804611354
SpMaxA_X,-0.714652884230709,0.47482355804611354
HyWi_X,0.714652884230709,0.47482355804611354
VE3sign_L,0.714652884230709,0.47482355804611354
IDET,0.714652884230709,0.47482355804611354
VE3_L,0.714652884230709,0.47482355804611354
HDcpx,0.714652884230709,0.47482355804611354
Eta_betaS,0.714652884230709,0.47482355804611354
VE3_Dt,0.714652884230709,0.47482355804611354
CATS2D_03_DD,-0.70643848326254,0.47991549602501427
SpMax4_Bh(s),0.70643848326254,0.47991549602501427
Eig09_EA(ri),0.70643848326254,0.47991549602501427
RPCG,-0.70643848326254,0.47991549602501427
CATS2D_06_LL,0.70643848326254,0.47991549602501427
P_VSA_s_5,0.70643848326254,0.47991549602501427
MW,0.70643848326254,0.47991549602501427
AVS_Dz(v),0.70643848326254,0.47991549602501427
SM4_B(s),0.70643848326254,0.47991549602501427
SM6_Dz(v),0.70643848326254,0.47991549602501427
MATS6e,-0.70643848326254,0.47991549602501427
SM4_Dz(v),0.70643848326254,0.47991549602501427
SM1_Dz(p),-0.70643848326254,0.47991549602501427
SM2_Dz(v),0.70643848326254,0.47991549602501427
SpMax_B(e),0.70643848326254,0.47991549602501427
