ID,ALOGP,MLOGP,LOGP99,LOGPcons,ESOL,Hy,TPSA(NO),TPSA(Tot),Probability of gelator
44151925,,-0.770548250256494,0.47450015693903,-0.148024046658732,-1.31689131161884,0.659234069253984,181.84,181.84,Top 10%
45052066,-1.9563,-1.86758703433252,-2.68469986319542,-2.16952896584265,0.0662131022947969,2.26835063788918,119.33,119.33,Top 10%
156594694,-1.9563,-1.86758703433252,-2.68469986319542,-2.16952896584265,0.0662131022947969,2.26835063788918,119.33,119.33,Top 10%
167798,-2.1522,-2.43242274974845,-2.64289989322424,-2.40917421432423,0.0156569047410169,4.00995492783762,164.32,164.32,Top 10%
15160057,-3.6705,-1.16894564240263,-4.34969992190599,-3.06304852143621,0.385955673876728,5.88714728987431,194.64,194.64,Top 10%
121487449,-4.0443,-2.18859152494532,-3.63309985399246,-3.28866379297926,0.914352672327609,4.89417762766212,162.83,162.83,Top 10%
146503834,-3.9987,-2.86449684057698,-4.29269986599684,-3.71863223552461,1.02299077145408,4.8392275438165,188.1,188.1,Top 10%
21117616,-3.9283,-1.42934817549819,-3.65609991550446,-3.00458269700088,0.498040391718613,1.39032446003945,176.97,186.78,Top 10%
121487125,,-0.590828731901163,-0.0358998328447342,-0.313364282372948,-1.69372518803317,1.29301064728688,153.31,153.31,Top 10%
488248,,-0.590828731901163,-0.0358998328447342,-0.313364282372948,-1.69372518803317,1.29301064728688,153.31,153.31,Top 10%
121487128,,-0.590828731901163,-0.0358998328447342,-0.313364282372948,-1.69372518803317,1.29301064728688,153.31,153.31,Top 10%
515085,-1.2791,0.279847399266042,-0.443499907851219,-0.480917502861726,-1.06756325301396,0.655856637920385,139.37,139.37,Top 10%
135491495,,-0.793367431445885,-1.49779994785786,-1.14558368965187,-0.896719464836146,3.003031729797,188.04,188.04,Top 10%
21134384,-2.7489,-1.44472622326887,-2.13439990580082,-2.10934204302323,0.201843377858121,2.93902001028388,139.8,139.8,Top 10%
14632483,0.00369999999999926,1.16924070994661,0.634600065648556,0.602513591865056,-1.91234443275435,-0.0744619344885911,90.39,90.39,Top 10%
135473648,-2.0603,-0.566496840576981,-2.77409996092319,-1.80029893383339,-0.466527085374171,4.8392275438165,171.54,171.54,Top 10%
135686065,-2.0603,-0.566496840576981,-2.77409996092319,-1.80029893383339,-0.466527085374171,4.8392275438165,171.54,171.54,Top 10%
135435206,-2.2102,-0.428496840576981,-2.79229994863272,-1.8103322630699,-0.459563954884034,3.87595201707399,162.75,162.75,Top 10%
1778309,-3.9283,-1.42934817549819,-3.65609991550446,-3.00458269700088,0.498040391718613,1.39032446003945,176.97,186.78,Top 10%
853012,-1.7743,-0.411990610764496,-1.18269988149405,-1.12299683075285,-0.551960199457524,1.4239907009387,104.55,104.55,Top 10%
643968,-1.7743,-0.411990610764496,-1.18269988149405,-1.12299683075285,-0.551960199457524,1.4239907009387,104.55,104.55,Top 10%
43834572,-1.7743,-0.411990610764496,-1.18269988149405,-1.12299683075285,-0.551960199457524,1.4239907009387,104.55,104.55,Top 10%
70610597,-1.7743,-0.411990610764496,-1.18269988149405,-1.12299683075285,-0.551960199457524,1.4239907009387,104.55,104.55,Top 10%
46781591,-1.7743,-0.411990610764496,-1.18269988149405,-1.12299683075285,-0.569798199457524,1.4239907009387,104.55,104.55,Top 10%
13071731,-1.7743,-0.411990610764496,-1.18269988149405,-1.12299683075285,-0.551960199457524,1.4239907009387,104.55,104.55,Top 10%
450214,-1.7743,-0.411990610764496,-1.18269988149405,-1.12299683075285,-0.551960199457524,1.4239907009387,104.55,104.55,Top 10%
5790,-1.7743,-0.411990610764496,-1.18269988149405,-1.12299683075285,-0.551960199457524,1.4239907009387,104.55,104.55,Top 10%
139025303,-1.7743,-0.411990610764496,-1.18269988149405,-1.12299683075285,-0.569798199457524,1.4239907009387,104.55,104.55,Top 10%
5702211,-1.7743,-0.411990610764496,-1.18269988149405,-1.12299683075285,-0.551960199457524,1.4239907009387,104.55,104.55,Top 10%
472173,-0.8035,0.220245909423727,-0.357199884951115,-0.313484658509129,-1.26870164699466,1.30308371403265,104.55,104.55,Top 10%
54558447,-2.0639,-0.411990610764496,-1.21629994362593,-1.23073018479681,-0.471313251751015,2.29340734281707,110.34,110.34,Top 10%
499786,-1.6107,-0.110956749867635,-0.75549989938736,-0.825718883084999,-1.22103109513901,2.13847744039081,151.08,160.89,Top 10%
489669,,-0.791301228389103,-0.593699842691422,-0.692500535540262,-1.37436462833506,1.39829031158536,147.86,147.86,Top 10%
21145513,-1.4108,-0.580758874553706,-1.41489990800619,-1.1354862608533,-0.593832534967809,3.04681985640671,130.57,130.57,Top 10%
512321,-1.7057,-0.269184464432855,-1.21899989247322,-1.06462811896869,-0.953082630890273,1.20339037053158,122.37,122.37,Top 10%
7308567,-1.8812,-1.41982649119558,-2.40109984576702,-1.90070877898753,-0.00622810738265156,2.35106761022682,137.67,137.67,Top 10%
134481,-1.8812,-1.41982649119558,-2.40109984576702,-1.90070877898753,-0.00622810738265156,2.35106761022682,137.67,137.67,Top 10%
451368,,-0.451600645180036,0.135300122201443,-0.158150261489296,-1.27168371852643,0.651825653386958,133.08,133.08,Top 10%
453781,-2.618,-1.27822487443452,-2.15099991112947,-2.015741595188,0.101244667060472,3.13502901359065,130.57,130.57,Top 10%
121225517,-1.8332,-1.37861822751198,-1.70849984884262,-1.64010602545153,-0.277146418336635,3.18956443100232,145.01,145.01,Top 10%
191215,-3.3277,-0.602057916365619,-1.85389994829893,-1.92788595488818,-0.3633671473076,3.96557229382929,177.36,187.17,Top 10%
15124184,-0.455200000000001,1.03224590942373,0.365300081670284,0.31411533036467,-1.61349603927308,-0.0744619344885911,90.39,90.39,Top 10%
139025680,-2.0382,0.298785932288496,-0.652199901640415,-0.79720465645064,-1.81327996842326,2.18328757876846,151.08,160.89,Top 10%
10389132,-2.0382,0.298785932288496,-0.652199901640415,-0.79720465645064,-1.81327996842326,2.18328757876846,151.08,160.89,Top 10%
54021277,-2.8302,-1.16031995034234,-2.24549992382526,-2.0786732913892,0.021159264224107,3.18956443100232,130.57,130.57,Top 10%
2729604,-3.0135,-2.05261822751198,-2.6233998388052,-2.56317268877239,0.363461846008041,3.18956443100232,145.01,145.01,Top 10%
27661670,-3.0135,-2.05261822751198,-2.6233998388052,-2.56317268877239,0.363461846008041,3.18956443100232,145.01,145.01,Top 10%
94196,-3.0135,-2.05261822751198,-2.6233998388052,-2.56317268877239,0.363461846008041,3.18956443100232,145.01,145.01,Top 10%
7059462,-3.0135,-2.05261822751198,-2.6233998388052,-2.56317268877239,0.363461846008041,3.18956443100232,145.01,145.01,Top 10%
1263225,-3.0135,-2.05261822751198,-2.6233998388052,-2.56317268877239,0.363461846008041,3.18956443100232,145.01,145.01,Top 10%
7195995,-3.0135,-2.05261822751198,-2.6233998388052,-2.56317268877239,0.363461846008041,3.18956443100232,145.01,145.01,Top 10%
68206315,-3.0135,-2.05261822751198,-2.6233998388052,-2.56317268877239,0.363461846008041,3.18956443100232,145.01,145.01,Top 10%
91541,-2.3284,-1.27822487443452,-2.11739984899759,-1.90800824114404,0.0205977193539637,2.21381522047752,124.78,124.78,Top 10%
92143407,-2.3284,-1.27822487443452,-2.11739984899759,-1.90800824114404,0.0205977193539637,2.21381522047752,124.78,124.78,Top 10%
44289445,-2.3284,-1.27822487443452,-2.11739984899759,-1.90800824114404,0.0205977193539637,2.21381522047752,124.78,124.78,Top 10%
189012,-2.6905,-2.35388531150216,-3.3142998367548,-2.78622838275232,0.506142497630109,3.18956443100232,139.56,139.56,Top 10%
56609687,-1.2431,-0.391088629631234,-1.14569985121489,-0.926629493615373,-1.20587913143093,1.29989286716403,121.62,121.62,Top 10%
54109572,-2.0571,-0.402422749748454,-1.14559990167618,-1.20170755047488,-0.875914959970434,2.20262527986851,151.08,160.89,Top 10%
90470199,-2.3531,0.0403068066982784,-2.16479997336864,-1.49253105555679,-0.659683447443588,0.659234069253984,139.67,181.57,Top 10%
7282398,-2.949,-1.74923289247159,-2.53499984741211,-2.41107757996123,0.273727840493096,2.19326932363356,134.01,134.01,Top 10%
118312477,-2.949,-1.74923289247159,-2.53499984741211,-2.41107757996123,0.273727840493096,2.19326932363356,134.01,134.01,Top 10%
1265899,-2.949,-1.74923289247159,-2.53499984741211,-2.41107757996123,0.273727840493096,2.19326932363356,134.01,134.01,Top 10%
169704,-2.949,-1.74923289247159,-2.53499984741211,-2.41107757996123,0.273727840493096,2.19326932363356,134.01,134.01,Top 10%
14367013,-2.949,-1.74923289247159,-2.53499984741211,-2.41107757996123,0.273727840493096,2.19326932363356,134.01,134.01,Top 10%
7282400,-2.949,-1.74923289247159,-2.53499984741211,-2.41107757996123,0.273727840493096,2.19326932363356,134.01,134.01,Top 10%
21824456,-2.949,-1.74923289247159,-2.53499984741211,-2.41107757996123,0.273727840493096,2.19326932363356,134.01,134.01,Top 10%
162367444,-3.3359,-0.839539241126619,-3.94299999624491,-2.70614641245718,0.29086561024528,2.24952766349048,195.91,205.72,Top 10%
18651801,-3.5728,-1.59191608054574,-2.68719986826181,-2.61730531626918,0.376369889490815,3.83114187869634,159.67,159.67,Top 10%
475378,,-1.00886420174595,-0.145299859344959,-0.577082030545454,-0.937365070801454,0.565429302010042,142.31,142.31,Top 10%
137128754,-1.0304,-0.108404292455295,-1.63359998166561,-0.924134758040302,-1.15622502337457,2.09366730201316,154.58,154.58,Top 10%
121487098,-1.3329,-0.338996081509548,-1.51779986172915,-1.06323198107956,-0.892059862273639,1.24961730917354,103.99,103.99,Top 10%
15839349,-2.2472,-1.31361020947492,-1.59419985860586,-1.71833668936026,-0.126854337583979,2.29340734281707,124.78,124.78,Top 10%
256040,-2.2472,-1.31361020947492,-1.59419985860586,-1.71833668936026,-0.126854337583979,2.29340734281707,124.78,124.78,Top 10%
86295119,-2.2472,-1.31361020947492,-1.59419985860586,-1.71833668936026,-0.126854337583979,2.29340734281707,124.78,124.78,Top 10%
96622,-2.2472,-1.31361020947492,-1.59419985860586,-1.71833668936026,-0.126854337583979,2.29340734281707,124.78,124.78,Top 10%
21145448,,-0.943870292336113,-0.8677998483181,-0.905835070327107,-0.821030461192987,1.34342207641748,162.54,162.54,Top 10%
137346607,-1.1681,-0.81761581370368,-0.734599865972996,-0.906771893225559,-1.05475074088407,1.16071485012637,126.92,126.92,Top 10%
127931,-1.3884,-0.382774013497326,-1.14019987732172,-0.970457963606349,-0.742002173257194,1.3605693660668,104.55,104.55,Top 10%
15954533,-0.9013,0.0426111343460425,-0.699699863791466,-0.519462909815141,-1.00329274058829,1.25135329941724,104.55,104.55,Top 10%
483935,-1.3889,-0.466794759898173,-0.804099880158901,-0.886598213352358,-0.856740839933463,1.30308371403265,112.39,137.69,Top 10%
156594223,-1.0163,-0.969162618846852,-1.70749989151955,-1.23098750345547,-0.597074672601906,1.41510478347846,99.1,99.1,Top 10%
40493564,-2.6494,-2.85661822751198,-3.45369984954596,-2.98657269235265,0.657301448492736,2.26835063788918,136.4,136.4,Top 10%
98575509,-2.6494,-2.85661822751198,-3.45369984954596,-2.98657269235265,0.657301448492736,2.26835063788918,136.4,136.4,Top 10%
10040433,-1.9493,-0.723091448191184,-1.54659985750914,-1.40633043523344,-0.379806677947992,1.24961730917354,130.85,130.85,Top 10%
10800485,-2.806,-2.26509357518575,-3.51819982379675,-2.86309779966083,0.64954987296462,3.28969861202037,131.36,131.36,Top 10%
121487362,-0.905900000000001,-0.215598117393902,-1.31779988110065,-0.813099332831519,-0.799269063014925,1.35481412864805,129.27,129.27,Top 10%
169938,-1.7866,-0.188389435356952,0.0822001174092293,-0.630929772649241,-1.52691473778143,1.34342207641748,130.85,140.66,Top 10%
92980960,,-1.30033020162677,-0.800999842584133,-1.05066502210545,-0.724518474658817,1.3490915893747,153.31,153.31,Top 10%
125460,,-1.30033020162677,-0.800999842584133,-1.05066502210545,-0.724518474658817,1.3490915893747,153.31,153.31,Top 10%
70700658,,-1.30033020162677,-0.800999842584133,-1.05066502210545,-0.724518474658817,1.3490915893747,153.31,153.31,Top 10%
121487127,,-0.456009096787407,0.00420014560222626,-0.22590447559259,-2.03642229393874,1.29301064728688,153.31,153.31,Top 10%
488249,,-0.456009096787407,0.00420014560222626,-0.22590447559259,-2.03642229393874,1.29301064728688,153.31,153.31,Top 10%
374116,,-0.456009096787407,0.00420014560222626,-0.22590447559259,-2.03642229393874,1.29301064728688,153.31,153.31,Top 10%
121487124,,-0.456009096787407,0.00420014560222626,-0.22590447559259,-2.03642229393874,1.29301064728688,153.31,153.31,Top 10%
21140838,-2.3829,-0.493046326606524,-2.09969985485077,-1.65854872715243,-0.944267183356212,4.61467993091038,192.37,192.37,Top 10%
10061135,-1.3884,-0.382774013497326,-1.14019987732172,-0.970457963606349,-0.642002173257194,1.3605693660668,104.55,104.55,Top 10%
3007909,-2.1547,-1.13110335307517,-2.16939985752106,-1.81840107019874,-0.149529657282071,2.19326932363356,124.78,124.78,Top 10%
15693249,-2.618,-1.27822487443452,-2.15099991112947,-2.015741595188,0.101244667060472,3.13502901359065,130.57,130.57,Top 10%
10754350,-2.2419,-0.671124099476021,-1.36969990283251,-1.42757466743618,-0.373123180799292,2.14153890901816,119.21,119.21,Top 10%
71303724,-0.9264,-0.969162618846852,-1.38619989901781,-1.09392083928822,-0.682958937533974,1.4239907009387,99.1,99.1,Top 10%
510573,-1.5059,-0.390083430154121,-0.945999838411808,-0.947327756188643,-0.796474537205081,1.25069414495336,113.42,113.42,Top 10%
121487298,-1.2886,-0.613990882032435,-1.1459998190403,-1.01619690035758,-1.0150622082947,1.24961730917354,108.43,136.67,Top 10%
512320,-1.3433,-0.613990882032435,-0.495999865233898,-0.817763582422111,-1.14671493094191,1.24961730917354,117.44,145.68,Top 10%
136270978,-2.6575,-0.497477675877349,-2.49459983408451,-1.88319250332062,-0.619767479618565,2.74765104554539,171.46,171.46,Top 10%
10922291,-1.6651,-1.08681847315852,-2.00779987126589,-1.5865727814748,-0.128238489656487,1.49438745077486,117.44,117.44,Top 10%
98315,-1.6651,-1.08681847315852,-2.00779987126589,-1.5865727814748,-0.128238489656487,1.49438745077486,117.44,117.44,Top 10%
66931238,-2.229,-0.946998900069497,-1.4565999135375,-1.54419960453567,-0.266125474452247,2.06191812900259,136.64,136.64,Top 10%
7074855,,-1.18242527753459,-0.893899857997894,-1.03816256776624,-0.756955177970228,1.39829031158536,153.31,153.31,Top 10%
71302446,-2.6404,-2.02087729346509,-2.66629991680384,-2.44252573675631,0.36949286130888,3.23203834461062,125.12,125.12,Top 10%
3246335,-1.0686,-1.00413211751308,-0.986799918115139,-1.01984401187607,-0.657968255758004,2.12475081464959,136.64,136.64,Top 10%
171228,-1.631,-0.962590099356839,-1.59679992496967,-1.3967966747755,-0.4161831077058,2.21381522047752,127.41,127.41,Top 10%
515212,-0.9018,-0.613990882032435,-0.495999865233898,-0.670596915755444,-1.24884859760858,1.24961730917354,117.44,145.68,Top 10%
21627890,-1.5348,-1.2955981173939,-1.69479993730783,-1.50839935156725,-0.705900850012331,3.06458141798926,136.39,168.48,Top 10%
92237723,-1.5348,-1.2955981173939,-1.69479993730783,-1.50839935156725,-0.705900850012331,3.06458141798926,136.39,168.48,Top 10%
121216298,-4.3739,-2.59649684057698,-4.10649985074997,-3.69229889710898,1.01059543459364,4.8392275438165,179.9,179.9,Top 10%
453016,0.0814000000000012,0.901240709946614,0.458200097084045,0.48028026901022,-1.70505450669309,-0.123660656699259,90.39,90.39,Top 10%
91668444,-0.4811,-0.774429534975858,-1.74419986992143,-0.999909801632429,-0.685682597667093,1.30603394865514,99.1,99.1,Top 10%
2783871,-0.365000000000001,0.624947922257958,0.0681000947952271,0.109349339017728,-1.3634484412783,-0.0941003337573529,90.39,90.39,Top 10%
13121580,-0.365000000000001,0.624947922257958,0.0681000947952271,0.109349339017728,-1.3634484412783,-0.0941003337573529,90.39,90.39,Top 10%
71303674,-0.7809,-0.822041097487501,-1.23009986430407,-0.944346987263856,-1.05346319083888,1.4239907009387,99.1,99.1,Top 10%
44829127,-2.9782,-0.566496840576981,-1.62939987331629,-1.72469890463109,-1.15765896018602,3.04784186817465,171.31,181.12,Top 10%
156595074,,-1.32936743144589,-2.08102983236313,-1.70519863190451,-0.420392149458271,2.13847744039081,179.36,179.36,Top 10%
512674,-1.9289,-1.3309834524343,-2.43869986385107,-1.89952777209512,0.0208922738340152,1.41510478347846,134.51,134.51,Top 10%
14095555,-1.3952,0.14461858268011,-0.611899890005589,-0.620827102441826,-0.952705990905372,0.55745919349905,110.62,110.62,Top 10%
136791445,-3.0266,-0.572853094280941,-1.98519991338253,-1.86155100255449,-0.547612039009792,2.97499255035967,180.02,189.83,Top 10%
135398640,-3.0266,-0.572853094280941,-1.98519991338253,-1.86155100255449,-0.535654039009792,2.97499255035967,180.02,189.83,Top 10%
4661673,-1.8495,-0.71085309428094,-1.97270002961159,-1.51101770796418,-0.961958710672861,4.78047503815375,188.97,230.87,Top 10%
129678688,-2.979,-2.45649997646176,-3.41429983079433,-2.94993326908537,0.635573688745244,3.09855027102212,139.56,139.56,Top 10%
6481568,-1.8317,-0.705718205231806,-1.79409984499216,-1.44383935007465,-0.351895491048189,1.25069414495336,107.56,107.56,Top 10%
137699522,,-2.05380808478885,-1.31469985097647,-1.68425396788266,-0.212747746289435,1.40654454326346,147.86,147.86,Top 10%
156594190,-1.5167,-1.55934817549819,-3.06012985855341,-2.0453926780172,-0.140117481456062,3.11378014019992,163.19,163.19,Top 10%
77174428,-0.665799999999999,-0.677696618966033,-0.96739986538887,-0.770298828118301,-0.769272613285899,1.30603394865514,99.1,99.1,Top 10%
15764402,,-1.0195981173939,-0.0394998639822006,-0.529548990688051,-1.00229300046249,0.60009523877155,127.63,127.63,Top 10%
451391,,-0.542337869588994,-0.184399863472208,-0.363368866530601,-1.14562200662776,0.527626837760343,142.31,142.31,Top 10%
5274292,-1.6846,-0.540998900069498,-1.16029987158254,-1.12863292388401,-1.45816875082449,1.34342207641748,130.49,138.87,Top 10%
6327751,-1.4833,-0.569505569272216,-0.531729884445667,-0.861511817905961,-0.765850798373262,1.35481412864805,134.63,134.63,Top 10%
15342951,-1.4833,-0.569505569272216,-0.531729884445667,-0.861511817905961,-0.765850798373262,1.35481412864805,134.63,134.63,Top 10%
6713933,-1.4833,-0.569505569272216,-0.531729884445667,-0.861511817905961,-0.765850798373262,1.35481412864805,134.63,134.63,Top 10%
71371593,-3.1154,-1.87295674986764,-2.65029990673065,-2.54621888553276,0.405335906559738,2.98592239390585,156.87,156.87,Top 10%
46936788,-2.1532,-0.935895534856676,-1.43739986419678,-1.50883179968448,-0.260430731018967,1.36633043352894,104.55,104.55,Top 10%
445537,-2.1532,-0.935895534856676,-1.43739986419678,-1.50883179968448,-0.260430731018967,1.36633043352894,104.55,104.55,Top 10%
4470179,-2.1532,-0.935895534856676,-1.43739986419678,-1.50883179968448,-0.260430731018967,1.36633043352894,104.55,104.55,Top 10%
65375,-2.8207,-0.281387094400122,-1.64299992471933,-1.58169567303982,-0.810548202910365,2.06542413667456,169.16,178.97,Top 10%
11817992,0.0136000000000004,-0.0629055505905908,-0.408999927341938,-0.152768492644176,-1.34805866610494,0.64128866067453,78.87,78.87,Top 10%
121487387,-3.8447,-2.0759628404578,-3.63349980115891,-3.1847208805389,0.636636291093999,3.96385652021187,174.11,174.11,Top 10%
135435111,-2.9727,-0.972496840576981,-3.59359987080097,-2.51293223712598,0.0101149725654339,3.87595201707399,168.62,168.62,Top 10%
135398630,-3.8886,-0.609878644061651,-3.96280001848936,-2.82042622085034,0.0553107972701343,2.94852874461785,211.7,221.51,Top 10%
14430116,-1.605,-0.261895534856676,-0.946999959647655,-0.937965164834777,-0.773192175604664,2.29340734281707,110.34,110.34,Top 10%
130060,-0.731299999999999,-0.204303251679939,-0.922259949147701,-0.619287733609213,-1.6753543128752,1.12393066079511,127.04,127.04,Top 10%
11594626,-1.8511,-0.770726223268868,-1.49079985916615,-1.37087536081167,-0.4165324995967,1.24961730917354,123.01,123.01,Top 10%
14842981,-1.5529,-0.671124099476021,-1.33609984070063,-1.18670798005888,-0.546164661839135,1.30308371403265,113.42,113.42,Top 10%
72260,-0.834300000000001,0.497240012040235,-0.205499909818172,-0.180853299259313,-1.21774781031404,0.64128866067453,84.32,84.32,Top 10%
136190394,-1.7326,-0.235916080545735,-2.24649994075298,-1.40500534043291,-0.729040839194107,2.9134114530417,142.52,142.52,Top 10%
67113473,-3.3843,-2.01723289247159,-3.18019989132881,-2.86057759460013,0.591560850652493,4.05945061072875,150.8,150.8,Top 10%
11109507,-0.927599999999999,-0.161122132831562,-0.557499893009663,-0.548740675280408,-1.31063942590085,1.15858023215393,117.44,117.44,Top 10%
14842983,-1.9993,-0.962590099356839,-1.72619984298944,-1.56269664744876,-0.201048526670559,1.3605693660668,113.42,113.42,Top 10%
44421147,-1.438,-0.261895534856676,-0.789199888706207,-0.829698474520961,-0.824169258682453,1.3605693660668,104.55,129.85,Top 10%
44372621,-1.438,-0.261895534856676,-0.789199888706207,-0.829698474520961,-0.824169258682452,1.3605693660668,104.55,129.85,Top 10%
128866,-2.6338,-0.864438973199908,-3.82209984958172,-2.44011294092721,-0.289106618996516,3.76003574682309,175.12,175.12,Top 10%
156594220,-1.866,-1.36561428724586,-2.54099985212088,-1.92420471312225,-0.0139819290931604,2.35106761022682,111.13,111.13,Top 10%
137700714,-2.1258,-1.34442274974845,-3.4326298981905,-2.30095088264632,0.0490599125565452,4.00995492783762,156.62,156.62,Top 10%
124712750,-1.9964,-1.08755085562342,-3.01219983398914,-2.03205022987085,-0.329797140469627,1.24820050890923,126.14,126.14,Top 10%
57704515,-1.4108,-1.11925769475467,-1.65549988299608,-1.39518585925025,-0.375181013680325,1.4239907009387,99.1,99.1,Top 10%
9881381,-1.4108,-1.11925769475467,-1.65549988299608,-1.39518585925025,-0.375181013680325,1.4239907009387,99.1,99.1,Top 10%
451366,,-0.278039569391398,0.618300139904022,0.170130285256312,-1.45993041796788,0.55745919349905,133.08,133.08,Top 10%
13833655,,-0.278039569391398,0.618300139904022,0.170130285256312,-1.45993041796788,0.55745919349905,133.08,133.08,Top 10%
5274149,-3.0056,-1.62042274974845,-1.66959986835718,-2.09854087270188,-0.131052634344895,2.15572289624653,151.08,160.89,Top 10%
512322,-0.8103,-0.342176446395793,-0.359499871730804,-0.503992106042199,-1.26211233554957,1.20271492555157,117.69,117.69,Top 10%
44316739,-0.8103,-0.342176446395793,-0.359499871730804,-0.503992106042199,-1.26211233554957,1.20271492555157,117.69,117.69,Top 10%
71317010,-0.8103,-0.342176446395793,-0.359499871730804,-0.503992106042199,-1.26211233554957,1.20271492555157,117.69,117.69,Top 10%
100533,-1.0288,-0.55659009935684,-0.997499868273735,-0.860963322543525,-0.793931454154793,1.3605693660668,121.62,121.62,Top 10%
21855041,-3.9811,-2.24894564240263,-4.29839994758368,-3.50948186332877,0.79570586769562,6.92565516233963,197.98,197.98,Top 10%
351382,-1.3154,-0.261895534856676,-0.913399897515774,-0.830231810790817,-0.853839123311173,1.4239907009387,104.55,104.55,Top 10%
10956375,-1.3154,-0.261895534856676,-0.913399897515774,-0.830231810790817,-0.853839123311173,1.4239907009387,104.55,104.55,Top 10%
41097849,-1.3154,-0.261895534856676,-0.913399897515774,-0.830231810790817,-0.853839123311173,1.4239907009387,104.55,104.55,Top 10%
51403981,-1.3154,-0.261895534856676,-0.913399897515774,-0.830231810790817,-0.853839123311173,1.4239907009387,104.55,104.55,Top 10%
13831089,-1.3154,-0.261895534856676,-0.913399897515774,-0.830231810790817,-0.853839123311173,1.4239907009387,104.55,104.55,Top 10%
71314711,-1.3154,-0.261895534856676,-0.913399897515774,-0.830231810790817,-0.853839123311173,1.4239907009387,104.55,104.55,Top 10%
65510,-1.3154,-0.261895534856676,-0.913399897515774,-0.830231810790817,-0.853839123311173,1.4239907009387,104.55,104.55,Top 10%
452423,,0.00166213041100627,0.799000129103661,0.400331129757333,-1.68774980405159,-0.0855438048232655,139.15,139.15,Top 10%
20600569,-3.4244,-1.92380808478885,-1.83509987592697,-2.39443598690527,0.16453857491226,2.22314825907093,151.08,151.08,Top 10%
91872277,-2.5406,-1.16031995034234,-2.21189986169338,-1.97093993734524,-0.0715236834824011,2.26835063788918,124.78,124.78,Top 10%
101317,-2.5406,-1.16031995034234,-2.21189986169338,-1.97093993734524,-0.0594876834824014,2.26835063788918,124.78,124.78,Top 10%
450215,-2.5406,-1.16031995034234,-2.21189986169338,-1.97093993734524,-0.0594876834824014,2.26835063788918,124.78,124.78,Top 10%
57369201,-2.5406,-1.16031995034234,-2.21189986169338,-1.97093993734524,-0.077325683482401,2.26835063788918,124.78,124.78,Top 10%
54669724,-2.5406,-1.16031995034234,-2.21189986169338,-1.97093993734524,-0.0594876834824014,2.26835063788918,124.78,124.78,Top 10%
44629859,-2.5406,-1.16031995034234,-2.21189986169338,-1.97093993734524,-0.0594876834824014,2.26835063788918,124.78,124.78,Top 10%
1520351,-2.5406,-1.16031995034234,-2.21189986169338,-1.97093993734524,-0.0594876834824014,2.26835063788918,124.78,124.78,Top 10%
45356917,-2.5406,-1.16031995034234,-2.21189986169338,-1.97093993734524,-0.0594876834824014,2.26835063788918,124.78,124.78,Top 10%
44630766,-2.5406,-1.16031995034234,-2.21189986169338,-1.97093993734524,-0.0594876834824014,2.26835063788918,124.78,124.78,Top 10%
7059460,-2.5406,-1.16031995034234,-2.21189986169338,-1.97093993734524,-0.0594876834824014,2.26835063788918,124.78,124.78,Top 10%
9427,-2.5406,-1.16031995034234,-2.21189986169338,-1.97093993734524,-0.0594876834824014,2.26835063788918,124.78,124.78,Top 10%
13066372,-2.5406,-1.16031995034234,-2.21189986169338,-1.97093993734524,-0.0594876834824014,2.26835063788918,124.78,124.78,Top 10%
13066370,-2.5406,-1.16031995034234,-2.21189986169338,-1.97093993734524,-0.0594876834824014,2.26835063788918,124.78,124.78,Top 10%
139026027,-2.5406,-1.16031995034234,-2.21189986169338,-1.97093993734524,-0.077325683482401,2.26835063788918,124.78,124.78,Top 10%
194102,-3.0447,-1.85991608054574,-2.60939989984035,-2.50467199346203,0.29232236346265,2.9134114530417,156.87,156.87,Top 10%
136633725,-2.8486,-0.739479642521808,-2.94370001554489,-2.17725988602223,-0.0970920738831782,4.78773599295737,183.76,183.76,Top 10%
495959,-2.0726,-0.922956749867636,-1.31219989061356,-1.4359188801604,-0.559332297168684,2.98592239390585,150.88,150.88,Top 10%
137195854,-1.1317,0.258543828744918,-1.82359998673201,-0.898918719329029,-1.16620084356826,2.03632586161531,146.74,146.74,Top 10%
131852023,-2.7668,-0.691456171255081,-3.25139988213778,-2.23655201779762,-0.265872899648452,2.88920052621371,157.76,157.76,Top 10%
449584,-2.3003,0.0490543575973732,-2.19579993933439,-1.48234852724567,-0.821886643830632,4.83063200503034,183.52,193.33,Top 10%
3000770,-2.0044,-1.15048913358067,-1.62079986929893,-1.5918963342932,0.253456055999483,1.50794876737835,104.55,104.55,Top 10%
454136,-1.4791,-0.31601786367784,-0.959599904716015,-0.918239256131285,-0.609881956244888,0.695608978048113,93.55,93.55,Top 10%
45074659,-1.4798,-1.42602595854388,-1.73259986191988,-1.54614194015459,-0.326837493532716,1.30308371403265,108.33,108.33,Top 10%
45051921,-0.182,-0.0629055505905908,-0.380299896001816,-0.208401815530802,-1.18698914002162,0.583628393264775,78.87,78.87,Top 10%
92221238,,-1.60371553666716,-1.19109984487295,-1.39740769077006,-0.39969906260558,1.40654454326346,153.31,153.31,Top 10%
92221236,,-1.60371553666716,-1.19109984487295,-1.39740769077006,-0.39969906260558,1.40654454326346,153.31,153.31,Top 10%
134693227,,-1.60371553666716,-1.19109984487295,-1.39740769077006,-0.39969906260558,1.40654454326346,153.31,153.31,Top 10%
