cid,Iso_smiles,Type
511765,C1[C@@H](O[C@@H](C1F)CO)N2C=NC3=C(N=CN=C32)N,Adenosine
511854,C1[C@H](O[C@@H](O1)CO)N2C=CC3=C(N=CN=C32)N,Adenosine
511887,CO[C@@H]1[C@@H]([C@H](O[C@H]1C2=C3C(=NN2)C(=NC=N3)N)CO)O,Adenosine
512128,C1=NC2=C(NN=C2C(=N1)Cl)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
512130,C1=NC(=S)C2=NN=C(C2=N1)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
512131,CSC1=NC=NC2=C1C=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
512134,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(=O)N,Adenosine
512135,C1=CN(C2=NC=NC(=C21)C(=O)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
512137,C1=NC2=C(NN=C2C(=N1)C(=O)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
512725,CCCCC1=CN(C2=NC=NC(=C12)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
513124,C1=C2C(=CC(=C1Cl)Cl)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
513206,C1[C@H](C=C[C@H]1N2C=CC3=C(N=CN=C32)N)CO,Adenosine
513858,CNC1=C2C(=NC(=N1)N)N(C=N2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)CO,Adenosine
515217,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)C=NO)O)O)N,Adenosine
515218,CON=C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine
515219,CCON=C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine
515221,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)C(O)O)O)O)N,Adenosine
539847,C1=NN2C(=O)NC(=O)N=C2N1C3C(C(C(O3)CO)O)O,Adenosine
541545,CCC1=NN(C2=C1N=CN2C3C(C(C(O3)CO)O)O)C=O,Adenosine
584362,C1=CN(C2=NC=NC(=C21)N)C3C(C(C(O3)CCl)O)O,Adenosine
584546,CC(=O)NC1C(OC(C1O)N2C=NC3=C(N=CN=C32)N)CO,Adenosine
595375,C=CC1=NC(=C2C(=N1)N(C=N2)C3CC(C(O3)CO)O)N,Adenosine
595711,CN(C)C1=NC=NC2=C1C=CN2C3C(C(C(O3)COC)OC)OC,Adenosine
604832,CC=CCC1=CN(C2=NC=NC(=C12)N)C3C(C(C(O3)CO)O)O,Adenosine
640874,CSC1=NC2=C(C=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(=N1)Cl,Adenosine
644174,C1=NC(=C2C(=N1)N(C=N2)C3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine
644264,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[32P](=O)(O)O)O)O)N,Adenosine
672230,C1=C[C@@H](O[C@H]1CO)N2C=NC3=C(N=CN=C32)N,Adenosine
688019,C1=NC(=C2C(=N1)N(C(=N2)Br)[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O)N,Adenosine
688097,CSC[C@H]1[C@@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine
905903,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)F)O)N,Adenosine
1268279,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CCl)O)O)N,Adenosine
1277776,C[C@@H]1[C@@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine
2305663,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)F)O)N,Adenosine
2999329,C1CC(C(CC1N2C=NC3=C(N=CN=C32)N)O)CO,Adenosine
3000242,C1[C@H]([C@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)CO)CO,Adenosine
3000303,C1[C@@H]([C@@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)CO)CO,Adenosine
3006169,C1=C(C2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=CN=C2Cl)Br,Adenosine
3006926,C1=NC(=NN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C#N,Adenosine
3006931,CN=C(C1=NN(C=N1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)OC,Adenosine
3006961,C=CC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
3007066,C1=NC(=NN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=S)N,Adenosine
3007124,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)Br)C(=O)N,Adenosine
3007125,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)I)C(=O)N,Adenosine
3007127,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)S)C(=S)N,Adenosine
3007128,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)Cl)C(=S)N,Adenosine
3007129,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)Br)C(=S)N,Adenosine
3008139,CC1=NC(=C2C=NN(C2=N1)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine
3009857,C[C@@]1([C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)O)O,Adenosine
3009859,C[C@]1([C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)O)OC,Adenosine
3010352,CC1=NC2=C3C(=CN2[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)C(=NN(C3=N1)C)N,Adenosine
3010354,CN1C2=NC(=NC3=C2C(=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)C(=N1)N)Cl,Adenosine
3010355,CN1C2=NC(=NC3=C2C(=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)C(=N1)N)N,Adenosine
3010383,C1=C2C(=CN(C2=NC=N1)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Br,Adenosine
3010385,CN(C)C1=NC=NC2=C1C(=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Br,Adenosine
3010386,C1=C(C2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC=NC2=S)Br,Adenosine
3010387,CSC1=NC=NC2=C1C(=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Br,Adenosine
3010398,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)N=[N+]=[N-])F)N,Adenosine
3010797,CCN1C2=NC=NC3=C2C(=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)C(=N1)N,Adenosine
3010825,C1=CSC=C1C2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Adenosine
3011154,CC(C)OC1=NC=NC2=C1N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
3011894,C[C@]1([C@@H]([C@H](O[C@H]1N2C3=NC=NC(=C3C=N2)N)CO)O)O,Adenosine
3011895,C[C@]1([C@@H]([C@H](O[C@H]1N2C=CC3=C2C=CN=C3N)CO)O)O,Adenosine
3011904,C[C@]1([C@@H]([C@H](O[C@H]1N2C=CC3=C(N=C(N=C32)N)N)CO)O)O,Adenosine
3011905,C[C@]1([C@@H]([C@H](O[C@H]1N2C=CC3=C(N=C(N=C32)F)N)CO)O)O,Adenosine
3011924,CC#CC=C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine
3012046,CP(=O)(O)OC[C@@H]1[C@H](C[C@@H](O1)N2C=NC3=C(N=CN=C32)N)O,Adenosine
3012550,C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C(=C(N=C2Br)Cl)Cl)O)O)O,Adenosine
3012551,C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C(=C(N=C2Br)Br)Br)O)O)O,Adenosine
3012563,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)Cl)Cl,Adenosine
3012564,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)Br)Br,Adenosine
3012586,C1=C2C(=CC(=C1Cl)Cl)N(C(=C2C=O)Br)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
3032355,C1[C@@H](O[C@@H](C1O)CO)N2C=NC3=C2NC(=NC3=S)N,Adenosine
3034638,C[C@@H]([C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2NC=NC3=S)O)O)O,Adenosine
3035490,CN1C=[N+](C2=C1C(=S)N=C(N2)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)[O-],Adenosine
3035929,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)N)N,Adenosine
3036587,CC1(O[C@@H]2[C@H](O[C@H]([C@@H]2O1)N3C=NC4=C(N=CN=C43)N)C#N)C,Adenosine
3036899,CN1C=[N+](C2=C1C(=O)N(C(=N2)N)C)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
3037046,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=C(N(C2=S)C#N)N,Adenosine
3061100,C1=C2C(=CC(=C1Cl)Cl)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CCl)O)O,Adenosine
3067878,CO[C@@H]1[C@H](O[C@H]([C@@H]1O)N2C=NC3=CC(=C(C=C32)Cl)Cl)CO,Adenosine
3358362,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CN=[N+]=[N-])O)O)N,Adenosine
3792400,C1CC(C(C1)O)N2C=NC3=C(N=CN=C32)N,Adenosine
3881219,CCSC1C(C(OC1N2C=NC3=C2NC=NC3=S)CO)O,Adenosine
4127885,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)N=[N+]=[N-])N,Adenosine
4304654,C1=[N+](C2=C(N1CCO)C(=O)NC(=[NH+]2)N)C3C(C(C(O3)CO)O)O,Adenosine
4471889,C1=NC(=C2C(=N1)N(C=N2)C3C(C(=O)C(O3)CO)O)N,Adenosine
4477522,C1C(C(OC1N2C=NC3=C2NC=NCC3=O)CO)O,Adenosine
4569866,CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)N=[N+]=[N-],Adenosine
4594140,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)C3C(C(C(O3)CO)O)O,Adenosine
4993488,COC1C(OC(C1O)N2C=NC3=C2NC(=NC3=S)N)CO,Adenosine
5232177,COP(=O)(O)OCC1C(C(C(O1)[N+]2=CNC3=C(N=CN=C32)N)O)O,Adenosine
5270502,CN=C1C2=C(N=CN1O)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
5270503,C1=CN(C2=C1C(=N)N(C=N2)O)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
5271016,CN[C@H]1C[C@H]([C@@H]([C@@H]1O)O)N2C=NC3=C(N=CN=C32)N,Adenosine
5271018,C1[C@@H]([C@H]([C@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O)O)NC=O,Adenosine
5271782,C1[C@H]([C@@H]([C@@H]([C@H]1O)O)O)N2C=NC3=C(C=CN=C32)N,Adenosine
5272655,C1[C@@H]([C@H](O[C@H]1N2C3=C(C(=NC=C3)N)N=N2)CO)O,Adenosine
5272658,C1=CN=C(C2=C1N=NN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl,Adenosine
5272659,C1=CN=C(C2=C1N(N=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl,Adenosine
5272665,C1C[C@@H](O[C@@H]1CO)N2C3=NC=NC(=C3N=N2)N,Adenosine
5273004,C1=C2C(=CC(=C1Cl)Cl)N(C(=C2C#N)Cl)[C@H]3[C@@H]([C@@H]([C@H](O3)CF)O)O,Adenosine
5273008,CC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C3=CC(=C(C=C3N=C2Cl)Cl)Cl)O)O,Adenosine
5273013,C1=CN=C(C2=C1N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)N=[N+]=[N-])O)N,Adenosine
5273014,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@H]([C@H](O3)CO)Cl)O)N,Adenosine
5273015,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@H]([C@H](O3)CO)I)O)N,Adenosine
5273016,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@H]([C@H](O3)CO)Br)O)N,Adenosine
5273018,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C#N)C(=O)N,Adenosine
5273480,C[C@]1([C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N(C)C)CO)O)O,Adenosine
5273484,CCONC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@]([C@@H]([C@H](O3)CO)O)(C)O,Adenosine
5273492,CCNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@]([C@@H]([C@H](O3)CO)O)(C)O,Adenosine
5273493,C[C@]1([C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N(C)O)CO)O)O,Adenosine
5273497,C[C@]1([C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)NOC)CO)O)O,Adenosine
5273505,CCOC1=NC=NC2=C1N=CN2[C@H]3[C@]([C@@H]([C@H](O3)CO)O)(C)O,Adenosine
5273510,C[C@]1([C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)C(=N)OC)CO)O)O,Adenosine
5273512,C[C@]1([C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)C(=N)N)CO)O)O,Adenosine
5273514,C[C@]1([C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)NP(=O)(N)O)CO)O)O,Adenosine
5273516,C[C@]1([C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)NO)CO)O)O,Adenosine
5273524,C1=CC(=C2C(=C1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine
5273527,C1=CC2=C(C(=C1)[N+](=O)[O-])N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
5273934,C1C(=CN2C=NC3=C(N=CN=C32)N)C1(CO)F,Adenosine
5274310,CC1=NC(=NO1)C2=C(N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(=O)N,Adenosine
5274345,CC1=CC(=NC=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Adenosine
5274366,C1=NC2=C(C(=N)N1O)N=C(N2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Br,Adenosine
5274367,C1=NC2=C(N(C(=N)N=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O)N,Adenosine
5276734,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)OCP(=O)(O)O)O)O)N,Adenosine
5278277,C1=C(C2=C(N=NN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)C(=NN)N,Adenosine
5278278,C1=C(C2=C(N=NN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)C(=O)N,Adenosine
5278282,C1=C(C2=C(N=NN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)C(=O)S,Adenosine
5278546,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)C[C@H](CCO)N)O)O)N,Adenosine
5278547,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)C[C@H](CCN)N)O)O)N,Adenosine
5279426,CC1(CC1CO)CN2C=NC3=C(N=C(N=C32)Cl)N,Adenosine
5284425,CNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@H]([C@H]([C@@H](O3)CO)O)O,Adenosine
5287975,C1=C2C(=NC=N1)[N+](=CN2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,Adenosine
5289205,C1=N[C@H](C2=C(N1)[N+](=CN2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O,Adenosine
5289230,C1=C2C(=NC=N1)[N+](=CN2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
5289307,C1=NC(=C2C(NN(C2=N1)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)I)N,Adenosine
5343018,C1=NC(=C2C(=N1)N(C=N2)[C@H]3C(C(C(O3)C(=O)O)O)O)N,Adenosine
5343060,COC(=O)C1C(C([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine
5702004,C1=NC(=C2C(=N1)N(C=N2)C3C([C@H](C(O3)CO)O)O)N,Adenosine
6320414,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(=O)NN=C2N,Adenosine
6325427,C1=NC(=O)NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
6334060,C1COC(C(C1N=[N+]=N)O)N2C=NC3=C(N=CN=C32)N,Adenosine
6335098,C1[C@@H](O[C@H]([C@@H]1O)N2C=NC3=C(N=CN=C32)N)CO,Adenosine
6419781,C1=C(C2=C(N=CN=C2N1[C@H]3C(C([C@H](O3)CO)O)O)N)I,Adenosine
6426626,C1=NC(=C2C(=N1)N(C=N2)C3C4C(C(O3)CO)OP(=S)(O4)O)N,Adenosine
6438736,C/C=C\\N1C(=C2C(=NC1=O)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine
6451079,C1=C(C2=C(N=CN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)/C=C/C#N,Adenosine
6478489,C/C=C/C1NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
6478491,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=C(N=C2Cl)/C=C\\F,Adenosine
6480471,C1[C@H]([C@@H]([C@@H](C1(F)F)O)O)N2C=NC3=C(N=CN=C32)N,Adenosine
6480473,C1=NC(=C2C(=N1)N(C=N2)[C@H]3C(OC([C@H](O3)CO)O)O)N,Adenosine
6480510,C1[C@@H]([C@H]([C@H]([C@@H]1N2C=CC3=C(N=CN=C32)N)O)O)CO,Adenosine
6481604,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(=NC(=C2F)Cl)N,Adenosine
6481827,CO[C@@H]1[C@H](O[C@H]([C@H]1O)N2C=NC3=C(N=CN=C32)N)CO,Adenosine
6481828,CO[C@@H]1[C@H](O[C@H]([C@H]1OC)N2C=NC3=C(N=CN=C32)N)CO,Adenosine
6481834,CC1=CC=NC2=NN=C(N12)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
6482482,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](O3)CO)N=[N+]=[N-])O)N,Adenosine
6482628,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(=S)N,Adenosine
6482630,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C#N,Adenosine
6483432,C1[C@@H]([C@](O[C@H]1N2C=NC3=C(N=C(N=C32)F)N)(CO)C#N)O,Adenosine
6509777,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)/C=C/C#CI)O)O)N,Adenosine
6536767,C1/C(=C\\N2C=NC3=C(N=CN=C32)N)/C1(CO)F,Adenosine
6541377,CC1(O[C@H]2[C@H](O[C@H]([C@@H]2O1)N3C=NC4=C(N=CN=C43)N)CO)C,Adenosine
6560187,C1=NC2=C(NC(=O)N=C2N1[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O)N,Adenosine
6560303,C=CCNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O,Adenosine
6560416,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@@H](O3)C(=O)[O-])O)O)N,Adenosine
6561296,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O)NN,Adenosine
6565903,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O)N=CN(C2=N)O,Adenosine
6566064,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O)NO,Adenosine
6575102,CN(C)C1=NC2=C(N=CN=C2N1[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O)N,Adenosine
6595184,C1=NC2=C(C(=N1)[S-])N=CN2[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O,Adenosine
6595185,C1=NC(=S)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O,Adenosine
6595777,C1[C@@H]([C@@H](O[C@H]1N2C3=NC=NC(=C3N=C2Br)N)CO)O,Adenosine
6602111,C1=NC(=C2C(=N1)N(C(=N2)Cl)[C@H]3[C@@H]([C@H]([C@@H](O3)CO)O)O)N,Adenosine
6602504,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H](O3)CO)O)N,Adenosine
6603778,C1=NC2=C(N=C(N=C2N1[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O)Cl)N,Adenosine
6603995,C1C[C@H](OC1)N2C=NC3=C(N=CN=C32)N,Adenosine
6610275,C[C@@H]1[C@@H](C[C@@H](O1)N2C=NC3=C(N=CN=C32)N)O,Adenosine
6779534,CC1(O[C@H]2[C@@H](O1)[C@@H](O[C@@H]2C(=O)[O-])N3C=NC4=C(N=CN=C43)N)C,Adenosine
6857539,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=CN(C2=N)O,Adenosine
6913097,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N)/C(=C/[N+]#N)/O,Adenosine
6928544,C[C@H]1[C@@H]([C@@H]([C@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine
7040251,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@@H](O3)CO)O)O)N,Adenosine
7045516,C1=C2C(=CC(=C1Cl)Cl)N(C=N2)[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O,Adenosine
7058183,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=C(N=C2[S-])N,Adenosine
7059421,C1[C@@H]([C@@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)O,Adenosine
7059448,CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)[NH3+])O,Adenosine
7059449,CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)N)O,Adenosine
7065210,C1=NC2=C(C(=N1)Cl)N=CN2[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O,Adenosine
7068779,CCNC(=O)[C@@H]1[C@H]([C@@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine
7070208,C1=NC(=C2C(=N1)N(C(=N2)Br)[C@H]3[C@H]([C@@H]([C@@H](O3)CO)O)O)N,Adenosine
7074916,CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O,Adenosine
7099911,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@@H](O3)CO)O)O)NO,Adenosine
7116198,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@@H](O3)CO)O)O)NN,Adenosine
7124539,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@@H]([C@@H](O3)CO)O)O)O)N,Adenosine
7173845,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O)N=C(N=C2Cl)N,Adenosine
7204908,C1=NC2=C(N=C(N=C2N1[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O)N)N,Adenosine
7256363,CCNC(=O)[C@@H]1[C@@H]([C@@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine
7282386,C[N+]1=C(C2=C(N=C1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O)N,Adenosine
7349522,C1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O,Adenosine
7458588,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@@H](O3)CO)O)O)N=C(N=C2[S-])N,Adenosine
7464989,COC(=O)[C@@H]1[C@@H]([C@@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine
7464993,COC(=O)[C@@H]1[C@H]([C@@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine
9835398,C[C@@]1([C@@H]([C@H](O[C@H]1N2C=CC3=C(N=CN=C32)N)CO)O)O,Adenosine
9862222,C1[C@@H]([C@H]([C@H]([C@@H]1N2C=C(C3=C(N=CN=C32)N)Br)O)O)N,Adenosine
9882803,C1=C(C2=C(N=C1N)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)Cl,Adenosine
9975088,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)F)O)N,Adenosine
9993207,C1[C@H]([C@@H]([C@@H]([C@H]1O)O)O)N2C=NC3=C(N=C(N=C32)F)N,Adenosine
10013690,C1C[C@H]([C@H](C1)O)N2C=NC3=C(N=CN=C32)N,Adenosine
10019125,C1=C(C2=C(N=CN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)/C(=N/O)/N,Adenosine
10039594,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=C(N=C32)Cl)N)O)O,Adenosine
10062690,CN(C)C1=NC=NC2=C1NC=[N+]2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
10106291,C1=C2C(=NC=N1)N(N=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
10107793,C1=CN(C2=NC=NC(=C21)NO)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine
10198304,C1[C@H](C=C[C@H]1O)N2C=NC3=C(N=CN=C32)N,Adenosine
