ID,MATS3p,MATS3v,SM10_AEA(dm),Eig01_EA(ed),SpMax_EA(ed),GATS3v,GATS7s,F07[N-O],SM12_EA(ed),SM09_EA(ed),SpMax_AEA(ri),SM11_EA(ed),Eig01_AEA(ri),SM10_EA(ed),SM14_EA(ed),SM13_EA(ed),SM15_EA(ed),SpDiam_AEA(ri),CATS2D_05_AA,Eig01_EA,SM09_AEA(bo),SpMax_EA,SpDiam_EA,SpDiam_EA(ed),VE1sign_Dz(v),SM08_EA(ed),VE3sign_D/Dt,GATS3p,SM15_AEA(ed),SM15_EA,SpMax_AEA(ed),Eig01_AEA(ed),VE2sign_D/Dt,VE2sign_Dz(v),F05[N-O],VE2sign_Dz(m),VE2sign_Dz(Z),SpDiam_AEA(bo),SM07_EA(ed),P_VSA_charge_4,VE1sign_Dz(i),SM14_AEA(ed),SM14_EA,SM13_EA,VE3sign_Dz(m),VE3sign_Dz(Z),SM13_AEA(ed),CATS2D_09_DA,MATS3i,VE2sign_Dz(e),SpMax_AEA(bo),Eig01_AEA(bo),VE3sign_Dz(v),VE1sign_Dz(m),GATS7e,VE1sign_D/Dt,VE3sign_Dz(e),VE1sign_Dz(Z),VE2sign_Dz(i),B09[O-O],CATS2D_06_DL,SpMax_A,SpMAD_EA(ri),SM5_X,GATS3i,VE1sign_Dz(e),VE3sign_Dz(i),SM06_EA(ed),SpMax_EA(ri),Eig01_EA(ri),SM12_AEA(ed),P_VSA_charge_7,SM12_EA,CATS2D_04_AA,SpMax_L,CATS2D_05_DL,H-052,CATS2D_09_AA,F05[N-N],SM11_EA,P_VSA_ppp_cyc,SM05_EA(ed),F09[O-O],SpDiam_AEA(ed),VE1sign_B(p),SM10_EA,SM11_AEA(ed),SM09_EA,SM10_AEA(ed),SM09_AEA(ed),MDEN-23,MATS3m,F10[O-O],GATS3m,B10[O-O],MCD,GATS5i,P_VSA_LogP_5,CATS2D_07_AA,B01[N-N],Eig04_AEA(bo),LOC,nN(CO)2,SM08_AEA(ed),CATS2D_03_DL,s2_numRotBonds,P_VSA_LogP_4,CATS2D_06_DD,VE1sign_B(v),MATS3s,Mv,IC1,MATS2m,MATS2p,GATS6i,P_VSA_charge_2,Eig03_AEA(ed),SM04_EA(ed),CATS2D_05_DA,P_VSA_charge_13,F01[N-N],SHED_DA,SM07_EA,Fsp3,chiralPhMoment,SM12_AEA(dm),Eig03_EA(ed),SpPosA_A,SM07_AEA(ed),SM08_EA,s4_phSize,GATS2p,C-016,Eta_D_epsiB,minaaN,nLevel6,s2_pathLength,SpMAD_B(p),SpMAD_A,SM15_EA(ri),GNar,SM03_EA(ed),X0A,GATS8i
Zhao_2016_3,0.30556313878688135,0.4153116245091184,0.3905164945849937,0.3905164945849937,0.3905164945849937,0.6247996798265394,0.35992570127706447,0.16666666666666666,0.4743728274878469,0.5079910334709243,0.48208422559566166,0.4827273637259495,0.48208422559566166,0.4964742921449803,0.4603783398829844,0.4661509725411248,0.4551932294474099,0.5150646333982021,0.09090909090909091,0.46001356832553064,0.46001356832553064,0.46001356832553064,0.46001356832553064,0.4353001226553217,0.23250685871890725,0.5328704488951397,0.5082320846714442,0.749269000548688,0.495581301246931,0.5543926051331054,0.34994993774392125,0.34994993774392125,0.08098430015263205,0.520321925515322,0.25,0.31179633889004776,0.31436871136146605,0.5464487505186373,0.5462601345776728,0.359388883796882,0.19214370237643258,0.5097553337126843,0.5634925849492172,0.5750686419192723,0.5637407287027612,0.5651195809839491,0.5258641449707362,0.6000000000000001,0.5745516542086836,0.31475245847327155,0.5315472026097599,0.5315472026097599,0.8543267783034045,0.10517026098040441,0.5424019734978583,0.04157003728766706,0.5659899813793261,0.10647309434977104,0.5060433869177595,1.0,0.0,0.7455980287051602,0.6567760155189077,0.31303140900259785,0.5495753127558456,0.10682489579464825,0.6611167166116834,0.5958938020694182,0.5168782833290582,0.5168782833290582,0.5442012662298712,0.0,0.5865472237045202,0.4285714285714285,0.32931121292865484,0.0,0.0,0.14285714285714285,0.0,0.6015212153949161,0.15493733404052815,0.6006704277116066,0.25,0.2429666025366184,0.8288765151796615,0.6160769726155433,0.5650828470099736,0.6339652926845059,0.5888191978140345,0.615652537725424,0.13491931843940935,0.5896902228753927,0.0,0.5246806657987853,0.0,0.7431192660550465,0.48633742622921483,0.5408287913136192,0.1,0.0,0.5360757358864445,0.16947197142582648,0.0,0.6247999635536701,0.0,0.0,0.16949559963237926,0.0,0.8246937234104276,0.6662252258802203,0.7350406745340301,0.8750648202307945,0.1775206256959916,0.6725238988507714,0.5191335610411532,0.17540993639130253,0.5877000714043152,0.6052159203825997,0.0,0.0,0.0,0.11271102964953505,0.6208514186513243,0.3939393939393937,0.27339545091089174,0.47652480173120093,0.47652480173120093,0.5032049739529221,0.6071636539964747,0.6056469397111464,0.3913043478260883,0.39505411000485235,0.0,0.32114993106582645,0.0,0.45454545454545453,0.0,0.44815164423410625,0.503204973952915,0.5363379617355273,0.4791471411657833,0.5951028068371667,0.5603767270262772,0.6599438920553247
Zhao_2016_6,0.3772832563597074,0.5064039065962593,0.3905164945849937,0.3905164945849937,0.3905164945849937,0.512436234896418,0.3149948497646571,0.16666666666666666,0.4743728274878469,0.5079910334709243,0.4876869690980534,0.4827273637259495,0.4876869690980534,0.4964742921449803,0.4603783398829844,0.4661509725411248,0.4551932294474099,0.5204344514097752,0.0,0.46001356832553064,0.46001356832553064,0.46001356832553064,0.46001356832553064,0.4353001226553217,0.26404959200413736,0.5328704488951397,0.5082320846714461,0.6559832513314239,0.495581301246931,0.5543926051331054,0.34994993774392835,0.34994993774392835,0.08098430015263383,0.589891959597246,0.0,0.37926877096967593,0.3818662720833951,0.5065687477433247,0.5462601345777145,0.359388883796882,0.22188554662918036,0.5097553337126843,0.5634925849492172,0.5750686419192723,0.5991452400225198,0.6003368453720338,0.5258641449707788,0.6000000000000001,0.6002278296007291,0.3821190494294889,0.5927437307756076,0.5927437307756076,0.8716251864446496,0.1328580595715169,0.48408717904927634,0.041570037287667866,0.6012339916613636,0.1341569245749817,0.5770923015417248,1.0,0.0,0.7455980287051602,0.657447741745699,0.31303140900262016,0.49360503741024386,0.13449225070826482,0.68806636879097,0.5958938020694182,0.5551994556784896,0.5551994556784896,0.5442012662298712,0.0,0.5865472237045202,0.5714285714285714,0.32931121292865484,0.0,0.0,0.14285714285714285,0.2,0.6015212153949703,0.1494892495109766,0.6006704277116066,0.25,0.24296660253662417,0.6364165290732344,0.6160769726155433,0.5650828470099736,0.6339652926845059,0.5888191978140913,0.6156525377254862,0.13491931843940935,0.5735746459841297,0.0,0.5520450908890144,0.0,0.7431192660550465,0.5579151441862442,0.32942161857093333,0.1,0.0,0.5116333587838695,0.16947197142582648,0.0,0.6247999635536701,0.0,0.0,0.289629053740691,0.0,0.6237446395854861,0.6563208657996349,0.7350406745340301,0.9175424210505554,0.17242855699710438,0.6206754207286516,0.5754671426663132,0.37393093331994315,0.5877000714043232,0.6052159203825997,0.16666666666666666,0.5,0.0,0.21137443362270503,0.6208514186513243,0.3939393939393937,0.27339545091089174,0.4765248017312036,0.4765248017312036,0.5032049739529221,0.6071636539964747,0.6056469397111464,0.3913043478260883,0.4268977698442429,0.0,0.321149931065828,0.9230943790630027,0.45454545454545453,0.0,0.510946525608964,0.503204973952915,0.5695503714565495,0.4791471411657833,0.5951028068371667,0.5603767270262772,0.6599438920553247
Zhao_2017_2,0.34317802292395105,0.5857162417646304,0.3052554300710746,0.3052554300710746,0.3052554300710746,0.5252050262691021,0.7969093100190316,0.16666666666666666,0.36267002003447146,0.3862131905399364,0.39933736837681,0.3683607260143278,0.39933736837681,0.3772294304148005,0.35447693385616397,0.35792029017795635,0.35181180485881836,0.42097929737666107,0.2727272727272727,0.3525554130542945,0.3525554130542945,0.3525554130542945,0.3525554130542954,0.3244333740500833,0.2985594995669404,0.4039338843222966,0.5398017834983104,0.6752480364268061,0.3639351046121604,0.42120543916578423,0.26655572907486746,0.26655572907486746,0.08832761857052726,0.7017778988151925,0.75,0.4903941872098637,0.4896789338412517,0.5297427215892228,0.4162070871168453,0.42365915863646925,0.24865412466538944,0.3754223342936793,0.4283694491310204,0.43779458411074135,0.6549534221221176,0.6545812763015895,0.3886563801260827,0.6000000000000001,0.3559871142756707,0.4885672814289664,0.514140255311152,0.514140255311152,0.8989361319850163,0.16536056442523397,1.0,0.04285631734402235,0.6550859089876178,0.16529041486438453,0.6802791645034448,1.0,0.5,0.6271488774673646,0.8340123976888485,0.3970965979805512,0.5567407166471314,0.16518395295136223,0.7254180741493415,0.4546058486389999,0.5116377876899119,0.5116377876899119,0.4039020110029554,0.0,0.4473947007611132,0.4285714285714285,0.2572709295853297,0.0,0.0,0.14285714285714285,0.0,0.4600571827762199,0.1906528776948174,0.4626498866928541,0.25,0.18160150157943278,0.9148553733688247,0.4733364622738012,0.4214494855920563,0.4887690814430412,0.4415996207716404,0.4646291884967919,0.2930689253996403,0.5754667996490012,0.0,0.5612097898249471,0.0,0.8140994688556262,0.08843626191539777,0.2648957345209564,0.1,1.0,0.535899766693535,0.16502497648786985,0.0,0.4748847181570426,0.0,0.0,0.020186971932648734,0.0,0.9082435068036369,0.5004579897010761,0.6619606652705325,0.7776152947643644,0.40004473146331154,0.33919836360621125,0.29237130445928017,0.14947977188128425,0.542960348188676,0.4716216501638124,0.16666666666666666,0.0,0.4,0.08925610629489533,0.48398029454893265,0.5033670033670039,0.36686234975285176,0.44232946506382387,0.44232946506382387,0.5613617849526378,0.4652387446704793,0.47164405971260503,0.4782608695652187,0.710338931934063,0.0,0.3126658126314513,0.0,0.3030303030303018,0.1515151515151527,0.4527110588931498,0.5613617849525987,0.49027798758634944,0.5856113433886811,0.4660742870236039,0.44240267923127696,0.7064355607521702
Zhao_2017_3,0.42261708550362115,0.6788974050545364,0.3052554300710746,0.3052554300710746,0.3052554300710746,0.4075618498751923,0.7969093100190316,0.16666666666666666,0.36267002003447146,0.3862131905399364,0.4088599917007274,0.3683607260143278,0.4088599917007274,0.3772294304148005,0.35447693385616397,0.35792029017795635,0.3518118048587988,0.4300875723728712,0.09090909090909091,0.3525554130542945,0.3525554130542945,0.3525554130542945,0.3525554130542954,0.3244333740500833,0.32466106862934907,0.4039338843222966,0.5398017834983183,0.5707504728917787,0.3639351046121604,0.42120543916578423,0.26655572907486746,0.26655572907486746,0.08832761857053213,0.762376960874008,0.25,0.5556418113645729,0.5549144236767145,0.47893806088825386,0.4162070871168453,0.3974263933958214,0.27634401116324664,0.3754223342936793,0.4283694491310204,0.43779458411074135,0.6788573006764828,0.6785010786759957,0.3886563801260827,0.6000000000000001,0.3968018498135804,0.5535802332685809,0.5685417077653936,0.5685417077653936,0.9098459479406065,0.1907966554247625,1.0,0.042856317344024765,0.6790147921740285,0.19070866399294648,0.7499076779280436,1.0,0.5,0.6271488774673646,0.8348030641612123,0.39709659798054475,0.4763431015635571,0.19054963596496016,0.7451884117628281,0.4546058486389999,0.5597843320419447,0.5597843320419447,0.4039020110029554,0.0,0.4473947007611132,0.7142857142857143,0.2572709295853297,0.0,0.0,0.14285714285714285,0.4,0.4600571827762199,0.18520479316526586,0.4626498866928541,0.25,0.18160150157943278,0.7344720147041786,0.4733364622738012,0.4214494855920563,0.4887690814430412,0.4415996207716404,0.4646291884967919,0.2930689253996403,0.5592972970274186,0.0,0.5907890717693272,0.0,0.8140994688556262,0.2025384273744144,0.3277235689906708,0.1,1.0,0.5109410917883053,0.16502497648786985,0.0,0.4748847181570426,0.0,0.0,0.2605450588842882,0.0,0.7312245800076934,0.4963959492139032,0.6619606652705325,0.7776152947643644,0.3945636550328473,0.2813625060874042,0.11979213142343426,0.3581694607746371,0.5429603481886831,0.4716216501638124,0.5,0.5,0.4,0.19384226071369715,0.48398029454893265,0.5033670033670039,0.36686234975285176,0.4423294650638214,0.4423294650638214,0.5613617849526218,0.4652387446704793,0.47164405971260503,0.4782608695652187,0.7458228842733514,0.0,0.3126658126314513,0.8946678466576768,0.3030303030303018,0.1515151515151527,0.523010247624442,0.5613617849525987,0.5293936909147483,0.5856113433886811,0.466074287023611,0.44240267923127696,0.7064355607521702
Zhao_2017_5,0.3052227776767597,0.4853795892975201,0.3052554300710746,0.3052554300710746,0.3052554300710746,0.6133823419867164,0.8414829627938576,0.0,0.36267002003447146,0.3862131905399364,0.3995608148456604,0.3683607260143278,0.3995608148456604,0.3772294304148005,0.35447693385616397,0.35792029017795635,0.35181180485881836,0.42163199376332017,0.0,0.3525554130542945,0.3525554130542945,0.3525554130542945,0.3525554130542954,0.3244333740500833,0.3211665095590476,0.4039338843222966,0.5398017834983104,0.7260859082138553,0.3639351046121604,0.42120543916578423,0.26655572907486746,0.26655572907486746,0.08832761857052726,0.7542637703810146,0.0,0.46693936731108165,0.46621236803842336,0.5297427215892228,0.4162070871168453,0.359388883796882,0.2330725089449091,0.3754223342936793,0.4283694491310204,0.43779458411074135,0.6457586459773323,0.6453737482010493,0.3886563801260827,0.6000000000000001,0.15047049230234577,0.46601736679241007,0.514140255311152,0.514140255311152,0.9084357255945463,0.15621695282171588,0.9956264393497846,0.04285631734402235,0.6462089884947728,0.15614694070219856,0.6410979009957616,1.0,1.0,0.6271488774673646,0.8355906513227485,0.3970965979805512,0.8117951237271126,0.15638579857643597,0.713506541094135,0.4546058486389999,0.529015230710411,0.529015230710411,0.4039020110029554,0.20621117144719892,0.4473947007611132,0.2857142857142857,0.2572709295853297,0.0,0.0,0.14285714285714285,0.0,0.4600571827762199,0.1278290105006317,0.4626498866928541,0.25,0.18160150157943278,0.9919941847248313,0.4733364622738012,0.4214494855920563,0.4887690814430412,0.4415996207716404,0.4646291884967919,0.04046437453688004,0.46188076853485527,0.0,0.6295052806797969,0.0,0.8140994688556262,0.17830797145795896,0.3523452879044773,0.0,0.0,0.535899766693535,0.16502497648786985,0.0,0.4748847181570426,1.0,0.0,0.0,0.0,0.9647213592793816,0.5024987413451678,0.5926977696372075,0.8381287121523155,0.31457443362362647,0.6557655945636329,0.31414246536695245,0.14947977188128425,0.542960348188676,0.4716216501638124,0.0,0.0,0.0,0.05495195454032986,0.48398029454893265,0.3044077134986233,0.11955758904340813,0.44232946506382387,0.44232946506382387,0.5613617849526378,0.4652387446704793,0.47164405971260503,0.26956521739130496,0.41128227896992575,1.0,0.5505420337552915,0.0,0.3030303030303018,0.1515151515151527,0.4796560279294946,0.5613617849525987,0.5040107524581039,0.5856113433886811,0.4660742870236039,0.44240267923127696,0.5890540556513055
Zhao_2017_6,0.3493504239519811,0.5562685165223973,0.3052554300710746,0.3052554300710746,0.3052554300710746,0.5189365767898915,0.7264020083523488,0.0,0.36267002003447146,0.3862131905399364,0.40970846089949564,0.3683607260143278,0.40970846089949564,0.3772294304148005,0.35447693385616397,0.35792029017795635,0.3518118048587988,0.4313401888194317,0.0,0.3525554130542945,0.3525554130542945,0.3525554130542945,0.3525554130542954,0.3244333740500833,0.345466081790135,0.4039338843222966,0.5398017834983183,0.6583144138149635,0.3639351046121604,0.42120543916578423,0.26655572907486746,0.26655572907486746,0.08832761857053213,0.8106792020400687,0.0,0.5352270327328456,0.5344912752222726,0.47893806088825386,0.4162070871168453,0.359388883796882,0.26273992767408655,0.3754223342936793,0.4283694491310204,0.43779458411074135,0.6716251729475434,0.6712598267109955,0.3886563801260827,0.6000000000000001,0.26573273974900946,0.5339415436936972,0.5685417077653936,0.5685417077653936,0.9179481892753081,0.1828381715145959,0.8587582989976187,0.042856317344024765,0.6720293997399156,0.18275102196843104,0.7156990830344677,1.0,1.0,0.6271488774673646,0.8362575198810447,0.39709659798054475,0.6833219711652077,0.18288733544693636,0.7356850508074546,0.4546058486389999,0.5855684303073412,0.5855684303073412,0.4039020110029554,0.20621117144719892,0.4473947007611132,0.4285714285714285,0.2572709295853297,0.3333333333333333,0.0,0.14285714285714285,0.0,0.4600571827762199,0.12238092597108055,0.4626498866928541,0.25,0.18160150157943278,0.8268418263211459,0.4733364622738012,0.4214494855920563,0.4887690814430412,0.4415996207716404,0.4646291884967919,0.04046437453688004,0.4466805477368616,0.0,0.6588798251376158,0.0,0.8140994688556262,0.34132139053347554,0.33536479210185216,0.0,0.0,0.5109410917883053,0.16502497648786985,0.0,0.4748847181570426,0.5,0.0,0.017404196939945604,0.0,0.7951706186094899,0.4720602522122076,0.5926977696372075,0.8381287121523155,0.30942814203469926,0.6075012726844853,0.6009564317387248,0.3581694607746371,0.5429603481886831,0.4716216501638124,0.0,0.5,0.0,0.10819909958201945,0.48398029454893265,0.3044077134986233,0.11955758904340813,0.4423294650638214,0.4423294650638214,0.5613617849526218,0.4652387446704793,0.47164405971260503,0.26956521739130496,0.4409536418029947,0.0,0.5505420337552915,0.0,0.3030303030303018,0.1515151515151527,0.5652853298420295,0.5613617849525987,0.5486650149093553,0.5856113433886811,0.466074287023611,0.44240267923127696,0.5890540556513055
Wang_2022_a,0.3107826410925712,0.46150990016111604,0.3905164945849937,0.3905164945849937,0.3905164945849937,0.593085710166203,0.2925747748996297,0.6666666666666666,0.4743728274878469,0.5079910334709243,0.4843940418858734,0.4827273637259495,0.4843940418858734,0.4964742921449803,0.4603783398829844,0.4661509725411248,0.4551932294474099,0.517158428248436,0.2727272727272727,0.46001356832553064,0.46001356832553064,0.46001356832553064,0.46001356832553064,0.4353001226553217,0.3424395694821347,0.5328704488951397,0.5082320846714422,0.7639331430753229,0.495581301246931,0.5543926051331054,0.34994993774392125,0.34994993774392125,0.08098430015263162,0.7627873569463197,0.5,0.5593386629473471,0.5586020097024017,0.6263927390390762,0.5462601345776728,0.7187777675937619,0.3008787783276772,0.5097553337126843,0.5634925849492172,0.5750686419192723,0.675111687545286,0.6747421340809765,0.5258641449707788,0.6000000000000001,0.33833314237766504,0.5567287677381718,0.7236442613153775,0.7236442613153775,0.9072044992027591,0.2067510370103193,0.5418844890494335,0.04157003728766672,0.6750032214968662,0.2066443167509532,0.7657955751895612,0.0,0.0,0.7455980287051602,0.5691962735152813,0.31303140900263604,0.7003658278676053,0.20620419247703936,0.747899619579689,0.5958938020694182,0.5238247060138059,0.5238247060138059,0.5442012662298712,0.0,0.5865472237045202,0.4285714285714285,0.3293112129286335,0.0,0.0,0.14285714285714285,0.2,0.6015212153949703,0.11833416771665853,0.6006704277116066,0.0,0.2429666025366184,0.48202493813007696,0.6160769726155433,0.5650828470099736,0.6339652926845059,0.5888191978140913,0.6156525377254862,0.13491931843940935,0.6164871636607717,0.0,0.5022283125860383,0.0,0.7431192660550465,0.3969111571689137,0.05603563614866394,0.20000000000000004,0.0,0.46825147347439877,0.16947197142582648,0.0,0.6247999635536701,0.0,0.14285714285714285,0.32944131789495595,0.0,0.5041005596048528,0.7751824682271397,0.5639537024188179,0.644698606409277,0.3474974706242961,0.7494801786839342,0.14835612335386994,0.01576147254530547,0.5877000714043152,0.6052159203825997,0.6666666666666666,0.0,0.0,0.2257115144797559,0.6208514186513323,0.3939393939393937,0.27843814894433055,0.47652480173119827,0.47652480173119827,0.5032049739529061,0.6071636539964747,0.6056469397111464,0.4173913043478275,0.4411301964096639,0.0,0.2551228885499055,0.9129876540260689,0.45454545454545453,0.09090909090909083,0.5077537849616638,0.503204973952915,0.544062422591403,0.4791471411657833,0.5951028068371667,0.5603767270262772,0.6730851104690336
Wang_2022_b,0.36538482946557954,0.5385414768965,0.3052554300710746,0.3052554300710746,0.3052554300710746,0.5541306453204089,0.6257458501061597,0.16666666666666666,0.3626700200344475,0.3862131905399364,0.3760608476495273,0.36836072601430114,0.3760608476495273,0.3772294304148005,0.35447693385616397,0.35792029017793414,0.3518118048587988,0.4123191516158755,0.0,0.35255541305431226,0.35255541305431226,0.35255541305431226,0.3525554130543114,0.324433374050066,0.4109961068372417,0.4039338843222966,0.5398017834983183,0.6977099836166023,0.3639351046121604,0.42120543916578423,0.26655572907487546,0.26655572907487546,0.08832761857053213,0.9628178740505705,0.0,0.7311714427645526,0.7304705639012797,0.6061233567601487,0.4162070871168453,0.7187777675937619,0.34718864703297875,0.3754223342936793,0.4283694491310204,0.43779458411074135,0.7335635017853508,0.7332579160526829,0.3886563801260827,0.6000000000000001,0.36011013789285334,0.7286452532038938,0.7076228999384346,0.7076228999384346,0.9406747716207271,0.2592250117863236,0.8796743940390316,0.042856317344024765,0.7338039128505516,0.2591120701685078,0.9280523835807097,0.0,0.5,0.6271488774673646,0.5655762782871001,0.39709659798054475,0.6354491138118901,0.2588536227367528,0.7892339368605786,0.4546058486389999,0.42867054147321415,0.42867054147321415,0.4039020110029554,0.0,0.4473947007611132,0.4285714285714285,0.25727092958531017,0.0,0.0,0.14285714285714285,0.2,0.4600571827762199,0.12960425012436919,0.4626498866927964,0.0,0.18160150157943855,0.5672765732461622,0.4733364622738012,0.4214494855920563,0.4887690814430412,0.4415996207716404,0.4646291884967919,0.13491931843940935,0.5139321097130968,0.0,0.6012774321781369,0.0,0.8140994688556262,0.338086388325902,0.05603563614866394,0.1,0.0,0.4679817164237199,0.16502497648786985,0.0,0.4748847181570426,0.0,0.0,0.32944131789495595,0.0,0.589109973135263,0.5547659521633566,0.5379813961037732,0.6733671089726383,0.44083329865136817,0.7495822873587776,0.27833721974325343,0.01576147254530547,0.5429603481886689,0.4716216501638124,0.16666666666666666,0.0,0.0,0.21137443362270503,0.48398029454893265,0.3939393939393937,0.24232504618068457,0.4423294650638263,0.4423294650638263,0.5613617849526218,0.4652387446704793,0.47164405971260503,0.3739130434782619,0.37886898956716575,0.0,0.24365701490634104,0.9234803364665457,0.3030303030303018,0.1515151515151527,0.5572709169472594,0.5613617849525987,0.42576604782959215,0.5856113433886811,0.46607428702359677,0.44240267923127696,0.7173072459163807
Wang_2022_c,0.3793184393230821,0.4976914495547976,0.3905164945849937,0.3905164945849937,0.3905164945849937,0.5265111371583173,0.26378639122284575,0.16666666666666666,0.4743728274878469,0.5079910334709243,0.4794170877773958,0.4827273637259495,0.4794170877773958,0.4964742921449803,0.4603783398829844,0.4661509725411248,0.4551932294474099,0.5125278922756014,0.0,0.46001356832553064,0.46001356832553064,0.46001356832553064,0.46001356832553064,0.4353001226553217,0.3472069188974572,0.5328704488951397,0.5082320846714422,0.6951718554777271,0.495581301246931,0.5543926051331054,0.34994993774392125,0.34994993774392125,0.08098430015263162,0.7733021293443043,0.0,0.5481890986732313,0.5507107353274208,0.6263927390390762,0.5462601345776728,0.7187777675937619,0.29484995231460026,0.5097553337126843,0.5634925849492172,0.5750686419192723,0.6710035223457606,0.6718388118974675,0.5258641449707788,0.6000000000000001,0.555154135587777,0.5504855449512427,0.7236442613153775,0.7236442613153775,0.9091044318362107,0.2021757329863569,0.52286137758398,0.04157003728766672,0.6726987067420684,0.203407744973826,0.7513935918745492,0.0,0.0,0.7455980287051602,0.5155701625397242,0.31303140900263604,0.6042037837299543,0.20364011051595032,0.7438144007563692,0.5958938020694182,0.5047361502174139,0.5047361502174139,0.5442012662298712,0.0,0.5865472237045202,0.4285714285714285,0.3293112129286335,0.0,0.0,0.14285714285714285,0.2,0.6015212153949703,0.12802468233194816,0.6006704277116066,0.0,0.2429666025366184,0.47506915681976447,0.6160769726155433,0.5650828470099736,0.6339652926845059,0.5888191978140913,0.6156525377254862,0.13491931843940935,0.6044084848696272,0.0,0.523389532226042,0.0,0.7431192660550465,0.5047630403798085,0.05603563614866394,0.1,0.0,0.46825147347439877,0.16947197142582648,0.0,0.6247999635536701,0.0,0.0,0.32944131789495595,0.0,0.5011020721023437,0.7524495084141266,0.643478307448671,0.7586664450850136,0.29849290623260505,0.7371784935730964,0.41024773530398395,0.01576147254530547,0.5877000714043152,0.6052159203825997,0.16666666666666666,0.0,0.0,0.21137443362270503,0.6208514186513323,0.3939393939393937,0.27339545091089174,0.47652480173119827,0.47652480173119827,0.5032049739529061,0.6071636539964747,0.6056469397111464,0.3913043478260883,0.3860860601026461,0.0,0.28626293511515477,0.9054452368194665,0.45454545454545453,0.0,0.5216551078398259,0.503204973952915,0.5242441722567595,0.4791471411657833,0.5951028068371667,0.5603767270262772,0.8007219721885188
Wang_2022_d,0.3107826410925712,0.46150990016111604,0.3905164945849937,0.3905164945849937,0.3905164945849937,0.593085710166203,0.2925747748996297,0.6666666666666666,0.4743728274878469,0.5079910334709243,0.4843940418858734,0.4827273637259495,0.4843940418858734,0.4964742921449803,0.4603783398829844,0.4661509725411248,0.4551932294474099,0.517158428248436,0.2727272727272727,0.46001356832553064,0.46001356832553064,0.46001356832553064,0.46001356832553064,0.4353001226553217,0.3424395694821347,0.5328704488951397,0.5082320846714422,0.7639331430753229,0.495581301246931,0.5543926051331054,0.34994993774392125,0.34994993774392125,0.08098430015263162,0.7627873569463197,0.5,0.5593386629473471,0.5586020097024017,0.6263927390390762,0.5462601345776728,0.7187777675937619,0.3008787783276772,0.5097553337126843,0.5634925849492172,0.5750686419192723,0.675111687545286,0.6747421340809765,0.5258641449707788,0.6000000000000001,0.33833314237766504,0.5567287677381718,0.7236442613153775,0.7236442613153775,0.9072044992027591,0.2067510370103193,0.5418844890494335,0.04157003728766672,0.6750032214968662,0.2066443167509532,0.7657955751895612,0.0,0.0,0.7455980287051602,0.5691962735152813,0.31303140900263604,0.7003658278676053,0.20620419247703936,0.747899619579689,0.5958938020694182,0.5238247060138059,0.5238247060138059,0.5442012662298712,0.0,0.5865472237045202,0.4285714285714285,0.3293112129286335,0.0,0.0,0.14285714285714285,0.2,0.6015212153949703,0.11833416771665853,0.6006704277116066,0.0,0.2429666025366184,0.48202493813007696,0.6160769726155433,0.5650828470099736,0.6339652926845059,0.5888191978140913,0.6156525377254862,0.13491931843940935,0.6164871636607717,0.0,0.5022283125860383,0.0,0.7431192660550465,0.3969111571689137,0.05603563614866394,0.20000000000000004,0.0,0.46825147347439877,0.16947197142582648,0.0,0.6247999635536701,0.0,0.14285714285714285,0.32944131789495595,0.0,0.5041005596048528,0.7751824682271397,0.5639537024188179,0.644698606409277,0.3474974706242961,0.7494801786839342,0.14835612335386994,0.01576147254530547,0.5877000714043152,0.6052159203825997,0.6666666666666666,0.0,0.0,0.2257115144797559,0.6208514186513323,0.3939393939393937,0.27843814894433055,0.47652480173119827,0.47652480173119827,0.5032049739529061,0.6071636539964747,0.6056469397111464,0.4173913043478275,0.4411301964096639,0.0,0.2551228885499055,0.9129876540260689,0.45454545454545453,0.09090909090909083,0.5077537849616638,0.503204973952915,0.544062422591403,0.4791471411657833,0.5951028068371667,0.5603767270262772,0.6730851104690336
