cid,isosmiles,Type,MLOGP,ALOGP,ESOL,Canonical_smis
432973,C1=C(C2=C(N1C3C(C(C(O3)CO)O)O)N=CN(C2=N)N)C#N,Adenosine,-0.321823532,-1.4722,-0.935907283,N#Cc1cn(C2OC(CO)C(O)C2O)c2ncn(N)c(=N)c12
438430,C1=[N+](C2=C(N1CCO)C(=O)NC(N2)N)C3C(C(C(O3)CO)O)O,Adenosine,-1.681090946,-2.5475,0.234784244,NC1NC(=O)c2c([n+](C3OC(CO)C(O)C3O)cn2CCO)N1
444146,C1N=C2[C@@H](N=CN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O,Adenosine,-0.523232892,-1.9251,-0.191772422,OC[C@H]1O[C@@H](N2CN=C3C2=NC=N[C@H]3O)[C@H](O)[C@@H]1O
446048,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H](C(O3)COP(=O)(O)O)O)O)N,Adenosine,-0.166853094,-2.8304,-0.764656251,Nc1ncnc2c1ncn2[C@@H]1OC(COP(=O)(O)O)[C@@H](O)[C@H]1O
446658,C[N+]1=C(C2=NNC(=C2N=C1)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,-1.678132118,-1.4339,-0.31664321,C[n+]1cnc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[nH]nc2c1N
446824,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H](C(=O)[C@H](O3)CO)O)N,Adenosine,-0.431505569,-1.7732,-0.708977517,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C(=O)[C@H]1O
446941,C1NC2=C(N=CN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,-0.125232892,-1.49,-0.6833256,Nc1ncnc2c1NCN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
447722,CC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)[C@H](C)O)O)O,Adenosine,-0.11408343,-1.1525,-1.216898938,Cc1ncnc2c1ncn2[C@@H]1O[C@H]([C@H](C)O)[C@@H](O)[C@H]1O
447724,CC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)[C@@H](C)O)O)O,Adenosine,-0.11408343,-1.1525,-1.216898938,Cc1ncnc2c1ncn2[C@@H]1O[C@H]([C@@H](C)O)[C@@H](O)[C@H]1O
449044,C[C@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,Adenosine,0.393409901,-1.1319,-1.264020773,C[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
449584,C1NC2=C(N=CN=C2N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)OP(=O)(O)O)N,Adenosine,0.049054358,-2.3003,-0.821886644,Nc1ncnc2c1NCN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OP(=O)(O)O
449599,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)OP(=O)(O)O)O,Adenosine,0.550129708,-1.9422,-1.384590068,C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OP(=O)(O)O)[C@@H]1O
451527,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@H](O3)CO)CN=[N+]=[N-])N,Adenosine,0.379155461,na,-1.69548787,[N-]=[N+]=NC[C@@H]1[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21
451554,C1[C@@H]([C@H](O[C@H]1N2C=CC3=CN=CN=C32)CO)N,Adenosine,0.300340787,-0.5579,-1.413923512,N[C@H]1C[C@H](n2ccc3cncnc32)O[C@@H]1CO
451873,C1[C@H](O[C@H]([C@H]1Cl)N2C=NC3=C(N=CN=C32)N)CO,Adenosine,1.43320524,-0.2434,-2.009466884,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@@H]1Cl
451908,C1[C@@H]([C@H]([C@@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O)O)CCl,Adenosine,1.308245909,-0.6043,-1.986491754,Nc1ncnc2c1ncn2[C@@H]1C[C@H](CCl)[C@@H](O)[C@@H]1O
451911,C1[C@@H]([C@@H]([C@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O)O)CO,Adenosine,0.278875901,-1.8079,-0.970934369,Nc1ncnc2c1ncn2[C@@H]1C[C@H](CO)[C@H](O)[C@H]1O
451914,C1[C@H](C[C@H]([C@@H]1N=[N+]=[N-])N2C=NC3=C(N=CN=C32)N)CO,Adenosine,0.995446093,na,-2.27723742,[N-]=[N+]=N[C@@H]1C[C@@H](CO)C[C@H]1n1cnc2c(N)ncnc21
451960,C1=C[C@@H](O[C@@H]1CO)N2C=CC3=C(N=CN=C32)N,Adenosine,1.294433335,0.2471,-1.915384946,Nc1ncnc2c1ccn2[C@H]1C=C[C@@H](CO)O1
451961,C1CC(=C[C@H]1N2C=NC3=C(N=CN=C32)N)CO,Adenosine,1.700433335,0.0728,-2.009996144,Nc1ncnc2c1ncn2[C@@H]1C=C(CO)CC1
452081,C1[C@H](O[C@H]([C@H]1F)N2C=NC3=C(N=C(N=C32)N)N)CO,Adenosine,1.214531422,-0.7326,-1.667998747,Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)C[C@@H]3F)c2n1
452498,C1=C(NC(=O)C2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,Adenosine,-1.410132118,-2.3245,-0.20107825,Nc1cc2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2c(=O)[nH]1
453081,C1[C@H](O[C@H]([C@H]1F)N2C=NC3=C2N=CN(C3=N)O)CO,Adenosine,1.352531422,-0.4808,-1.817300379,N=c1c2ncn([C@@H]3O[C@H](CO)C[C@@H]3F)c2ncn1O
453193,CC1(O[C@@H]2[C@H](O1)[C@@](O[C@H]2N3C=NC4=C(N=CN=C43)N)(CI)F)C,Adenosine,2.288937101,0.9015,-3.815332834,CC1(C)O[C@H]2[C@@H](O1)[C@H](n1cnc3c(N)ncnc31)O[C@@]2(F)CI
453194,CC1(O[C@@H]2[C@H](O1)[C@](O[C@H]2N3C=NC4=C(N=CN=C43)N)(CI)F)C,Adenosine,2.288937101,0.9015,-3.815332834,CC1(C)O[C@H]2[C@@H](O1)[C@H](n1cnc3c(N)ncnc31)O[C@]2(F)CI
453548,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@H]([C@@H](O3)CO)O)O)N,Adenosine,-0.345598117,-2.0201,-0.635690978,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O
453689,C1[C@H](O[C@H]([C@H]1F)N2C=NC3=C(N=C(N=C32)F)N)CO,Adenosine,1.70120524,0.0617,-2.110980209,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)C[C@@H]1F
453864,C1C2C1[C@@H](O[C@@H]2CO)N3C=NC4=C(N=CN=C43)N,Adenosine,1.43320524,-0.6749,-1.69146269,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C2CC21
454531,CNC1=C2C(=NC=N1)N(C=N2)[C@@H]3O[C@H](CS3)CO,Adenosine,1.14173924,0.745,-2.091795533,CNc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)CS1
454870,CC1(O[C@@H]2[C@H](O[C@H]([C@@H]2O1)N3C=NC4=C(N=CN=C43)N)CI)C,Adenosine,2.163436851,0.5953,-3.545657312,CC1(C)O[C@@H]2[C@@H](CI)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O1
459942,C1[C@@H]([C@H]([C@H]([C@@H]1N2C3=NC(=NC(=C3N=N2)N)N)O)O)CO,Adenosine,0.00357725,-1.9441,-0.726027502,Nc1nc(N)c2nnn([C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c2n1
461537,C1[C@@H]([C@H](O[C@H]1N2C=NC3=CN=CN=C32)CO)N=[N+]=[N-],Adenosine,0.029980094,na,-1.787793886,[N-]=[N+]=N[C@H]1C[C@H](n2cnc3cncnc32)O[C@@H]1CO
461652,C[C@]1(C[C@@H](OC1)N2C=NC3=C(N=CN=C32)N)CO,Adenosine,1.43320524,-0.6021,-1.811037024,C[C@]1(CO)CO[C@@H](n2cnc3c(N)ncnc32)C1
461854,C1=C(C(OC1CO)N2C=NC3=C(N=CN=C32)N)F,Adenosine,1.20295331,-0.6211,-1.724672208,Nc1ncnc2c1ncn2C1OC(CO)C=C1F
464390,CNC1=C2C(=NC=C1)N(C=N2)[C@H]3C[C@@H]([C@H](O3)CO)O,Adenosine,0.090245909,-0.6095,-1.429417612,CNc1ccnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
464392,C1CC1NC2=C3C(=NC=C2)N(C=N3)[C@H]4C[C@@H]([C@H](O4)CO)O,Adenosine,0.625628996,-0.1198,-1.828542986,OC[C@H]1O[C@@H](n2cnc3c(NC4CC4)ccnc32)C[C@@H]1O
464404,C1C[C@@H](O[C@@H]1CO)N2C=NC3=C(C=CN=C32)N,Adenosine,0.568340787,-0.5261,-1.632487268,Nc1ccnc2c1ncn2[C@H]1CC[C@@H](CO)O1
464406,CNC1=C2C(=NC=C1)N(C=N2)[C@H]3CC[C@H](O3)CO,Adenosine,0.849381456,0.0292,-1.905056041,CNc1ccnc2c1ncn2[C@H]1CC[C@@H](CO)O1
466385,C1[C@@H](O[C@H](C1(F)F)N2C=NC3=C(N=CN=C32)N)CO,Adenosine,1.43320524,-0.2515,-2.013103074,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)CC1(F)F
466409,C1[C@@H](O[C@H](C1F)N2C=NC3=C(N=CN=C32)N)CO,Adenosine,1.288860762,-0.507,-1.754097665,Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)CC1F
466426,CNC1=C2C(=NC=N1)N(C=N2)[C@@H]3[C@@H]([C@H]([C@@H](O3)CO)O)F,Adenosine,0.826618583,-0.5248,-1.572087296,CNc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@H]1F
469792,C1[C@H](OC[C@]1(CO)N=[N+]=[N-])N2C=NC3=C(N=CN=C32)N,Adenosine,0.379155461,na,-1.845490568,[N-]=[N+]=N[C@@]1(CO)CO[C@H](n2cnc3c(N)ncnc32)C1
469794,C1[C@@H](OC[C@]1(CO)N)N2C=NC3=C(N=CN=C32)N,Adenosine,0.393409901,-1.7159,-1.016009557,Nc1ncnc2c1ncn2[C@H]1C[C@](N)(CO)CO1
470796,COC1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@](O3)(CO)C(F)(F)F)O)O,Adenosine,0.631483743,-0.4263,-1.904649704,COc1ncnc2c1ncn2[C@@H]1O[C@@](CO)(C(F)(F)F)[C@@H](O)[C@H]1O
472634,CO[C@H]1C[C@H](C=C1)N2C=NC3=C(N=CN=C32)N,Adenosine,1.700433335,-0.1001,-2.030700474,CO[C@@H]1C=C[C@H](n2cnc3c(N)ncnc32)C1
472814,C1=C(N(C2=NC=NC(=C21)N)C3[C@@H]([C@@H]([C@H](O3)CO)O)O)Br,Adenosine,0.55891137,-0.6741,-1.930891388,Nc1ncnc2c1cc(Br)n2C1O[C@H](CO)[C@@H](O)[C@H]1O
477849,C[C@]1([C@H](C[C@@H](O1)N2C=NC3=CN=CN=C32)O)CO,Adenosine,0.35320524,-0.8413,-1.403269881,C[C@]1(CO)O[C@@H](n2cnc3cncnc32)C[C@@H]1O
477853,C[C@]1(CC[C@@H](O1)N2C=NC3=C(N=CN=C32)N)CO,Adenosine,1.43320524,-0.4101,-1.888418023,C[C@@]1(CO)CC[C@H](n2cnc3c(N)ncnc32)O1
481081,C1=C([C@H]([C@@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O)O)CF,Adenosine,1.08304047,-0.786,-1.700759367,Nc1ncnc2c1ncn2[C@@H]1C=C(CF)[C@@H](O)[C@@H]1O
481082,C1=C([C@H]([C@@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O)O)CN,Adenosine,0.192968449,-2.0156,-0.858756831,NCC1=C[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1O
482505,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]([C@@H]([C@H](S3)CO)O)O)N,Adenosine,-0.012590099,-1.2754,-1.147194228,Nc1ncnc2c1ncn2[C@@H]1S[C@H](CO)[C@@H](O)[C@@H]1O
482510,C=C1[C@H](C[C@@H]([C@H]1CO)O)N2C=NC3=C(N=CN=C32)N,Adenosine,1.222338458,-1.0441,-1.618453838,C=C1[C@@H](n2cnc3c(N)ncnc32)C[C@H](O)[C@H]1CO
484807,CC1=NC2=C(N=CN=C2N1[C@H]3[C@@H]([C@@H](C(O3)(CO)C#C)O)O)N,Adenosine,0.412815536,-0.7109,-1.389435693,C#CC1(CO)O[C@@H](n2c(C)nc3c(N)ncnc32)[C@H](O)[C@@H]1O
484808,C#CC1([C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)CO,Adenosine,0.1410011,-0.9717,-1.11823535,C#CC1(CO)O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
486177,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@H]4[C@@H]([C@H](O3)CO)OC(O4)P(=O)(O)O)N,Adenosine,-0.687387094,-2.1133,-1.069915732,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H]2OC(P(=O)(O)O)O[C@H]21
488924,CNC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@H](C[C@H](O3)CO)N=[N+]=[N-],Adenosine,0.670621461,na,-2.081407691,CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@@H]1N=[N+]=[N-]
488949,C1C[C@@H](O[C@H]1CO)N2C=NC3=C(N=CN=C32)N,Adenosine,1.14173924,-0.6151,-1.610528108,Nc1ncnc2c1ncn2[C@H]1CC[C@H](CO)O1
490353,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H](C(O3)C=CF)O)O)N,Adenosine,0.740711131,-1.268,-1.48070539,Nc1ncnc2c1ncn2[C@@H]1OC(C=CF)[C@@H](O)[C@H]1O
490392,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(=O)NNC(=O)N2,Adenosine,-1.12596284,-2.7713,-0.20975708,O=C1NNC(=O)c2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)N1
490438,CS[C@H]1C[C@H]([C@@H]([C@@H]1O)O)N2C=NC3=C(N=CN=C32)N,Adenosine,1.02720524,-0.8446,-1.723121747,CS[C@H]1C[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
490440,C1[C@H]([C@@H]([C@@H]([C@H]1S)O)O)N2C=NC3=C(N=CN=C32)N,Adenosine,0.73573924,-1.0265,-1.539407024,Nc1ncnc2c1ncn2[C@@H]1C[C@H](S)[C@@H](O)[C@H]1O
490445,C1[C@@H]([C@H]([C@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O)O)CN,Adenosine,0.278875901,-2.0975,-0.890287421,NC[C@H]1C[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
490621,C1=C2C(=C(N=C1F)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,-0.529381417,-0.8646,-1.125450786,Nc1nc(F)cc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
490622,CNC1=C2C(=CC(=N1)F)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,-0.25308863,-0.3093,-1.400010712,CNc1nc(F)cc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
490623,C1=C2C(=C(N=C1F)N)N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,-0.529381417,-0.8646,-1.125450786,Nc1nc(F)cc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
490625,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(=C(N=C2N)F)F,Adenosine,-0.12208343,-0.6591,-1.399036995,Nc1nc(F)c(F)c2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
490626,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(=NC(=C2F)F)N,Adenosine,-0.12208343,-0.6591,-1.399036995,Nc1nc(F)c(F)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c12
490627,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(=C(N=C2N)F)Cl,Adenosine,0.01491137,-0.2002,-1.754562056,Nc1nc(F)c(Cl)c2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
490628,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(=NC(=C2Cl)F)N,Adenosine,0.01491137,-0.2002,-1.754562056,Nc1nc(F)c(Cl)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c12
491674,C1C[C@@H](O[C@H]1CO)N2C=NC3=C(N=C(N=C32)Cl)N,Adenosine,1.70120524,0.2404,-2.284267752,Nc1nc(Cl)nc2c1ncn2[C@H]1CC[C@H](CO)O1
492116,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)S)O)O)N,Adenosine,0.090024566,-0.8778,-1.330184628,Nc1ncnc2c1ncn2[C@@H]1O[C@H](S)[C@@H](O)[C@H]1O
492117,C1=NC(=C2C(=N1)N(C=N2)[C@@H]3[C@H]([C@H]([C@@H](O3)S)O)O)N,Adenosine,0.090024566,-0.8778,-1.330184628,Nc1ncnc2c1ncn2[C@H]1O[C@@H](S)[C@H](O)[C@@H]1O
492555,CO[C@@H]1[C@@H]([C@H](O[C@H]1N2C=NC3=C2C(=O)NNC3=O)CO)O,Adenosine,-1.32895675,-2.3816,-0.207710291,CO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH][nH]c(=O)c21
492556,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)C(=O)NNC2=O,Adenosine,-1.62042275,-2.7901,0.085103164,O=c1[nH][nH]c(=O)c2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
492559,C1[C@H]([C@H]([C@@H](O1)N2C3=CC(=C(C=C3N=C2Cl)Cl)Cl)O)O,Adenosine,1.880721647,2.6224,-3.640287058,O[C@@H]1CO[C@@H](n2c(Cl)nc3cc(Cl)c(Cl)cc32)[C@@H]1O
493016,C1[C@@H](C2CC2[C@@H]1N3C=NC4=C(N=CN=C43)N)CO,Adenosine,2.067381456,-0.1364,-2.10443459,Nc1ncnc2c1ncn2[C@@H]1C[C@H](CO)C2CC21
493223,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H](C(O3)C#CI)O)O)N,Adenosine,1.151823554,-0.5589,-2.45493246,Nc1ncnc2c1ncn2[C@@H]1OC(C#CI)[C@@H](O)[C@H]1O
494096,C1=C(C2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=CN(C2=N)O)C(=O)N,Adenosine,-0.639363623,-2.2137,-0.641574463,N=c1c2c(C(N)=O)cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2ncn1O
494217,C1=CC=[N+]2C(=C1)N(N=C2[O-])[C@H]3C([C@@H]([C@H](O3)CO)O)O,Adenosine,-0.127124099,-1.1437,-0.723948027,[O-]c1nn([C@@H]2O[C@H](CO)[C@@H](O)C2O)c2cccc[n+]12
494284,C1=CSC2=[N+](C(=CC(=O)N21)[O-])[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,-1.077124099,-3.5035,0.08482262,O=c1cc([O-])[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2sccn12
494929,C1=[N+](C2=C(N1CCO)C(=O)NC(=[NH+]2)N)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,-1.771456171,-4.2527,1.032690204,Nc1[nH]c(=O)c2c([nH+]1)[n+]([C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)cn2CCO
495169,CNC1=NN=NN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Adenosine,-0.706617941,-1.8051,-0.062877484,CNc1nnnn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
495537,C1CC2(CC2C1N3C=NC4=C(N=CN=C43)N)CO,Adenosine,2.067381456,-0.1145,-2.142835922,Nc1ncnc2c1ncn2C1CCC2(CO)CC12
496020,CNC(=O)C1=NN(C=N1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Adenosine,-0.964618228,-2.5391,0.035758531,CNC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1
496474,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C3(F)F)CO)CO)N,Adenosine,1.308245909,-1.0991,-1.645591432,Nc1ncnc2c1ncn2C1C(CO)C(CO)C1(F)F
498018,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H](C(=C3F)CO)O)O)N,Adenosine,0.334711131,-1.8162,-1.118853794,Nc1ncnc2c1ncn2[C@@H]1C(F)=C(CO)[C@@H](O)[C@H]1O
502229,C1=C([C@@H](S[C@@H]1CO)N2C=NC3=C(N=CN=C32)N)F,Adenosine,1.556088857,0.1236,-2.240831627,Nc1ncnc2c1ncn2[C@@H]1S[C@H](CO)C=C1F
502232,C1=C([C@@H](S[C@@H]1CO)N2C=NC3=C(N=C(N=C32)F)N)F,Adenosine,1.968433335,0.6923,-2.59771417,Nc1nc(F)nc2c1ncn2[C@@H]1S[C@H](CO)C=C1F
503006,C1[C@H](O[C@H]([C@H]1O)N2C=NC3=C(N=CN=C32)N)CN,Adenosine,0.393409901,-1.7366,-1.010850824,NC[C@@H]1C[C@H](O)[C@H](n2cnc3c(N)ncnc32)O1
503007,C1[C@H](O[C@H]([C@H]1N)N2C=NC3=C(N=CN=C32)N)CO,Adenosine,0.393409901,-1.7366,-1.010850824,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@@H]1N
503010,C1[C@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CN)O,Adenosine,0.393409901,-1.5434,-1.055544424,NC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)C[C@H]1O
503011,C1[C@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)N,Adenosine,0.393409901,-1.5434,-1.055544424,Nc1ncnc2c1ncn2[C@H]1C[C@@H](N)[C@@H](CO)O1
503813,C1[C@H]([C@H]([C@@H](O1)C2=C(N=C3N2C=C(C(=C3)Cl)Cl)Cl)O)O,Adenosine,1.474721647,2.2561,-3.424730657,O[C@@H]1CO[C@@H](c2c(Cl)nc3cc(Cl)c(Cl)cn23)[C@@H]1O
504733,CC(=O)CC1NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,-1.182101645,-2.4433,-0.384500675,CC(=O)CC1NC(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2N1
504734,CC(CC1NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)O,Adenosine,-1.09173642,-2.0398,-0.462704567,CC(O)CC1NC(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2N1
504735,C=CC1NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,-0.723091448,-1.5167,-0.68073379,C=CC1NC(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2N1
504736,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(NC2=O)C(CO)O,Adenosine,-2.087090946,-3.1836,0.348294443,O=C1NC(C(O)CO)Nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
504737,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(NC2=O)CCO,Adenosine,-1.363550856,-2.4173,-0.142267604,O=C1NC(CCO)Nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
504738,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(NC2=O)C=O,Adenosine,-1.73495675,-2.4166,-0.021949615,O=CC1NC(=O)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2N1
504740,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(NC2=O)I,Adenosine,-0.632726223,-1.638,-1.425055015,O=C1NC(I)Nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
504745,C#CC1=NC2=C(C(=N1)Cl)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,0.339823554,0.2897,-1.815245263,C#Cc1nc(Cl)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
504747,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=C(N=C2Cl)C#CCO,Adenosine,-0.135615814,-0.8515,-1.459545334,OCC#Cc1nc(Cl)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
504749,C1CC1C2=NC3=C(C(=N2)Cl)N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,Adenosine,0.689299656,-0.2255,-1.972966642,OC[C@H]1O[C@@H](n2cnc3c(Cl)nc(C4CC4)nc32)[C@H](O)[C@@H]1O
504751,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=C(N=C2Cl)C#CCF,Adenosine,0.732344229,0.0885,-2.115785684,OC[C@H]1O[C@@H](n2cnc3c(Cl)nc(C#CCF)nc32)[C@H](O)[C@@H]1O
506143,C1=C([C@H]([C@@H]([C@@H]1N2C=NC3=C(N=CN=C32)N)O)O)CO,Adenosine,0.192968449,-1.726,-0.939403779,Nc1ncnc2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@@H]1O
506145,C1=C2C(=CC(=C1Br)Br)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,Adenosine,1.096901737,1.4035,-3.326244018,OC[C@H]1O[C@@H](n2cnc3cc(Br)c(Br)cc32)[C@H](O)[C@@H]1O
507269,C1=C(N(C(=O)C2=C1N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N)N,Adenosine,-1.32895675,-2.8164,-0.095827928,Nc1cc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1N
509519,C1[C@@H](O[C@H](C1(F)F)CO)N2C=NC3=C(N=CN=C32)N,Adenosine,1.43320524,-0.7951,-1.887350274,Nc1ncnc2c1ncn2[C@H]1CC(F)(F)[C@H](CO)O1
509522,C1=C([C@@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)CO)F,Adenosine,1.20295331,-0.6211,-1.724672208,Nc1ncnc2c1ncn2[C@H]1C=C(F)[C@H](CO)O1
