cid,Probability of nongelator,Probability of gelator,rank,%
4393085,0.4760881823574806,0.5239118176425194,4035,0.556
66599986,0.4760338594634206,0.5239661405365794,4036,0.556
42637093,0.4759909323326132,0.5240090676673868,4037,0.556
5273527,0.4759491882354448,0.5240508117645551,4038,0.556
54148415,0.4759166673165045,0.5240833326834955,4039,0.557
137700693,0.4758619033792814,0.5241380966207185,4040,0.557
150669,0.4758181132098803,0.5241818867901197,4041,0.557
14842848,0.4758165863650822,0.5241834136349178,4042,0.557
22875362,0.4758134178116724,0.5241865821883276,4043,0.557
6475886,0.4757371278789876,0.5242628721210124,4044,0.557
3007133,0.4757210336302384,0.5242789663697616,4045,0.557
136735805,0.4756555010045599,0.5243444989954401,4046,0.558
162641906,0.4756555010045599,0.5243444989954401,4047,0.558
135537873,0.4756555010045599,0.5243444989954401,4048,0.558
443234,0.4756299040895833,0.5243700959104167,4049,0.558
121487280,0.4756230117556969,0.5243769882443031,4050,0.558
14541351,0.475559425202316,0.524440574797684,4051,0.558
446941,0.4755556413375275,0.5244443586624725,4052,0.558
23421207,0.4755366537847485,0.5244633462152515,4053,0.558
137699672,0.4754950616211308,0.5245049383788691,4054,0.559
77280603,0.4753838039577152,0.5246161960422848,4055,0.559
6482628,0.4753465980362982,0.5246534019637018,4056,0.559
92301827,0.4753465980362982,0.5246534019637018,4057,0.559
101544,0.4753363745733212,0.5246636254266788,4058,0.559
22803042,0.4753363745733212,0.5246636254266788,4059,0.559
451850,0.4753206365228379,0.524679363477162,4060,0.559
3012046,0.4753115733759637,0.5246884266240363,4061,0.56
11447886,0.4752978970786441,0.5247021029213559,4062,0.56
124317,0.4752837538599429,0.5247162461400571,4063,0.56
11034553,0.4752808988810391,0.5247191011189609,4064,0.56
76974063,0.4752300905379659,0.5247699094620341,4065,0.56
134714751,0.4752300905379659,0.5247699094620341,4066,0.56
129009617,0.4752300905379659,0.5247699094620341,4067,0.56
76973399,0.4752300905379659,0.5247699094620341,4068,0.561
12907243,0.4752300905379659,0.5247699094620341,4069,0.561
76973629,0.4752300905379659,0.5247699094620341,4070,0.561
9444,0.4752300905379659,0.5247699094620341,4071,0.561
1265902,0.4752300905379659,0.5247699094620341,4072,0.561
45357134,0.4752300905379659,0.5247699094620341,4073,0.561
44629846,0.4752300905379659,0.5247699094620341,4074,0.561
47751,0.4752300905379659,0.5247699094620341,4075,0.562
511995,0.4751728016384184,0.5248271983615815,4076,0.562
6482482,0.4751305291327707,0.5248694708672292,4077,0.562
124379,0.4751305291327707,0.5248694708672292,4078,0.562
5273012,0.4751305291327707,0.5248694708672292,4079,0.562
89299280,0.4751167858712321,0.5248832141287679,4080,0.562
456401,0.4750818482398415,0.5249181517601584,4081,0.562
9856746,0.475045492570763,0.524954507429237,4082,0.562
71407380,0.4750363389556098,0.5249636610443902,4083,0.563
127260544,0.4750363389556098,0.5249636610443902,4084,0.563
152745,0.4750081865411132,0.5249918134588868,4085,0.563
90673985,0.4750049527546318,0.5249950472453682,4086,0.563
70580535,0.4749403292263225,0.5250596707736774,4087,0.563
21117199,0.474914483439172,0.525085516560828,4088,0.563
97467,0.4749104910379256,0.5250895089620744,4089,0.563
92238006,0.4749104910379256,0.5250895089620744,4090,0.564
277139,0.4749104910379256,0.5250895089620744,4091,0.564
90673800,0.4749010955166649,0.5250989044833351,4092,0.564
2757012,0.4748758969613634,0.5251241030386365,4093,0.564
136913856,0.4748606913185155,0.5251393086814845,4094,0.564
135485444,0.4748606913185155,0.5251393086814845,4095,0.564
136913854,0.4748606913185155,0.5251393086814845,4096,0.564
5273627,0.4748257869797682,0.5251742130202318,4097,0.565
278404,0.4747865710713828,0.5252134289286172,4098,0.565
461148,0.4747159909519879,0.5252840090480121,4099,0.565
461149,0.4747159909519879,0.5252840090480121,4100,0.565
26501901,0.4747073439806916,0.5252926560193084,4101,0.565
46500308,0.4747073439806916,0.5252926560193084,4102,0.565
3036443,0.4747073439806916,0.5252926560193084,4103,0.565
12517389,0.4747073439806916,0.5252926560193084,4104,0.566
3007224,0.4746817712732508,0.5253182287267492,4105,0.566
454164,0.4746750847908507,0.5253249152091493,4106,0.566
13871052,0.4746502824870294,0.5253497175129705,4107,0.566
136795196,0.4744744480820876,0.5255255519179124,4108,0.566
136670059,0.4744744480820876,0.5255255519179124,4109,0.566
137167219,0.4744079006758794,0.5255920993241205,4110,0.566
136663933,0.4744079006758794,0.5255920993241205,4111,0.566
121486815,0.4743917468078789,0.5256082531921211,4112,0.567
581037,0.4743668098943312,0.5256331901056688,4113,0.567
21825596,0.4743498861198645,0.5256501138801355,4114,0.567
460317,0.4743092516593378,0.5256907483406622,4115,0.567
146674673,0.4742882553990717,0.5257117446009283,4116,0.567
10638005,0.4742621965338539,0.5257378034661461,4117,0.567
54220117,0.4742248142362681,0.5257751857637318,4118,0.567
86751121,0.4742212651668972,0.5257787348331028,4119,0.568
10037410,0.4742019095477164,0.5257980904522835,4120,0.568
21854430,0.4741941923752247,0.5258058076247752,4121,0.568
13940600,0.4741910126462552,0.5258089873537448,4122,0.568
121487090,0.4741749809853273,0.5258250190146727,4123,0.568
9795471,0.4741284200089682,0.5258715799910317,4124,0.568
121487359,0.4740965802233353,0.5259034197766647,4125,0.568
121486915,0.4740853177445379,0.5259146822554621,4126,0.569
21769737,0.4740851782472312,0.5259148217527688,4127,0.569
3065118,0.4740755582541823,0.5259244417458177,4128,0.569
446824,0.4740752469907037,0.5259247530092963,4129,0.569
4471889,0.4740752469907037,0.5259247530092963,4130,0.569
511016,0.4740674816300119,0.5259325183699881,4131,0.569
22875361,0.4740508844230245,0.5259491155769754,4132,0.569
3007223,0.4740213131179623,0.5259786868820376,4133,0.57
492034,0.4740002959670392,0.5259997040329608,4134,0.57
15516023,0.4739524036591844,0.5260475963408155,4135,0.57
6915704,0.4739222972062543,0.5260777027937457,4136,0.57
3007779,0.4739222972062543,0.5260777027937457,4137,0.57
46926326,0.4739098866467593,0.5260901133532406,4138,0.57
102301571,0.4738997823372877,0.5261002176627123,4139,0.57
5274204,0.4738815509314837,0.5261184490685162,4140,0.57
5273969,0.4738781080110003,0.5261218919889997,4141,0.571
13323933,0.4738747328540563,0.5261252671459437,4142,0.571
3201,0.4738598566233464,0.5261401433766536,4143,0.571
447594,0.4738000931329722,0.5261999068670278,4144,0.571
58834035,0.4738000931329722,0.5261999068670278,4145,0.571
3035929,0.4738000931329722,0.5261999068670278,4146,0.571
94725032,0.4738000931329722,0.5261999068670278,4147,0.571
94725030,0.4738000931329722,0.5261999068670278,4148,0.572
12800104,0.4738000931329722,0.5261999068670278,4149,0.572
121487559,0.47372193457142,0.52627806542858,4150,0.572
18637700,0.4736974114767313,0.5263025885232687,4151,0.572
14860272,0.4736834346555717,0.5263165653444283,4152,0.572
14860273,0.4736834346555717,0.5263165653444283,4153,0.572
71539360,0.4736768871766151,0.5263231128233848,4154,0.572
6478042,0.4736724777836323,0.5263275222163677,4155,0.573
14541353,0.4736424756682617,0.5263575243317383,4156,0.573
135443731,0.4736121674073863,0.5263878325926137,4157,0.573
67644571,0.4736093618919749,0.5263906381080251,4158,0.573
10872387,0.4735845094193087,0.5264154905806913,4159,0.573
163285120,0.4735845094193087,0.5264154905806913,4160,0.573
135410302,0.4735209545336515,0.5264790454663485,4161,0.573
71352576,0.4734856929996612,0.5265143070003387,4162,0.574
135503657,0.4734760095131257,0.5265239904868743,4163,0.574
10266554,0.4734371306926573,0.5265628693073426,4164,0.574
5099290,0.4734019151719194,0.5265980848280806,4165,0.574
15118621,0.473384362744031,0.5266156372559689,4166,0.574
25231309,0.4732792830150317,0.5267207169849683,4167,0.574
3081401,0.4732502066729627,0.5267497933270373,4168,0.574
136228650,0.4732477154094826,0.5267522845905174,4169,0.574
5273017,0.4732366445190406,0.5267633554809594,4170,0.575
6320191,0.4732366445190406,0.5267633554809594,4171,0.575
11737644,0.4732345601201982,0.5267654398798017,4172,0.575
131880512,0.47322002117221,0.5267799788277899,4173,0.575
13188940,0.4731092988476161,0.5268907011523839,4174,0.575
161934,0.47307795917272,0.52692204082728,4175,0.575
92852197,0.47307795917272,0.52692204082728,4176,0.575
4437528,0.47307795917272,0.52692204082728,4177,0.576
135960915,0.4730519370720835,0.5269480629279165,4178,0.576
15729467,0.4730474596926122,0.5269525403073878,4179,0.576
18641862,0.4730437125058548,0.5269562874941451,4180,0.576
135600340,0.4730026138634867,0.5269973861365133,4181,0.576
136663945,0.4730026138634867,0.5269973861365133,4182,0.576
6426626,0.4729983556452405,0.5270016443547595,4183,0.576
14237950,0.4729983556452405,0.5270016443547595,4184,0.577
44304177,0.4729668789012299,0.5270331210987701,4185,0.577
136030678,0.472938199785487,0.527061800214513,4186,0.577
137077003,0.4728824361705529,0.5271175638294471,4187,0.577
11957602,0.4728677986064116,0.5271322013935884,4188,0.577
5284425,0.4728677986064116,0.5271322013935884,4189,0.577
101382,0.4728677986064116,0.5271322013935884,4190,0.577
40467934,0.4728677986064116,0.5271322013935884,4191,0.578
51397494,0.4728677986064116,0.5271322013935884,4192,0.578
102175,0.4728677986064116,0.5271322013935884,4193,0.578
13830713,0.4728677986064116,0.5271322013935884,4194,0.578
1869,0.4728677986064116,0.5271322013935884,4195,0.578
12799571,0.4728599624490583,0.5271400375509416,4196,0.578
483938,0.4727154919712696,0.5272845080287304,4197,0.578
58025055,0.4727022023740914,0.5272977976259086,4198,0.578
137700695,0.4726709471846869,0.5273290528153131,4199,0.579
483934,0.472649835262828,0.527350164737172,4200,0.579
45051883,0.4726310017278738,0.5273689982721261,4201,0.579
156621223,0.4726260925582634,0.5273739074417366,4202,0.579
181589,0.4724946260351885,0.5275053739648115,4203,0.579
191568,0.4724941908253663,0.5275058091746336,4204,0.579
10892274,0.4724639764726183,0.5275360235273817,4205,0.579
136732747,0.4723520907130224,0.5276479092869776,4206,0.58
136732749,0.4723520907130224,0.5276479092869776,4207,0.58
135497035,0.4723520907130224,0.5276479092869776,4208,0.58
135531791,0.4723520907130224,0.5276479092869776,4209,0.58
70684952,0.4723466229198216,0.5276533770801783,4210,0.58
96410,0.4723466229198216,0.5276533770801783,4211,0.58
72212535,0.4723466229198216,0.5276533770801783,4212,0.58
49784203,0.4723069741176271,0.5276930258823729,4213,0.581
54511089,0.4722780197547674,0.5277219802452325,4214,0.581
135554419,0.472248388815022,0.5277516111849779,4215,0.581
13872084,0.4721862268161094,0.5278137731838906,4216,0.581
6913230,0.4720967642515463,0.5279032357484537,4217,0.581
3363163,0.4720967642515463,0.5279032357484537,4218,0.581
131881305,0.4719572960531742,0.5280427039468257,4219,0.581
131881061,0.4719475235792615,0.5280524764207385,4220,0.582
137628662,0.4718586234970434,0.5281413765029566,4221,0.582
125494510,0.4718381011872816,0.5281618988127184,4222,0.582
9900805,0.4718231350359032,0.5281768649640968,4223,0.582
21855711,0.4717994059903263,0.5282005940096737,4224,0.582
135596630,0.4717540844073656,0.5282459155926343,4225,0.582
71346314,0.4717405647526485,0.5282594352473515,4226,0.582
10106801,0.4717405647526485,0.5282594352473515,4227,0.582
512176,0.4716072869707657,0.5283927130292343,4228,0.583
131852786,0.4715923356757032,0.5284076643242968,4229,0.583
3005964,0.4715735635798738,0.5284264364201262,4230,0.583
9836189,0.471558380571225,0.528441619428775,4231,0.583
139026034,0.4715537954598802,0.5284462045401198,4232,0.583
29979263,0.4715537954598802,0.5284462045401198,4233,0.583
15279197,0.4715537954598802,0.5284462045401198,4234,0.583
101609392,0.4715189424380963,0.5284810575619037,4235,0.584
135956774,0.4714147215341771,0.5285852784658229,4236,0.584
137699523,0.4713748184528095,0.5286251815471905,4237,0.584
3034629,0.4713631061297445,0.5286368938702555,4238,0.584
121487074,0.4713556575185051,0.5286443424814948,4239,0.584
136248813,0.4713353438683045,0.5286646561316954,4240,0.584
5279532,0.4713063802027915,0.5286936197972085,4241,0.584
14775386,0.4713018413153212,0.5286981586846787,4242,0.585
121487313,0.4712936172048162,0.5287063827951838,4243,0.585
128757,0.4712519283447342,0.5287480716552658,4244,0.585
15277650,0.4712369172374394,0.5287630827625606,4245,0.585
9883997,0.47122789644335,0.5287721035566499,4246,0.585
473280,0.4712090887867664,0.5287909112132336,4247,0.585
127258188,0.471208621465698,0.528791378534302,4248,0.585
21141083,0.4711981866032153,0.5288018133967847,4249,0.586
3042985,0.4710771082800135,0.5289228917199865,4250,0.586
92450064,0.471037669697481,0.5289623303025189,4251,0.586
12315238,0.4710283239114928,0.5289716760885071,4252,0.586
14464884,0.4710213775271653,0.5289786224728347,4253,0.586
45038133,0.4709610023586236,0.5290389976413764,4254,0.586
7458589,0.4709610023586236,0.5290389976413764,4255,0.586
2724387,0.4709610023586236,0.5290389976413764,4256,0.586
13096956,0.4709610023586236,0.5290389976413764,4257,0.587
267645,0.4708859676308845,0.5291140323691155,4258,0.587
15480629,0.4708859676308845,0.5291140323691155,4259,0.587
92236367,0.4708859676308845,0.5291140323691155,4260,0.587
92236370,0.4708859676308845,0.5291140323691155,4261,0.587
91525741,0.4708437599325066,0.5291562400674934,4262,0.587
541545,0.4708218807996991,0.5291781192003009,4263,0.587
137185204,0.4708125032872207,0.5291874967127793,4264,0.588
21139860,0.4708076950501996,0.5291923049498004,4265,0.588
14840825,0.470739528754051,0.529260471245949,4266,0.588
54075693,0.4707299164084292,0.5292700835915708,4267,0.588
5272748,0.4707249775880284,0.5292750224119716,4268,0.588
464603,0.4706204772411916,0.5293795227588084,4269,0.588
156594562,0.4705626421872311,0.5294373578127689,4270,0.588
129371096,0.4705284331624461,0.5294715668375539,4271,0.589
21117205,0.4705284331624461,0.5294715668375539,4272,0.589
45055437,0.4704894278478173,0.5295105721521827,4273,0.589
146674685,0.4704894278478173,0.5295105721521827,4274,0.589
21144431,0.4704855980667672,0.5295144019332327,4275,0.589
419564,0.4704855980667672,0.5295144019332327,4276,0.589
483936,0.4704745986246457,0.5295254013753543,4277,0.589
192532,0.4704556807668356,0.5295443192331644,4278,0.589
125507539,0.4704303940102677,0.5295696059897322,4279,0.59
3009783,0.4704207873019795,0.5295792126980204,4280,0.59
512633,0.4703930513554176,0.5296069486445824,4281,0.59
16076141,0.4703114539376362,0.5296885460623638,4282,0.59
6477306,0.4702689263520608,0.5297310736479391,4283,0.59
504740,0.4702297153765685,0.5297702846234315,4284,0.59
135506574,0.4702161060328728,0.5297838939671272,4285,0.59
66811505,0.4702111874097461,0.5297888125902539,4286,0.591
15279495,0.4701304268283279,0.529869573171672,4287,0.591
6450927,0.4700983458687846,0.5299016541312154,4288,0.591
14367026,0.4700755758566048,0.5299244241433951,4289,0.591
121487457,0.4700642920904062,0.5299357079095938,4290,0.591
478560,0.4700371947881918,0.5299628052118082,4291,0.591
92970665,0.4699295856197567,0.5300704143802433,4292,0.591
22814079,0.4698988366948343,0.5301011633051657,4293,0.592
54021318,0.4698461080658511,0.5301538919341489,4294,0.592
13871382,0.4698461080658511,0.5301538919341489,4295,0.592
355900,0.4698077709073101,0.5301922290926899,4296,0.592
453994,0.4698077709073101,0.5301922290926899,4297,0.592
130927216,0.4697218015033033,0.5302781984966967,4298,0.592
386500,0.4696794159540091,0.5303205840459909,4299,0.592
481517,0.4696577735073293,0.5303422264926707,4300,0.593
22848660,0.4696544917506555,0.5303455082493445,4301,0.593
5287975,0.4694762766304529,0.5305237233695471,4302,0.593
16072288,0.4694611131680289,0.530538886831971,4303,0.593
16072289,0.4694611131680289,0.530538886831971,4304,0.593
473281,0.4694558001393938,0.5305441998606062,4305,0.593
11346636,0.4694441087662662,0.5305558912337338,4306,0.593
162367448,0.4694441087662662,0.5305558912337338,4307,0.593
71351693,0.4694180140080193,0.5305819859919807,4308,0.594
23519663,0.4693348545512197,0.5306651454487803,4309,0.594
145710473,0.4693296230436835,0.5306703769563165,4310,0.594
24822456,0.4692572158244746,0.5307427841755253,4311,0.594
15277413,0.4692519408691755,0.5307480591308245,4312,0.594
146152,0.4691344518672197,0.5308655481327803,4313,0.594
5279534,0.4691343352330234,0.5308656647669766,4314,0.594
135407752,0.4690694354785942,0.5309305645214057,4315,0.595
11831681,0.4690502917037825,0.5309497082962175,4316,0.595
451392,0.4690476230501951,0.5309523769498049,4317,0.595
71302590,0.4690243219403301,0.5309756780596698,4318,0.595
150201,0.4690184225665483,0.5309815774334516,4319,0.595
6438371,0.4690184225665483,0.5309815774334516,4320,0.595
6440124,0.4690184225665483,0.5309815774334516,4321,0.595
3012255,0.4690068683688797,0.5309931316311203,4322,0.596
514816,0.4689655332935123,0.5310344667064877,4323,0.596
3007780,0.4689431386357222,0.5310568613642778,4324,0.596
14999718,0.4688884009650801,0.5311115990349199,4325,0.596
5279529,0.4688610877935143,0.5311389122064857,4326,0.596
5276734,0.468816646104934,0.531183353895066,4327,0.596
15539852,0.4687328228294897,0.5312671771705103,4328,0.596
135538728,0.4687198752832431,0.5312801247167569,4329,0.597
101915125,0.4686333550691481,0.5313666449308518,4330,0.597
155377,0.4686296632095701,0.5313703367904299,4331,0.597
9856930,0.4686280658873405,0.5313719341126595,4332,0.597
10469813,0.4686140125767508,0.5313859874232492,4333,0.597
136238394,0.4686089835314454,0.5313910164685546,4334,0.597
6332463,0.4685428300155664,0.5314571699844336,4335,0.597
21769199,0.4685181365481869,0.531481863451813,4336,0.597
452166,0.4684906591937673,0.5315093408062327,4337,0.598
381338,0.4684265179667634,0.5315734820332366,4338,0.598
495779,0.4684265179667634,0.5315734820332366,4339,0.598
135449322,0.4684171725899249,0.5315828274100751,4340,0.598
101926865,0.4684120922860849,0.5315879077139151,4341,0.598
146674848,0.4683759475058062,0.5316240524941938,4342,0.598
125508335,0.4683653303398488,0.5316346696601512,4343,0.598
125508337,0.4683653303398488,0.5316346696601512,4344,0.599
125508336,0.4683653303398488,0.5316346696601512,4345,0.599
125508334,0.4683653303398488,0.5316346696601512,4346,0.599
133576475,0.4683650573389183,0.5316349426610817,4347,0.599
90220440,0.4683015640673176,0.5316984359326824,4348,0.599
136217880,0.4682940504034653,0.5317059495965347,4349,0.599
317398,0.4682485746005645,0.5317514253994354,4350,0.599
92136273,0.4682485746005645,0.5317514253994354,4351,0.6
102213,0.4682485746005645,0.5317514253994354,4352,0.6
21856241,0.4682485746005645,0.5317514253994354,4353,0.6
58521221,0.4682485746005645,0.5317514253994354,4354,0.6
124789650,0.4682485746005645,0.5317514253994354,4355,0.6
152162,0.4682374063936629,0.531762593606337,4356,0.6
3010380,0.4682318369462136,0.5317681630537864,4357,0.6
92233554,0.4682318369462136,0.5317681630537864,4358,0.601
3006931,0.4682306255252159,0.5317693744747841,4359,0.601
196433,0.4681295481014175,0.5318704518985825,4360,0.601
136248812,0.4681153094606033,0.5318846905393967,4361,0.601
97675,0.4680882275402798,0.5319117724597202,4362,0.601
92252649,0.4680882275402798,0.5319117724597202,4363,0.601
92252648,0.4680882275402798,0.5319117724597202,4364,0.601
451837,0.4680714991414184,0.5319285008585816,4365,0.601
136260496,0.4680640838256529,0.5319359161743471,4366,0.602
11219149,0.4680268197776377,0.5319731802223623,4367,0.602
483932,0.4680194822887755,0.5319805177112245,4368,0.602
455766,0.468018038042149,0.531981961957851,4369,0.602
135422917,0.4679702584758117,0.5320297415241882,4370,0.602
54428325,0.467964269161635,0.532035730838365,4371,0.602
131878455,0.467899047419097,0.532100952580903,4372,0.602
71539359,0.4678380530001299,0.5321619469998701,4373,0.603
451834,0.4678198319833088,0.5321801680166912,4374,0.603
451841,0.4678198319833088,0.5321801680166912,4375,0.603
2783869,0.4678198319833088,0.5321801680166912,4376,0.603
12686275,0.4677648759256204,0.5322351240743796,4377,0.603
5274085,0.4676935940971338,0.5323064059028662,4378,0.603
18679202,0.4676218409527393,0.5323781590472607,4379,0.603
45051853,0.4676218409527392,0.5323781590472608,4380,0.604
135546504,0.4676201836708606,0.5323798163291393,4381,0.604
136219928,0.4676201836708606,0.5323798163291393,4382,0.604
136232982,0.4676201836708604,0.5323798163291396,4383,0.604
136219930,0.4676201836708604,0.5323798163291396,4384,0.604
136205846,0.4676201836708604,0.5323798163291396,4385,0.604
137184934,0.4676201836708604,0.5323798163291396,4386,0.604
163285353,0.4676201836708604,0.5323798163291396,4387,0.605
135398508,0.4676201836708604,0.5323798163291396,4388,0.605
135502924,0.4676201836708604,0.5323798163291396,4389,0.605
136217872,0.4676201836708603,0.5323798163291397,4390,0.605
137303707,0.4676201836708603,0.5323798163291397,4391,0.605
135742598,0.4676201836708603,0.5323798163291397,4392,0.605
3005946,0.4675637864163042,0.5324362135836957,4393,0.605
49849557,0.4675613513638011,0.5324386486361988,4394,0.605
14237009,0.4674851023552385,0.5325148976447615,4395,0.606
575859,0.4673918609485122,0.5326081390514877,4396,0.606
136232092,0.4673034316382184,0.5326965683617816,4397,0.606
53816764,0.4672997869744859,0.5327002130255141,4398,0.606
3007132,0.4672913599738171,0.5327086400261829,4399,0.606
135513856,0.4672766886327434,0.5327233113672566,4400,0.606
453996,0.4672391078103233,0.5327608921896767,4401,0.606
92279160,0.4672391078103233,0.5327608921896767,4402,0.607
10827042,0.4672327901653387,0.5327672098346613,4403,0.607
6479335,0.4671604065926599,0.5328395934073401,4404,0.607
11630346,0.4671195967847761,0.5328804032152239,4405,0.607
22451350,0.4670900299236992,0.5329099700763008,4406,0.607
451503,0.4670900299236992,0.5329099700763008,4407,0.607
121487358,0.4670773766241691,0.5329226233758309,4408,0.607
23263706,0.467051247644956,0.532948752355044,4409,0.608
7197058,0.4670419769349373,0.5329580230650627,4410,0.608
97445,0.4670419769349373,0.5329580230650627,4411,0.608
484779,0.4669790981114868,0.5330209018885131,4412,0.608
22827178,0.4669667812997838,0.5330332187002161,4413,0.608
21140809,0.4669532079027085,0.5330467920972914,4414,0.608
131885958,0.466941692158128,0.533058307841872,4415,0.608
11119276,0.4669369214172379,0.533063078582762,4416,0.609
136691371,0.4669177193380359,0.5330822806619641,4417,0.609
10381436,0.4669047926108755,0.5330952073891245,4418,0.609
138375991,0.4668750654212754,0.5331249345787246,4419,0.609
15747442,0.4668649148927832,0.5331350851072167,4420,0.609
130583,0.4667996893874481,0.5332003106125519,4421,0.609
8033145,0.4667661387628526,0.5332338612371473,4422,0.609
8033146,0.4667661387628526,0.5332338612371473,4423,0.609
5311768,0.4667661387628526,0.5332338612371473,4424,0.61
22880826,0.4667529194704921,0.5332470805295079,4425,0.61
86592812,0.466725314157656,0.5332746858423439,4426,0.61
131845437,0.4667225993310661,0.5332774006689339,4427,0.61
155290824,0.4667121704369461,0.5332878295630539,4428,0.61
5279530,0.4667033612262586,0.5332966387737413,4429,0.61
125711,0.466653288336305,0.533346711663695,4430,0.61
54183420,0.466653288336305,0.533346711663695,4431,0.611
278402,0.4665998121050042,0.5334001878949958,4432,0.611
453112,0.4665793702936714,0.5334206297063285,4433,0.611
9859433,0.4665561714881641,0.5334438285118359,4434,0.611
138059390,0.4665316328700967,0.5334683671299033,4435,0.611
97692,0.4665166260708201,0.5334833739291799,4436,0.611
92252780,0.4665166260708201,0.5334833739291799,4437,0.611
153436042,0.4664474244371687,0.5335525755628313,4438,0.612
14445949,0.4664474244371687,0.5335525755628313,4439,0.612
15742010,0.4664337688057585,0.5335662311942415,4440,0.612
7271997,0.4663975895067027,0.5336024104932973,4441,0.612
6915711,0.4663975895067027,0.5336024104932973,4442,0.612
7271995,0.4663975895067027,0.5336024104932973,4443,0.612
56985150,0.4663975895067027,0.5336024104932973,4444,0.612
3012250,0.4663975895067027,0.5336024104932973,4445,0.613
20839221,0.4663354837631384,0.5336645162368616,4446,0.613
135417318,0.4663139669511988,0.5336860330488011,4447,0.613
3005951,0.4662601787020211,0.5337398212979789,4448,0.613
3081165,0.4662264343976045,0.5337735656023955,4449,0.613
125507522,0.4661916356146505,0.5338083643853495,4450,0.613
156594854,0.4661494378048154,0.5338505621951846,4451,0.613
121216429,0.4661425444217355,0.5338574555782645,4452,0.613
53725420,0.4661289802432916,0.5338710197567084,4453,0.614
54285617,0.466058476407673,0.5339415235923269,4454,0.614
124296,0.466058476407673,0.5339415235923269,4455,0.614
72283,0.4660570846958465,0.5339429153041535,4456,0.614
3008190,0.4660035494305776,0.5339964505694224,4457,0.614
5494430,0.4659913300869537,0.5340086699130463,4458,0.614
131882910,0.4659828233868284,0.5340171766131716,4459,0.614
92144824,0.4659828233868284,0.5340171766131716,4460,0.615
99681,0.4659828233868284,0.5340171766131716,4461,0.615
451452,0.4659751245494858,0.5340248754505141,4462,0.615
13833659,0.4659751245494858,0.5340248754505141,4463,0.615
21634250,0.4659463834898742,0.5340536165101257,4464,0.615
137205375,0.4659338714023837,0.5340661285976163,4465,0.615
54357487,0.4659198808955708,0.5340801191044292,4466,0.615
155905558,0.465910029511098,0.5340899704889019,4467,0.616
90474928,0.4658929722689761,0.5341070277310239,4468,0.616
102505450,0.4658605788453602,0.5341394211546397,4469,0.616
21139656,0.4658549710792685,0.5341450289207315,4470,0.616
135401003,0.4657906681800747,0.5342093318199252,4471,0.616
512168,0.4657735416255139,0.5342264583744861,4472,0.616
6481831,0.4657715512928162,0.5342284487071838,4473,0.616
71374940,0.4657466063350247,0.5342533936649753,4474,0.617
135506203,0.465735524840564,0.534264475159436,4475,0.617
10265713,0.4656762627573774,0.5343237372426226,4476,0.617
23112625,0.4656762627573774,0.5343237372426226,4477,0.617
124407178,0.4656615078126797,0.5343384921873203,4478,0.617
124407177,0.4656615078126797,0.5343384921873203,4479,0.617
11130655,0.4656615078126795,0.5343384921873204,4480,0.617
121487333,0.4654893666386088,0.5345106333613912,4481,0.617
92243788,0.4654893666386088,0.5345106333613912,4482,0.618
11905990,0.4654419746911742,0.5345580253088258,4483,0.618
6360979,0.4654419746911742,0.5345580253088258,4484,0.618
453201,0.465413675452654,0.534586324547346,4485,0.618
135479934,0.4653977894264313,0.5346022105735687,4486,0.618
136058528,0.4653868239547201,0.5346131760452799,4487,0.618
192440,0.4653754454743021,0.5346245545256979,4488,0.618
92279507,0.4653599480123522,0.5346400519876477,4489,0.619
92279509,0.4653599480123522,0.5346400519876477,4490,0.619
57223801,0.4653599480123522,0.5346400519876477,4491,0.619
137699671,0.465358041258636,0.534641958741364,4492,0.619
156588489,0.4653411042607183,0.5346588957392817,4493,0.619
146158597,0.4653411042607183,0.5346588957392817,4494,0.619
125384,0.4653230418924038,0.5346769581075962,4495,0.619
129388670,0.4653187840098916,0.5346812159901084,4496,0.62
121220862,0.4653035001480451,0.5346964998519549,4497,0.62
452057,0.4652826390684743,0.5347173609315257,4498,0.62
14159102,0.4652826390684742,0.5347173609315258,4499,0.62
15938965,0.4652710607406678,0.5347289392593322,4500,0.62
1549370,0.4652710607406678,0.5347289392593322,4501,0.62
3087115,0.4652360542639401,0.5347639457360599,4502,0.62
121606027,0.4652196318106326,0.5347803681893674,4503,0.621
71303019,0.4652054660420828,0.5347945339579172,4504,0.621
287302,0.4651910502660191,0.5348089497339809,4505,0.621
92247166,0.4651910502660191,0.5348089497339809,4506,0.621
89971724,0.4651835305560761,0.5348164694439239,4507,0.621
136674918,0.4651523663365776,0.5348476336634224,4508,0.621
515210,0.4650754447848342,0.5349245552151658,4509,0.621
71429365,0.4650055598991329,0.534994440100867,4510,0.621
137221145,0.4649514167975992,0.5350485832024008,4511,0.622
136842926,0.4649514167975992,0.5350485832024008,4512,0.622
135759443,0.4649129694038739,0.5350870305961261,4513,0.622
23421442,0.4648490163461276,0.5351509836538724,4514,0.622
451964,0.4648106506742031,0.5351893493257969,4515,0.622
121006759,0.4647514528544928,0.5352485471455072,4516,0.622
67358,0.4647474111426455,0.5352525888573545,4517,0.622
121216426,0.4647463620160639,0.5352536379839361,4518,0.623
130766,0.4647194507017915,0.5352805492982085,4519,0.623
294628,0.4647194507017913,0.5352805492982087,4520,0.623
21140723,0.4647183642510745,0.5352816357489255,4521,0.623
