,PCA1,PCA2,group
189012,0.6270464542256879,-0.05169738259860608,Pubchem
189108,0.4792363525931985,0.024597236772556832,Pubchem
189148,-0.46536860531109553,-0.25555922917051255,Pubchem
190030,-0.469717678268423,-0.18121891062737244,Pubchem
190287,0.5603448025756363,-0.22159447644988467,Pubchem
190488,0.5597527591515282,-0.06678776352591062,Pubchem
191626,-0.4491883636910294,-0.05687917823038153,Pubchem
191831,-0.45305488754537665,-0.1651859792521662,Pubchem
192440,0.5481903109739912,0.14753166827315836,Pubchem
196652,-0.5234099217826924,0.2724269433924506,Pubchem
198207,-0.49521375435336085,0.07413787307995894,Pubchem
351993,-0.47094538304380273,-0.30275253058943824,Pubchem
352976,-0.4669228660584763,-0.2670074277531285,Pubchem
445537,0.555968147754441,-0.17520595252531873,Pubchem
449356,-0.5158075239040809,-0.3908558543753865,Pubchem
451378,-0.49228632573137576,-0.39127116023689856,Pubchem
451453,0.5526439461152471,-0.28646703644931554,Pubchem
451457,-0.46543401169290577,0.00879719339867029,Pubchem
451756,0.5603448025756363,-0.22159447644988486,Pubchem
451823,-0.45470575722490747,-0.33419459035692006,Pubchem
451832,0.5371371800422599,-0.1999871648423689,Pubchem
451851,-0.461848082100866,-0.27926523113154816,Pubchem
451856,0.5916353382860547,-0.3141335828475751,Pubchem
451876,-0.4608855509342865,-0.1594836078882331,Pubchem
451892,0.540951540877495,-0.1561831463989001,Pubchem
452036,-0.4849453843426874,-0.2891845460449464,Pubchem
452132,0.5483512535300601,-0.23386975223486436,Pubchem
452188,0.5489876124167089,-0.0525287784009204,Pubchem
452421,0.5488746693452633,-0.2264571185526056,Pubchem
452680,0.5544530443565328,-0.2423698074167225,Pubchem
452961,-0.3704733288988899,-0.47808655469586464,Pubchem
453119,0.47172611914701823,-0.10015579753521127,Pubchem
453461,0.5471481087281937,-0.1529170111551054,Pubchem
453760,0.4445822114663259,0.0976532353255034,Pubchem
453767,0.44991238400171824,0.19157584054938134,Pubchem
453820,0.5528281468822406,-0.19456401513274377,Pubchem
454161,-0.5152460535648663,-0.24474432157630985,Pubchem
455007,0.5643570804809744,-0.09832476436722663,Pubchem
455661,-0.4790039021551414,-0.3796869417047038,Pubchem
456259,0.5782033179846718,-0.15828019327206355,Pubchem
456289,-0.49740869990544095,-0.4407087489245748,Pubchem
456570,0.5004321693053809,1.1034128823372701e-05,Pubchem
459903,-0.44261395779124696,-0.3265442538580896,Pubchem
460315,-0.46577430175206425,-0.08736807916344876,Pubchem
460320,-0.45445006802819166,0.03586782914879973,Pubchem
460321,-0.48718907955493923,0.1556176994613605,Pubchem
464603,0.5336023452531227,-0.18205472525060562,Pubchem
469086,0.4654766203153246,-0.010368954257260686,Pubchem
469087,0.4806040787292203,0.141343606066694,Pubchem
469094,0.45010737540115797,0.12630467210268873,Pubchem
469095,0.47164837383231945,-0.049452616908651895,Pubchem
471486,-0.4596881330302944,-0.21809734436227887,Pubchem
471523,-0.5028357364120533,-0.4456626992405988,Pubchem
471524,-0.5063236283005187,-0.46276143029289807,Pubchem
472173,0.563921197023921,-0.22348689079095885,Pubchem
473366,-0.5237183306318671,-0.20124957935995608,Pubchem
474355,-0.4900966242380542,-0.0055844823069799146,Pubchem
474356,-0.4986376040900154,0.23949592947405116,Pubchem
474669,-0.43652284178135353,-0.3971248763034161,Pubchem
474673,-0.4398382976600408,-0.3631698341256331,Pubchem
477012,0.5540193775491762,-0.10875378199180165,Pubchem
477950,0.504039986228145,-0.10241639215625035,Pubchem
481522,-0.4617209320229355,-0.2601235593159694,Pubchem
481523,-0.4791403319866582,-0.1991633993914372,Pubchem
481524,-0.4658682942100831,-0.2644458433373432,Pubchem
488489,0.5649557844174677,0.17054707208690187,Pubchem
489881,-0.4511186755017182,-0.5160815639151599,Pubchem
490256,0.5349553586759932,-0.025907765104216034,Pubchem
494763,0.4845840334969221,-0.07374227884978053,Pubchem
498020,0.5784872149437219,-0.22596383505070478,Pubchem
498022,0.5781052760173994,-0.16294646201541743,Pubchem
498376,-0.5357295100288947,0.169547604179405,Pubchem
502235,-0.5341150867548825,-0.36055275096849876,Pubchem
502239,-0.5615448826761635,-0.34572429702259033,Pubchem
502240,-0.560126364334797,-0.32370856238297707,Pubchem
502241,-0.544754284590136,-0.4258935589398939,Pubchem
506489,0.5825594846143497,-0.3019004769469028,Pubchem
510573,0.5504649702997766,-0.14523347272318127,Pubchem
510576,0.5608393959216319,0.05965430084271173,Pubchem
510970,0.6056781303316852,-0.24416572098574085,Pubchem
510990,-0.4417688999684461,-0.1012901915310738,Pubchem
511668,0.5872188162846963,-0.23547586651565888,Pubchem
511669,-0.43177748041601377,-0.3310231258727799,Pubchem
511670,0.6209089080850004,-0.33768637675504254,Pubchem
511885,-0.5465160245549515,0.3182090408538502,Pubchem
511886,-0.5273575930461144,0.2795405833442899,Pubchem
512674,0.5693707839110067,-0.06721998478628645,Pubchem
513058,-0.47721630884628097,-0.2550578310596442,Pubchem
514804,-0.48388300507037596,-0.21358956563689202,Pubchem
514810,0.5515335827618811,-0.18578106176736858,Pubchem
514815,0.5513193681730025,-0.24170132487823806,Pubchem
516467,0.5768580712015768,0.035210024226567084,Pubchem
559992,-0.41754467165042053,-0.43942936929104914,Pubchem
643233,-0.48357780945381645,0.18945575860449368,Pubchem
643236,-0.45578057472690925,-0.21588892965128154,Pubchem
643973,0.5827539499231995,-0.16399855649094752,Pubchem
1265891,0.5809154160720035,-0.2527772529786742,Pubchem
2729604,0.5444510127358275,0.04511459450048657,Pubchem
2729605,0.5433288249078903,-0.14501642681640978,Pubchem
2729613,0.5517992034059758,-0.2676869448039919,Pubchem
2777493,-0.43899991199588817,-0.2830801812099699,Pubchem
2783888,0.570703053168373,-0.3432311313714022,Pubchem
2783889,0.5417391384258783,-0.2434736990403528,Pubchem
2783891,0.5636191832573174,-0.23728822400313263,Pubchem
2817368,0.545382153997363,-0.12698439725200425,Pubchem
3005947,-0.52217119131583,-0.23319450145011703,Pubchem
3005966,-0.549553820541777,-0.018851765975616233,Pubchem
3007126,0.45597987262414147,0.1384961762519098,Pubchem
3007134,-0.4074322490714419,-0.3429342168695227,Pubchem
3008206,-0.4571713076557497,-0.18038867187036242,Pubchem
3010356,-0.491342297000222,-0.0596632492977055,Pubchem
3011777,-0.45675516200923294,-0.3638490294406495,Pubchem
3012247,-0.5354728177088507,-0.08979373559113786,Pubchem
3012248,0.4977866801126305,-0.14643149288329518,Pubchem
3012250,0.5070118918416268,-0.15960194244610357,Pubchem
3012251,0.5402671773825344,-0.3450051595775123,Pubchem
3012252,0.485400862543096,-0.17242031929852328,Pubchem
3012254,0.5032965629186289,-0.2960775278641088,Pubchem
3012255,0.5062170499709652,-0.3307950805717547,Pubchem
3012256,-0.5280017716724601,-0.24036149977723476,Pubchem
3012257,-0.5303966466334377,-0.2817774330114723,Pubchem
3012258,-0.5274283423041735,-0.3176658885529187,Pubchem
3034629,-0.424869659059384,-0.17283139485673576,Pubchem
3036983,0.4894878691614518,0.36059357250972207,Pubchem
3037010,-0.44215278392563345,-0.38199623816262906,Pubchem
3037666,0.5232591139321159,0.09210162380328579,Pubchem
3037667,-0.43808305342877624,-0.26962819060742216,Pubchem
3065118,0.45751980240675977,0.18357468194166174,Pubchem
3081517,0.5602180638647292,0.2524350019009748,Pubchem
4210838,-0.44577898153267315,-0.3535005277072211,Pubchem
5270713,-0.4468819540168164,-0.37809349061234876,Pubchem
5270803,-0.44070488044021605,-0.39087712212653203,Pubchem
5271317,-0.5558676759186745,-0.30614303352056305,Pubchem
5271380,0.5392429418518363,-0.21185953550533326,Pubchem
5271381,-0.49970541021573955,-0.10639470542530297,Pubchem
5271821,0.4387716276246616,0.21438206968941262,Pubchem
5271955,0.5803088789862353,-0.05615017562435544,Pubchem
5272743,-0.48303082747777215,-0.2254271071283025,Pubchem
5272750,0.5536793806304272,-0.2872945542739608,Pubchem
5273990,0.46877459892699463,0.0915805466708408,Pubchem
5274343,-0.5550390239664204,-0.19959935177716132,Pubchem
5274346,-0.5606403633535069,-0.19679901219460175,Pubchem
5274347,-0.5237954087591072,-0.2787905102167192,Pubchem
5324587,-0.4793267284547413,-0.08352867336287349,Pubchem
6419441,-0.45470575722490747,-0.33419459035692006,Pubchem
6426867,-0.4723495198052593,-0.032540521489869044,Pubchem
6426868,-0.4723495198052593,-0.032540521489869044,Pubchem
6435302,-0.49331696208257614,-0.29298139594184347,Pubchem
6440090,0.556746914821907,-0.3014796779532888,Pubchem
6441858,0.5555857910693599,-0.1843486171176347,Pubchem
6449933,0.5345232389195556,-0.24217561157863543,Pubchem
6450920,0.5324649710661334,-0.19501188336312517,Pubchem
6450926,0.5074498158853156,-0.17027957640905372,Pubchem
6453625,-0.45309537785458753,-0.3500172083680002,Pubchem
6455271,0.5075690499204077,-0.151633041748185,Pubchem
6478042,0.5383979829665966,-0.24071579536732554,Pubchem
6478043,0.5454053720477975,-0.1569270318995773,Pubchem
6479208,-0.5444953985638166,-0.431103742192364,Pubchem
6481829,-0.47377214432492276,-0.10610937258762747,Pubchem
7058165,0.4889829811033471,0.08271132503006465,Pubchem
7076047,0.545382153997363,-0.12698439725200425,Pubchem
7078333,0.5589901350137514,-0.10792764774662227,Pubchem
7088272,-0.4637239420194877,-0.2832362929276034,Pubchem
9813298,-0.47298551148664353,-0.24791908934675572,Pubchem
9834501,-0.46872932351122004,-0.20303869034721136,Pubchem
9835200,-0.33767853962258215,-0.34352383232389855,Pubchem
9859640,0.5689567068719827,-0.29587849255228726,Pubchem
9943091,0.5648580079732022,-0.16237427620527603,Pubchem
10037410,0.4708474589095474,-0.020957308730955183,Pubchem
10107217,-0.4790760199576932,-0.08853340665683164,Pubchem
10220154,0.44796567219962824,-0.33678273339676656,Pubchem
10243438,-0.3949325189222868,-0.46977329931548856,Pubchem
10265835,-0.5593882387843492,0.06155634303245453,Pubchem
10353121,-0.4836826723726013,-0.3028551910929127,Pubchem
10377507,-0.4292552235697101,-0.26221393274142596,Pubchem
10466304,0.5684303431127765,-0.29140514090499,Pubchem
10538309,0.45131812130157084,0.204110616519619,Pubchem
10610280,0.5603448025756363,-0.22159447644988503,Pubchem
10703793,-0.5575815493775039,-0.14541730120402707,Pubchem
10730527,0.5836722657579155,-0.1714049276517418,Pubchem
10754286,-0.4554409243178369,-0.12826603374245882,Pubchem
10849624,0.5839157146354885,-0.18417147694808855,Pubchem
10872387,-0.4354222766565163,-0.3208812100313615,Pubchem
10922291,0.5733620888627573,-0.19437967248210283,Pubchem
10923198,0.5689661239399258,-0.2170943415353773,Pubchem
10988995,-0.483235497900834,-0.09611449538104619,Pubchem
11010214,0.5827539499231995,-0.1639985564909475,Pubchem
11064619,0.5827539499231995,-0.1639985564909475,Pubchem
11197465,0.5221039597301195,-0.180249431345219,Pubchem
11208805,0.5293155760444674,-0.2832425181365392,Pubchem
11311566,-0.3835357083135081,-0.4621255051953046,Pubchem
11323459,0.5315588635575511,-0.10325371233204271,Pubchem
11369660,0.5859545155532023,-0.07916435150137836,Pubchem
11390847,-0.4885981386512447,-0.07516928187097514,Pubchem
11403295,0.5442581105252113,-0.23813052059287035,Pubchem
11514721,-0.4127432030892915,0.1863147647739882,Pubchem
11579992,0.5211871761061235,-0.09068098545107046,Pubchem
11608602,0.5408787485287916,-0.1312924188562608,Pubchem
11737644,-0.46516506224180165,0.262640864582535,Pubchem
11807505,0.5589901350137514,-0.10792764774662227,Pubchem
11831681,-0.4595199395504583,-0.05096877952187399,Pubchem
11832095,0.612800821401187,-0.2588756189110052,Pubchem
11849876,0.5964893049674012,-0.23910975032850734,Pubchem
12009657,0.48166048267854816,-0.08542646538262863,Pubchem
12009658,-0.48913720748028733,-0.2440687261808904,Pubchem
12358445,0.5747410188921503,-0.014956780431987175,Pubchem
12517389,0.5312355238080552,-0.21701748045893896,Pubchem
12534502,-0.430988696492409,-0.3656257556677502,Pubchem
12795836,0.545382153997363,-0.12698439725200425,Pubchem
12896821,-0.4996312514769683,0.0009832568608201273,Pubchem
12907243,-0.44360708061248727,0.024805186936265898,Pubchem
12994226,0.6036957177364171,-0.20662291309823644,Pubchem
13042007,0.5949291889770191,0.02565047436381269,Pubchem
13066372,0.5357462665184531,-0.01818918147995365,Pubchem
13188790,-0.45728475701784527,-0.3653796046553592,Pubchem
13188950,-0.4479606397073418,-0.5336344249012884,Pubchem
13248214,0.5941549017447575,-0.16722863155944093,Pubchem
13375943,-0.40390279784241445,-0.5172691079385898,Pubchem
13830457,0.5741943689179569,-0.1301330167518122,Pubchem
13845027,0.47004514859360813,-0.042841586842288254,Pubchem
13845034,0.46820380929893757,0.07471064042371167,Pubchem
13845047,0.5620833367448179,-0.21694496929958706,Pubchem
13871033,-0.4664428637737446,-0.10656331152384443,Pubchem
13871035,-0.4664428637737446,-0.10656331152384443,Pubchem
13871386,-0.44412605765622204,-0.3047580336381086,Pubchem
13871387,-0.4660773458026009,-0.23089203895735802,Pubchem
13922189,0.5314064455415887,-0.11411425968616735,Pubchem
13963301,-0.46160231286268844,-0.30251315443357213,Pubchem
14018566,-0.5692857784025503,-0.22489029212216854,Pubchem
14135553,-0.48201437892503735,-0.07638151224833997,Pubchem
14209054,0.5833905442847432,-0.14747856803317805,Pubchem
14232184,-0.461452225044348,-0.10390386281649178,Pubchem
14367002,-0.4758185571378329,-0.12350072539019749,Pubchem
14367013,0.5499110663303918,-0.058408004082379165,Pubchem
14367030,0.5005497181917078,-0.010278849010808215,Pubchem
14411349,-0.5163509025352994,-0.21252791655066916,Pubchem
14427744,-0.4836826723726013,-0.30285519109291265,Pubchem
14444899,0.5617382766288861,-0.20752359868856413,Pubchem
14502614,-0.47377214432492265,-0.10610937258762818,Pubchem
14506329,0.47929595928959007,0.0009148269278449575,Pubchem
14608008,-0.3852003661342621,-0.4422902288201933,Pubchem
14885931,-0.5167092694511886,-0.14997469005455838,Pubchem
15124185,-0.5158265633841399,-0.21129549252659974,Pubchem
15216614,0.5304214532995449,-0.04688146350855179,Pubchem
15333745,0.5686848425817405,-0.13163770190911583,Pubchem
15509509,-0.43773752643795616,-0.20926023193746474,Pubchem
15539602,-0.5140853348475993,-0.19554070328373863,Pubchem
15612801,-0.4574002889149828,-0.18823414314202627,Pubchem
15667028,0.5659460100876254,-0.19269995414604427,Pubchem
15764402,0.5855033023347492,-0.12892630863687493,Pubchem
15870447,-0.3790159662373288,-0.33344586123781994,Pubchem
15928607,0.49200689859150426,0.08297295796957238,Pubchem
15928745,-0.48624041491286624,0.004173540813029695,Pubchem
15940294,0.5352010519411918,-0.11364997176138199,Pubchem
15954522,-0.4525130604342781,-0.36117288767830946,Pubchem
15979428,0.47038469231219604,0.3741560528586601,Pubchem
16072289,0.5662560201583898,-0.10396543026920489,Pubchem
16080036,0.5497462976148513,-0.15934470747228618,Pubchem
17571993,-0.41850800590362097,-0.3788656167553769,Pubchem
17756793,-0.48936749057347695,-0.16445082164416838,Pubchem
18394993,-0.4405699777848915,-0.2642079860237394,Pubchem
18604151,-0.46982201866586915,-0.13018898187902514,Pubchem
18608018,-0.45704351650652053,-0.22996692658865633,Pubchem
18653297,0.49349955242643717,0.1343014441566954,Pubchem
18658703,-0.45986473309897935,-0.20290183490727617,Pubchem
20057102,-0.4708449897674465,-0.08709698448226394,Pubchem
20600569,0.5777381027081526,-0.0003921521641337556,Pubchem
20722666,0.5123829084031055,-0.06579176274983413,Pubchem
21117608,-0.4669228660584763,-0.2670074277531285,Pubchem
21121840,-0.45032722253662016,-0.332739776840279,Pubchem
21121842,-0.42860071303527225,-0.28354673078515785,Pubchem
21122961,0.5740407376918826,-0.2558593370408315,Pubchem
21122981,0.531037857911046,0.4990038048647439,Pubchem
21456083,-0.5248778436089411,-0.10949033912581742,Pubchem
21821194,0.4606004956609814,0.24797251906339765,Pubchem
21824454,-0.49090882600598473,-0.029336038139757666,Pubchem
21826754,0.7628281981747946,-0.20610867883976192,Pubchem
21854120,0.45861265374629756,0.17177305360888964,Pubchem
21854458,0.5410522824724169,0.03210000310804366,Pubchem
22211360,0.5663480634954937,0.053302991393887826,Pubchem
22792111,0.531664049752667,-0.07389253803156728,Pubchem
22811380,-0.468815598236276,-0.16495512602839366,Pubchem
22873382,-0.4641161119405542,-0.27890652820948625,Pubchem
22885208,-0.46353523229083643,-0.24354129479951275,Pubchem
22899176,-0.47626370194642453,-0.0967935394289001,Pubchem
23519671,-0.4488279969836748,-0.19470092755601162,Pubchem
24729357,-0.4606561095012927,-0.13485742103957132,Pubchem
24848394,-0.4388389261436498,-0.21186236092429755,Pubchem
25257533,-0.4467590800610572,-0.3028076813588053,Pubchem
25632117,-0.49244919213168153,-0.29565837881718476,Pubchem
25796514,0.5747410188921503,-0.014956780431987175,Pubchem
29979263,0.549008183441422,-0.2693097392228143,Pubchem
29982455,-0.49546290050371694,-0.08189815751290815,Pubchem
40507941,0.5247903347169871,-0.19175635762407042,Pubchem
42104882,-0.4388389261436497,-0.21186236092429755,Pubchem
42637091,0.6146064257861642,-0.028739767154794045,Pubchem
43834572,0.5388144141327726,-0.15609588010182682,Pubchem
44629846,-0.44360708061248727,0.024805186936265898,Pubchem
44629859,0.5357462665184531,-0.018189181479953624,Pubchem
44629873,0.5740407376918826,-0.2558593370408315,Pubchem
45051921,0.5636853641542059,-0.27964776874393044,Pubchem
45052066,0.5590294670643223,-0.06020948043048278,Pubchem
45052147,-0.3965767444658303,-0.41472671302154906,Pubchem
45055429,0.6216946106312895,-0.30026481368289987,Pubchem
45074656,0.5913717462225956,-0.19502462051134284,Pubchem
45074659,0.5792209975210127,-0.17350126432076016,Pubchem
45105016,0.5458789241755314,-0.032628654247923876,Pubchem
45356795,0.5827539499231995,-0.1639985564909475,Pubchem
45357589,0.5417391384258783,-0.2434736990403528,Pubchem
46242438,-0.4955003758669419,-0.20000192998455746,Pubchem
46705350,-0.5023779141097733,-0.14214487637336928,Pubchem
46780471,0.5827539499231995,-0.1639985564909475,Pubchem
46926326,-0.38143653595553206,-0.1830494984851026,Pubchem
53474734,0.45373066906166937,-0.2568524286128772,Pubchem
53792010,0.5864401329027424,-0.23765492569978963,Pubchem
53854768,-0.522492418052864,-0.11012330635940522,Pubchem
53974427,-0.47659439489650535,-0.20804329384590525,Pubchem
53986806,-0.3976239418639395,-0.3453069399393288,Pubchem
54010782,0.5897672020575803,-0.04779582393569093,Pubchem
54136175,0.6030782654186829,-0.16085839330076493,Pubchem
54166782,0.576833996327346,0.01271992292374238,Pubchem
54171947,-0.47094538304380273,-0.30275253058943824,Pubchem
54213197,-0.502721930809294,-0.3255155391905599,Pubchem
54215385,0.5664435944260183,-0.19448240980360132,Pubchem
54343230,0.583525213554061,-0.13064944576858337,Pubchem
54401242,0.585025777984449,-0.09397366592627057,Pubchem
54526893,-0.4770847142947504,-0.1281750330386833,Pubchem
54677885,0.5030165533908831,-0.0211818507664492,Pubchem
54683691,0.5787524399753083,0.08693311080747537,Pubchem
54683693,0.5138484534274902,-0.24177092935358374,Pubchem
56613468,-0.44702945813319783,-0.24354038285213633,Pubchem
56619127,0.5676455464499197,-0.37235609144446025,Pubchem
56851256,-0.5427070147123436,-0.174242717632769,Pubchem
56961027,0.6056715677288869,0.03533754138193516,Pubchem
57097210,-0.4784982128360874,-0.2504341767813422,Pubchem
57113422,-0.49244919213168153,-0.29565837881718476,Pubchem
58455422,0.5612192999475264,-0.21321610959789938,Pubchem
58463488,0.5746413981984243,-0.2905709364245852,Pubchem
59885256,-0.4758185571378329,-0.12350072539019749,Pubchem
66649608,0.5130863976085662,-0.09321451081747091,Pubchem
66678676,0.5720855481749582,-0.15653167471537968,Pubchem
66689989,0.5493572291697542,-0.02486416523769335,Pubchem
66690715,0.5798396670812762,0.18042526847986323,Pubchem
66763497,0.5624817109926853,-0.1827694586460301,Pubchem
66802809,-0.36917668270567594,-0.5763204139676554,Pubchem
67113473,0.5631626589773687,-0.017490620035463783,Pubchem
67419448,-0.49669927548266457,-0.2360334645134829,Pubchem
67785162,-0.38405590396551686,-0.4758358808756333,Pubchem
68788748,0.5852811761995336,-0.22749982931009385,Pubchem
70818775,0.5639551821447034,-0.09733541441853584,Pubchem
71302534,0.5636997239052652,-0.20106070607567525,Pubchem
71303674,0.5766933415100826,-0.27837538555730407,Pubchem
71303724,0.5757541563294579,-0.26859238858804035,Pubchem
71308516,0.5603448025756357,-0.22159447644988364,Pubchem
71348719,-0.44031951560965027,-0.3869020255719329,Pubchem
71351836,-0.4570673263277976,-0.2334294283063235,Pubchem
71352407,0.524246125045414,-0.015127092636487798,Pubchem
71362645,-0.5073864108999283,-0.07859406432131244,Pubchem
71365426,-0.4961585726989629,-0.09459146404836109,Pubchem
71365427,-0.48385415923041747,-0.10842683068921384,Pubchem
71365916,0.5443585743676117,0.08018646540225088,Pubchem
71387182,0.5360191212842913,0.056057692629503594,Pubchem
71394590,-0.47398154141167637,0.1418276816839789,Pubchem
71402186,0.6001611102490914,0.09586608995512845,Pubchem
71407349,-0.4284196982309318,-0.12546813906825516,Pubchem
71408261,-0.4852170674454645,-0.08352650706126548,Pubchem
71410159,0.47091827479421466,0.5244532512048433,Pubchem
71422332,-0.4991750312454748,-0.17736082735634856,Pubchem
71422792,-0.4567052933089602,-0.22586688913147798,Pubchem
71441957,0.48993015518354266,-0.10452484442308987,Pubchem
71443380,0.6156277220619687,-0.2301508959201866,Pubchem
71539312,-0.4757313755093229,-0.000869521018671531,Pubchem
71539357,-0.5125267398574298,-0.09472507617590564,Pubchem
71750272,-0.4803778407048551,-0.23509047939458713,Pubchem
71763627,-0.5626916386585327,-0.25354468943789243,Pubchem
72736985,0.5189164119560373,-0.06576548702250207,Pubchem
76845222,0.5524942531602474,-0.09435798921323588,Pubchem
76845462,0.5771492037966574,-0.30967490589407415,Pubchem
76845488,-0.36695542909431567,-0.4790376191169708,Pubchem
76966528,0.5129770515263261,-0.016067732964477336,Pubchem
77174427,0.5775846352208085,-0.13450147762745407,Pubchem
77282269,0.6204294813045474,0.1469398148844329,Pubchem
77520540,0.5885939959062604,-0.13322294548550673,Pubchem
77520711,0.5682316759793746,-0.3111140069707188,Pubchem
89486753,0.6043040625661584,0.11160078308347318,Pubchem
89486819,0.5072405169639859,-0.08741206530364903,Pubchem
90117986,0.5417762050606075,0.17439521327115123,Pubchem
90176383,-0.4784982128360874,-0.2504341767813422,Pubchem
90220440,0.5581921054531631,-0.06169469001150834,Pubchem
90472260,0.5827539499231995,-0.1639985564909475,Pubchem
90732286,0.5287063605039356,-0.0009822511814520452,Pubchem
91046277,-0.46824885148867723,-0.1467800827235126,Pubchem
91082454,-0.4691800731993625,-0.1359475920457222,Pubchem
91490554,0.5604846904597071,-0.1336940080324848,Pubchem
91872277,0.5357462665184539,-0.018189181479955494,Pubchem
91872665,-0.4790039021551408,-0.37968694170470496,Pubchem
92043420,0.5888299382795341,-0.31886666289366444,Pubchem
92043439,0.5888299382795337,-0.3188666628936633,Pubchem
101155105,-0.5322379683792904,-0.28574447625295946,Pubchem
101627711,0.5372742347556143,-0.18906675298072295,Pubchem
101644650,-0.46495654660183144,0.13191988803132582,Pubchem
101652253,0.5304214532995449,-0.04688146350855179,Pubchem
101915125,-0.3720270225031662,-0.5895730247945065,Pubchem
102063598,0.5559351196027857,-0.00949887971187283,Pubchem
102088575,-0.5105352723878409,-0.06696507866797645,Pubchem
102155963,0.516344259755325,0.06964955392425527,Pubchem
102461643,-0.4840454972950038,-0.13118779084568344,Pubchem
102601698,0.5603448025756363,-0.22159447644988486,Pubchem
117647970,-0.4980367753147372,-0.12683153738273859,Pubchem
117940991,0.561178424363727,-0.23076381649001293,Pubchem
117951445,-0.4768374676761123,-0.24598382680423883,Pubchem
118034228,-0.4592449893869474,-0.33633667476490203,Pubchem
118294346,-0.46109525540755164,-0.0820154118628089,Pubchem
118855855,0.5827539499231995,-0.1639985564909475,Pubchem
123993511,0.5827539499231995,-0.1639985564909475,Pubchem
124202892,0.5827539499231995,-0.1639985564909475,Pubchem
126963445,0.5603448025756363,-0.22159447644988503,Pubchem
126968805,0.5471266408098293,0.08082415575316197,Pubchem
126969140,0.5827539499232005,-0.16399855649094952,Pubchem
126969944,0.5492301539358835,-0.20102373318728847,Pubchem
126969957,-0.4554409243178368,-0.128266033742459,Pubchem
126970070,-0.4935826564644301,-0.20609902487490234,Pubchem
127258181,0.48486457690015083,-0.09857290967808797,Pubchem
127258194,-0.41545592045960544,-0.3929646674516907,Pubchem
127258203,0.5560828217147632,-0.10320549581611362,Pubchem
131699279,0.5603448025756363,-0.22159447644988467,Pubchem
131872654,0.4968697185026569,-0.10274850715311992,Pubchem
132471328,0.5896568946576808,-0.3482549799806317,Pubchem
132471333,-0.46337080721021984,-0.36852740274934914,Pubchem
132942400,-0.4926614088894598,-0.052938184793546506,Pubchem
134520771,0.5362568236976306,-0.07459320880809255,Pubchem
134715536,0.5727907579636099,-0.2375328233901869,Pubchem
135618582,-0.4963054360753532,0.409887833650879,Pubchem
135625322,0.5651865066284353,0.16988256296487836,Pubchem
140252620,-0.4309986857490143,-0.021270959936733606,Pubchem
154703233,-0.5011266946724039,-0.09411259170719644,Pubchem
154704811,-0.501865796052701,-0.19171563801746916,Pubchem
154705590,-0.49120857207789537,0.24568463596452544,Pubchem
154705592,0.45990965434710884,-0.04097835634799563,Pubchem
154706402,-0.5189383950482102,-0.029941678921415173,Pubchem
155903799,0.5603448025756363,-0.22159447644988503,Pubchem
155905558,0.4832938614655164,0.058288531562468396,Pubchem
155905580,-0.4553712522356453,0.051835175016772136,Pubchem
155905982,-0.4770012294332941,0.02422990701225543,Pubchem
155906019,-0.5157411502200767,-0.23408465622760483,Pubchem
155906098,-0.4477591550396446,-0.17082115333694398,Pubchem
155906099,-0.4446905734135984,-0.39155047763658246,Pubchem
155906292,-0.5190688057927669,-0.01113976693874265,Pubchem
155906560,0.5519180976703233,-0.2665686687062286,Pubchem
163322962,-0.4810613280333955,-0.21621034553385973,Pubchem
65161,0.565530269024563,-0.36715249701833325,Pubchem
65510,0.5560564645505793,-0.23224322711320794,Pubchem
94312,0.5885939959062604,-0.13322294548550673,Pubchem
98561,0.5852935735306504,-0.15345026593893893,Pubchem
100551,-0.5297423068185518,-0.034262067276546536,Pubchem
101436,-0.4758185571378329,-0.12350072539019749,Pubchem
101484,0.5896568946576808,-0.3482549799806319,Pubchem
101543,0.6164109014068058,0.11182187805806465,Pubchem
107461,0.5337013767812429,0.014324555748529208,Pubchem
125618,-0.43899991199588817,-0.2830801812099699,Pubchem
126231,-0.49828894119381795,-0.25800464663872297,Pubchem
128450,0.5656886576787343,-0.1340855433786223,Pubchem
130583,0.5195332686805276,-0.18706960053886665,Pubchem
145984,0.5617382766288861,-0.20752359868856413,Pubchem
149098,-0.46537628610198273,0.07001212989749724,Pubchem
150971,-0.45796908049027546,-0.2418396010893127,Pubchem
151864,-0.48783390123934445,-0.25521197128349743,Pubchem
159359,-0.49970541021573955,-0.10639470542530297,Pubchem
159480,0.5183075559030895,-0.03080874519537497,Pubchem
160696,-0.4606561095012927,-0.13485742103957132,Pubchem
161234,0.4456036033188558,-0.03764595739539557,Pubchem
161934,0.46427635166204445,-0.021584465753481174,Pubchem
165148,0.5827539499232005,-0.16399855649094952,Pubchem
186930,0.49635347275993563,-0.01705222563620775,Pubchem
188319,0.5884546593463169,-0.3731172777609005,Pubchem
191215,0.4633392184133231,0.41978160010918575,Pubchem
192785,0.48163108422273904,0.337948687009203,Pubchem
440055,-0.4803778407048551,-0.23509047939458713,Pubchem
440416,0.5936252175065502,0.1804335944621355,Pubchem
444437,-0.3710727313350745,-0.5175695496289118,Pubchem
451380,-0.5154211545786387,-0.26609024672816034,Pubchem
451603,-0.47934758013389195,-0.15482421043411665,Pubchem
