,C-016,H-052,F10[O-O],VE3sign_D/Dt,SpDiam_AEA(ed),P_VSA_charge_4,CATS2D_05_DL,SM10_AEA(dm),CATS2D_09_DA,CATS2D_06_DL,GATS7s,CATS2D_03_DL,VE1sign_B(p),B09[O-O],MATS3p,SpMAD_EA(ri),VE1sign_Dz(v),F05[N-N],P_VSA_charge_7,F07[N-O],GATS6i,CATS2D_05_DA,CATS2D_04_AA,nN(CO)2,Group
189213,0.0,0.0,0.0,0.8490617033288923,0.2164190766756815,0.0,0.0,0.22061535711052804,0.09090909090909091,0.0,0.2890085977552762,0.0,0.6547439392640831,1.0,0.4346067790357452,0.5277966976238,0.04862061456930775,0.0,0.0,0.18181818181818182,0.391620516897032,0.41666666666666663,0.41666666666666663,0.3333333333333333,Pubchem
191091,0.5,0.0,0.0,0.8293556273949778,0.2324924351078541,0.0,0.25,0.2351713029213922,0.18181818181818182,0.375,0.26903727968813507,0.16666666666666666,0.4565300587568143,1.0,0.5220591230947241,0.6507920090101793,0.19616340321969447,0.0,0.13747411429813258,0.0,0.47231499697299534,0.25,0.5833333333333333,0.0,Pubchem
191599,0.25,0.0,0.0,0.8477955789928424,0.20058155761717167,0.1577236234876368,0.125,0.1542752372572319,0.0,0.25,0.3256696866651684,0.16666666666666666,0.6139780739854254,0.0,0.5757425511551562,0.46721669524944076,0.1742201000308654,0.0,0.08712157628409135,0.0,0.3502004599150879,0.08333333333333333,0.3333333333333333,0.0,Pubchem
211875,0.0,0.0,0.0,0.8392580318172356,0.2187374504585211,0.3425020291063641,0.0,0.2235514119369001,0.09090909090909091,0.125,0.26396205451809085,0.16666666666666666,0.28554710196689015,0.0,0.5240875448691373,0.6113520718075325,0.10356539275734075,0.0,0.06401463990916045,0.18181818181818182,0.3475376372209685,0.41666666666666663,0.41666666666666663,0.0,Pubchem
255047,0.0,0.0,0.0,0.8497809971579015,0.1442507542662168,0.18477840561872733,0.0,0.1622039217188972,0.09090909090909091,0.0,0.3303637564209513,0.16666666666666666,0.37330246630369607,1.0,0.5628195358208519,0.6724634132666907,0.16342917695988446,0.0,0.06401463990916045,0.09090909090909091,0.3154935625434568,0.16666666666666666,0.41666666666666663,0.3333333333333333,Pubchem
256040,0.0,0.0,0.0,0.8497809971579001,0.14425075426621947,0.0,0.125,0.1622039217188972,0.09090909090909091,0.0,0.40356682666224464,0.0,0.3966148703488446,1.0,0.5224376119984097,0.6229593414157106,0.2151374702479618,0.0,0.0,0.09090909090909091,0.5025442875015289,0.25,0.41666666666666663,0.3333333333333333,Pubchem
310061,0.0,0.0,0.0,0.8535828156697408,0.21925294410080887,0.0,0.125,0.22437789948773657,0.09090909090909091,0.25,0.2918895181931871,0.16666666666666666,0.4910712603478519,1.0,0.5403262394027342,0.5407140848437777,0.007364837429758162,0.0,0.018384519135025486,0.09090909090909091,0.22222603965427873,0.3333333333333333,0.41666666666666663,0.3333333333333333,Pubchem
320414,0.0,0.0,0.0,0.8331686618657426,0.2361136308311651,0.0,0.125,0.23986548914007488,0.09090909090909091,0.25,0.25916776077143766,0.0,0.3261847219341073,0.0,0.47935807238217343,0.6418948996868616,0.2720284502814527,0.0,0.06873705714906615,0.18181818181818182,0.41970925120270214,0.3333333333333333,0.41666666666666663,0.0,Pubchem
325261,0.0,0.21428571428571427,0.0,0.7743608819807322,0.28545471883737505,0.0,0.0,0.22424437649428697,0.0,0.0,0.3906435490350316,0.0,0.5846818717044211,0.0,0.7079624246511628,0.3629210140237191,0.09013849770875854,0.0,0.06401463990916045,0.09090909090909091,0.6266054555233078,0.3333333333333333,0.41666666666666663,0.0,Pubchem
331287,0.5,0.0,0.0,0.7771491553651816,0.27936675455016946,0.0,0.125,0.2198597044144326,0.0,0.25,0.2939129933874671,0.16666666666666666,0.39840083399100296,0.0,0.5434649599560317,0.41536844327994427,0.0476852375219347,0.0,0.0,0.09090909090909091,0.4190536252207459,0.3333333333333333,0.25,0.0,Pubchem
336810,0.25,0.2857142857142857,0.0,0.28512608156695096,0.23713118774843744,0.1577236234876368,0.125,0.22117650404109002,0.09090909090909091,0.125,0.3988457214628145,0.0,0.4076337398610381,0.0,0.5636692023722731,0.5585221703057002,0.00467328789076876,0.0,0.10550609541911676,0.18181818181818182,0.49662909789765114,0.3333333333333333,0.5,0.0,Pubchem
336816,0.25,0.2857142857142857,0.0,0.8299467254551465,0.21652500181553624,0.1577236234876368,0.125,0.22077603430426218,0.09090909090909091,0.125,0.39386225412036757,0.0,0.5090064379218469,0.0,0.6900828909958334,0.546154856052409,0.06797792061988091,0.0,0.10550609541911676,0.18181818181818182,0.6233465595077623,0.3333333333333333,0.3333333333333333,0.0,Pubchem
340726,0.0,0.21428571428571427,0.0,0.9159234739456581,0.3028377398786628,0.0,0.125,0.23878421985500042,0.18181818181818182,0.25,0.3116814535449052,0.0,0.514889830821912,1.0,0.5891914054578011,0.5905143388386742,0.020956288864373108,0.0,0.06401463990916045,0.0,0.5371335596328388,0.3333333333333333,0.5833333333333333,0.0,Pubchem
341889,0.0,0.0,0.0,0.8490617033288923,0.2164190766756815,0.0,0.125,0.22061535711052804,0.0,0.0,0.26260206818226106,0.0,0.5935279584590978,0.0,0.42592121355400764,0.37728778720728773,0.048007981701870525,0.0,0.0,0.09090909090909091,0.48426972288674736,0.25,0.3333333333333333,0.0,Pubchem
352589,0.0,0.0,0.0,0.8599680351587796,0.14625734640064558,0.1577236234876368,0.0,0.16445554535713902,0.0,0.125,0.23301550591615874,0.0,0.29448032708706423,0.0,0.6494138459305303,0.4068780203088016,0.2819002884746094,0.0,0.13927770796704986,0.09090909090909091,0.19987615782584384,0.08333333333333333,0.3333333333333333,0.0,Pubchem
352989,0.0,0.0,0.0,0.8392580318172356,0.218737450458524,0.29829489746048476,0.0,0.2235514119369001,0.09090909090909091,0.0,0.3392234207844562,0.0,0.2788236581583221,1.0,0.5951589674143767,0.5397869954043921,0.15087241705543233,0.0,0.0,0.18181818181818182,0.6829044814615142,0.3333333333333333,0.3333333333333333,0.0,Pubchem
352990,0.0,0.0,0.0,0.8392580318172356,0.2187374504585211,0.0,0.25,0.2235514119369001,0.09090909090909091,0.125,0.32110401810799183,0.3333333333333333,0.42952517232455495,1.0,0.35273061825682467,0.5360125925152719,0.15579938639456561,0.0,0.06401463990916045,0.09090909090909091,0.385190692519399,0.08333333333333333,0.41666666666666663,0.3333333333333333,Pubchem
355022,0.0,0.14285714285714285,0.0,0.8654352546217033,0.14394808324314234,0.14057127397284885,0.125,0.15255243570104882,0.09090909090909091,0.0,0.5385386745805303,0.16666666666666666,0.3643450294032335,1.0,0.6093758739527507,0.5576654755958348,0.2880562742588351,0.0,0.0367690382700509,0.09090909090909091,0.6709083212289864,0.08333333333333333,0.25,0.3333333333333333,Pubchem
355458,0.25,0.0,0.0,0.9283975242335708,0.07963602242905132,0.1577236234876368,0.0,0.1627238172455998,0.0,0.125,0.4093462507726169,0.0,0.606293169580906,0.0,0.5773059711234669,0.5483955724945604,0.11355149958452282,0.0,0.06873705714906615,0.0,0.5630466004572261,0.0,0.25,0.0,Pubchem
356019,0.25,0.0,0.0,0.8602298383530815,0.13552029002964394,0.1577236234876368,0.0,0.15386261568721293,0.09090909090909091,0.125,0.3096086916836768,0.0,0.6084688642533247,0.0,0.5850493012921575,0.44568464487609916,0.16176202540447823,0.0,0.06873705714906615,0.09090909090909091,0.6240820159867986,0.08333333333333333,0.16666666666666666,0.0,Pubchem
363533,0.0,0.0,0.0,0.8330726395070382,0.2246160276591811,0.0,0.0,0.23095858983565576,0.18181818181818182,0.125,0.2587476568377748,0.0,0.17559874097235667,0.0,0.43357800253851003,0.7210025206814645,0.3128769414815605,0.0,0.3039712868795996,0.18181818181818182,0.4563681025077447,0.08333333333333333,0.6666666666666666,0.0,Pubchem
375686,0.0,0.14285714285714285,0.0,0.8656230336535019,0.20341158837185702,0.1577236234876368,0.0,0.15682958836712046,0.18181818181818182,0.125,0.23043669628762828,0.16666666666666666,0.4531513422598208,1.0,0.40637934596539654,0.4157002897008617,0.25308696883202647,0.0,0.0367690382700509,0.09090909090909091,0.34328184273967094,0.08333333333333333,0.3333333333333333,0.0,Pubchem
382445,0.0,0.0,0.0,0.8497809971579015,0.1442507542662168,0.0,0.25,0.1622039217188972,0.0,0.375,0.3429934316555687,0.0,0.2986204950085178,0.0,0.5266052614976433,0.5945193667637385,0.3687469001372298,0.0,0.15585863343315803,0.0,0.60130707317927,0.0,0.08333333333333333,0.0,Pubchem
382446,0.0,0.0,0.0,0.8497809971579001,0.14425075426621947,0.0,0.375,0.1622039217188972,0.0,0.625,0.3054698654283974,0.0,0.16720387439947396,0.0,0.5652341281111848,0.7535003338479083,0.44340503914861545,0.0,0.2844716652272056,0.0,0.638603668398275,0.0,0.08333333333333333,0.0,Pubchem
384101,0.0,0.07142857142857142,0.0,0.8852489971003188,0.5271125848975826,0.0,0.25,0.5557392864352305,0.09090909090909091,0.125,0.3532134832455942,0.8333333333333333,0.42096958827403697,1.0,0.17593864148220634,0.9882096648280756,0.048666161256459256,0.0,0.10078367817921136,0.09090909090909091,0.4969805597389528,0.08333333333333333,0.3333333333333333,0.3333333333333333,Pubchem
385457,0.0,0.0,0.0,0.7787035219037771,0.2755500592727895,0.0,0.0,0.2791305811513728,0.0,0.125,0.2677433003134526,0.3333333333333333,0.4866100159964861,0.0,0.5396385646430218,0.6720584730326449,0.356209617339673,0.0,0.14260501757100727,0.09090909090909091,0.32740951593653894,0.41666666666666663,0.41666666666666663,0.3333333333333333,Pubchem
386500,0.0,0.0,0.0,0.8327643367796199,0.2140173668518648,0.1577236234876368,0.0,0.16857231412132756,0.09090909090909091,0.0,0.25106746371939737,0.0,0.33567612324241825,1.0,0.3934939841604694,0.42317171212384785,0.09251464261128448,0.125,0.17510568017325248,0.18181818181818182,0.18115379639118695,0.16666666666666666,0.5833333333333333,0.0,Pubchem
390215,0.0,0.0,0.0,0.8178921698633224,0.21223660803627653,0.1577236234876368,0.0,0.16667987484191737,0.18181818181818182,0.125,0.2536298322781664,0.16666666666666666,0.41759983791674504,0.0,0.41253475775083787,0.5555747422710633,0.147312583169928,0.125,0.17510568017325248,0.18181818181818182,0.4240646498646085,0.16666666666666666,0.41666666666666663,0.0,Pubchem
390386,0.0,0.0,0.0,0.8515105301441472,0.15718949600342325,0.0,0.375,0.11312525760244563,0.0,0.5,0.37058484304823114,0.0,0.0017109612278325764,0.0,0.6162275149331282,0.5591162278786328,0.3221018970194852,0.0,0.023106936374931115,0.0,0.6197821189533728,0.0,0.08333333333333333,0.0,Pubchem
400704,0.0,0.0,0.0,0.8497809971579001,0.14425075426621947,0.0,0.25,0.1622039217188972,0.0,0.25,0.47255329091137055,0.0,0.2167908006289685,0.0,0.6022519962637507,0.5147263261123278,0.33211662662986896,0.0,0.06873705714906615,0.0,0.6692795272904013,0.0,0.08333333333333333,0.0,Pubchem
405420,0.25,0.0,0.0,0.8175358141419078,0.4976754049181238,0.1577236234876368,0.25,0.45975142156209936,0.09090909090909091,0.125,0.23784093522752695,0.3333333333333333,0.5567882749119837,0.0,0.5050638844494091,0.5632417125490097,0.09812214494717203,0.0,0.06873705714906615,0.18181818181818182,0.43366266285176674,0.3333333333333333,0.3333333333333333,0.0,Pubchem
